EnergyCarrier,EmissionType,DemandSector,EnergyService,ServiceTech,ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Emission
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2029,235006.54340455457
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2029,240698.11270182685
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2029,66921.2582984013
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2029,74186.82547394403
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2029,1422.7314520448954
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2030,242280.20872410515
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2030,250890.11102657634
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2030,69442.73191459874
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2030,77224.30181773621
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2030,1480.4150668878356
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2031,249766.70489498044
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2031,261521.71812870065
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2031,72056.5654217679
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2031,80382.09903383878
STEAM_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2031,1540.5891700274437
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2021,122117.3393116177
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2021,7874.654182730886
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2021,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2021,2586.037791187833
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2021,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2022,130670.06862367784
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2022,8544.459248248482
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2022,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2022,2803.3222281718176
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2022,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2023,137955.36161714615
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2023,9148.072705896659
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2023,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2023,2998.190854595365
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2023,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2024,144109.40297950312
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2024,9691.646755353233
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2024,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2024,3172.6655456475974
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2024,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2025,150383.37393804392
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2025,10258.015964387865
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2025,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2025,3353.8354791815605
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2025,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2026,156837.34017641784
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2026,10852.158854194284
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2026,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2026,3543.2393037778725
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2026,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2027,163446.04461667014
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2027,11473.318929445168
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2027,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2027,3740.5322702136973
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2027,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2028,170322.18167284763
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2028,12130.530437618729
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2028,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2028,3948.5515689351237
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2028,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2029,177476.02327798755
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2029,12825.914731832836
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2029,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2029,4167.863466407529
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2029,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2030,184918.20848849684
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2030,13561.719220004135
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2030,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2030,4399.063038487179
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2030,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,ER,,2031,192659.7557694949
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,WR,,2031,14340.324866785091
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NR,,2031,0.0
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,SR,,2031,4642.775568427888
COKING_COAL,GHG,D_IND,IND_ALL,,ALL,,INDIA,NER,,2031,0.0
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2021,32779.32984214726
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2022,37441.38581020731
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2023,41638.58065922167
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2024,44927.718676065575
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2025,48571.978881947514
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2026,51978.52973703183
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2027,54753.73491364608
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2028,58335.454989821046
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2029,61010.91993196026
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2030,64301.5296476586
NATGAS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2031,68242.80105230525
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2021,11379.363405853499
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2022,12296.714243521685
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2023,13140.622109929622
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2024,13781.137981602598
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2025,14557.931248668905
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2026,15292.67877051716
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2027,15880.25334461567
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2028,16740.258917242318
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2029,17381.906115916572
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2030,18244.270736865634
NATGAS,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2031,19338.427425959904
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2021,18715.30045117721
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2022,16645.58402832099
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2023,15178.794799313124
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2024,13968.151957293492
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2025,12994.016917049357
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2026,12049.946410675468
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2027,11077.114169048895
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2028,10348.437640351749
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2029,9532.793228712031
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2030,8886.225648672087
NATGAS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2031,8373.928505011156
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2021,140641.32956885712
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2022,142892.22624932797
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2023,144774.35718840102
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2024,146361.67725535054
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2025,147937.04916544657
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2026,149513.08474866932
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2027,151084.68386400607
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2028,152672.80276491828
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2029,154277.61509534082
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2030,155899.29632565423
BIOMASS,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2031,157538.02377606145
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2021,30917.620546378992
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2022,31412.33063379489
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2023,31825.99060482765
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2024,32174.85520045824
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2025,32521.092958325924
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2026,32867.47574797947
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2027,33212.88266534612
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2028,33561.919491958324
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2029,33914.624374174244
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2030,34271.03585949811
BIOMASS,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2031,34631.19290171416
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2021,27702.22986338888
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2022,28566.55463922045
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2023,29300.086077105745
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2024,29926.355767897112
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2025,30554.311733577877
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2026,31188.884176557254
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2027,31828.00364606516
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2028,32480.219888177406
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2029,33145.80127943429
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2030,33825.021696386284
HSD,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2031,34518.16063008609
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2021,34913.36485624898
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2022,36022.444588611135
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2023,37166.75603982934
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2024,38347.41840527745
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2025,39565.58643059894
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2026,40822.45154040401
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2027,42119.243003852156
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2028,43457.229159251685
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2029,44837.718616527825
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2030,46262.061570347396
HSD,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2031,47731.6510837352
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2021,179525.27407192223
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2022,186755.84797762497
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2023,192884.36236406586
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2024,198100.44957245878
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2025,203307.0151040108
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2026,208542.86012535758
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2027,213788.98285003053
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2028,219113.2965707762
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2029,224515.64067148563
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2030,229995.82674716396
HSD,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2031,235553.63877861088
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2021,15718.42170483246
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2022,15899.878210921295
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2023,16050.940492547965
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2024,16177.879283329614
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2025,16303.481794148518
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2026,16428.76430266151
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2027,16553.32713755383
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2028,16678.83440760524
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2029,16805.293273286996
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2030,16932.710949457003
HSD,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2031,17061.094706098494
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2021,457.4357906498671
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2022,463.95979251501575
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2023,469.40560789880993
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2024,473.9919080382272
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2025,478.5383116163472
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2026,483.0813574407024
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2027,487.6064158489636
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2028,492.1738608164864
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2029,496.7840893728023
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2030,501.4375022699092
LPG,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2031,506.1345040291005
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2021,99.92641694073991
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2022,128.5585317085051
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2023,163.5528566218657
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2024,205.84682684227624
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2025,256.41626212326
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2026,316.25922632457764
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2027,386.37800478524576
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2028,467.75977608701845
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2029,561.3566235625759
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2030,668.0655629675616
LPG,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2031,788.7092624830466
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2021,534.7770741404219
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2022,510.7206906182604
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2023,491.8129496156537
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2024,476.6568384554877
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2025,462.23646497027386
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2026,448.395440678091
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2027,435.1477944311107
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2028,422.29154405340006
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2029,409.81512595026305
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2030,397.70731815659076
LPG,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2031,385.95723021524486
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2021,7054.213274280242
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2022,8071.930391196097
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2023,8963.258256369063
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2024,9729.45546238149
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2025,10488.782729751252
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2026,11242.280282709153
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2027,11983.364596889
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2028,12718.005211656711
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2029,13443.105551484136
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2030,14155.89566284641
LPG,GHG,D_OTHER,OTHER_ALL,,ALL,,INDIA,,,2031,14853.938956997337
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2021,71499.80054375272
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2022,80002.49462638165
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2023,87675.75548085223
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2024,94535.59025830634
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2025,101651.63079180065
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2026,109073.56065782819
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2027,116774.1075392558
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2028,124853.42570944842
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2029,133318.96623761786
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2030,142177.7120945439
PP_OTHER,GHG,D_IND,IND_ALL,,ALL,,INDIA,,,2031,151436.1539313719
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2021,289.7509315940773
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2022,295.7710619279248
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2023,301.91627200103045
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2024,308.18916059612604
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2025,314.59238044555644
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2026,321.1286394109352
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2027,327.8007017414452
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2028,334.6113888602755
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2029,341.56358109478475
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2030,348.66021838429367
PP_OTHER,GHG,D_AGRI,AGRI_ALL,,ALL,,INDIA,,,2031,355.90430193160535
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2021,2188.2492273690264
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2022,2669.205643615256
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2023,3118.2327469867964
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2024,3524.314643156923
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2025,3943.3450913361585
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2026,4374.915826650883
PP_OTHER,GHG,D_TRANS,TRANS_FUEL,,ALL,,INDIA,,,2027,4814.268587526998
