ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q4,INDIA,NR,JK,2031,0.894734076
URBAN,Q5,INDIA,NR,JK,2031,0.96745184
RURAL,Q1,INDIA,NR,HP,2021,0.262535511
RURAL,Q2,INDIA,NR,HP,2021,0.365760752
RURAL,Q3,INDIA,NR,HP,2021,0.470785549
RURAL,Q4,INDIA,NR,HP,2021,0.580580016
RURAL,Q5,INDIA,NR,HP,2021,0.776656923
URBAN,Q1,INDIA,NR,HP,2021,0.6685399
URBAN,Q2,INDIA,NR,HP,2021,0.84957776
URBAN,Q3,INDIA,NR,HP,2021,0.903221104
URBAN,Q4,INDIA,NR,HP,2021,0.938298402
URBAN,Q5,INDIA,NR,HP,2021,0.984430072
RURAL,Q1,INDIA,NR,HP,2022,0.284341921
RURAL,Q2,INDIA,NR,HP,2022,0.390513867
RURAL,Q3,INDIA,NR,HP,2022,0.498238377
RURAL,Q4,INDIA,NR,HP,2022,0.606663422
RURAL,Q5,INDIA,NR,HP,2022,0.792391416
URBAN,Q1,INDIA,NR,HP,2022,0.688611295
URBAN,Q2,INDIA,NR,HP,2022,0.864378003
URBAN,Q3,INDIA,NR,HP,2022,0.913792646
URBAN,Q4,INDIA,NR,HP,2022,0.946085372
URBAN,Q5,INDIA,NR,HP,2022,0.987219388
RURAL,Q1,INDIA,NR,HP,2023,0.300948515
RURAL,Q2,INDIA,NR,HP,2023,0.408966839
RURAL,Q3,INDIA,NR,HP,2023,0.518315566
RURAL,Q4,INDIA,NR,HP,2023,0.625352523
RURAL,Q5,INDIA,NR,HP,2023,0.803347639
URBAN,Q1,INDIA,NR,HP,2023,0.702827998
URBAN,Q2,INDIA,NR,HP,2023,0.874409569
URBAN,Q3,INDIA,NR,HP,2023,0.920854078
URBAN,Q4,INDIA,NR,HP,2023,0.951192436
URBAN,Q5,INDIA,NR,HP,2023,0.988951343
RURAL,Q1,INDIA,NR,HP,2024,0.317766437
RURAL,Q2,INDIA,NR,HP,2024,0.427325298
RURAL,Q3,INDIA,NR,HP,2024,0.537957997
RURAL,Q4,INDIA,NR,HP,2024,0.643333908
RURAL,Q5,INDIA,NR,HP,2024,0.81366699
URBAN,Q1,INDIA,NR,HP,2024,0.716404972
URBAN,Q2,INDIA,NR,HP,2024,0.88362835
URBAN,Q3,INDIA,NR,HP,2024,0.927265342
URBAN,Q4,INDIA,NR,HP,2024,0.955755501
URBAN,Q5,INDIA,NR,HP,2024,0.990425102
RURAL,Q1,INDIA,NR,HP,2025,0.334715003
RURAL,Q2,INDIA,NR,HP,2025,0.445504421
RURAL,Q3,INDIA,NR,HP,2025,0.557085478
RURAL,Q4,INDIA,NR,HP,2025,0.660564584
RURAL,Q5,INDIA,NR,HP,2025,0.823364833
URBAN,Q1,INDIA,NR,HP,2025,0.729333298
URBAN,Q2,INDIA,NR,HP,2025,0.892083557
URBAN,Q3,INDIA,NR,HP,2025,0.933078698
URBAN,Q4,INDIA,NR,HP,2025,0.9598294
URBAN,Q5,INDIA,NR,HP,2025,0.991680011
RURAL,Q1,INDIA,NR,HP,2026,0.351881632
RURAL,Q2,INDIA,NR,HP,2026,0.463601064
RURAL,Q3,INDIA,NR,HP,2026,0.575809967
RURAL,Q4,INDIA,NR,HP,2026,0.677173192
RURAL,Q5,INDIA,NR,HP,2026,0.832547857
URBAN,Q1,INDIA,NR,HP,2026,0.741729864
URBAN,Q2,INDIA,NR,HP,2026,0.899898782
URBAN,Q3,INDIA,NR,HP,2026,0.938393958
URBAN,Q4,INDIA,NR,HP,2026,0.963498594
URBAN,Q5,INDIA,NR,HP,2026,0.99275919
RURAL,Q1,INDIA,NR,HP,2027,0.369162113
RURAL,Q2,INDIA,NR,HP,2027,0.481508545
RURAL,Q3,INDIA,NR,HP,2027,0.594031505
RURAL,Q4,INDIA,NR,HP,2027,0.693096647
RURAL,Q5,INDIA,NR,HP,2027,0.841210226
URBAN,Q1,INDIA,NR,HP,2027,0.753564463
URBAN,Q2,INDIA,NR,HP,2027,0.907096542
URBAN,Q3,INDIA,NR,HP,2027,0.943238893
URBAN,Q4,INDIA,NR,HP,2027,0.966794546
URBAN,Q5,INDIA,NR,HP,2027,0.993685794
RURAL,Q1,INDIA,NR,HP,2028,0.386744191
RURAL,Q2,INDIA,NR,HP,2028,0.499422614
RURAL,Q3,INDIA,NR,HP,2028,0.611957063
RURAL,Q4,INDIA,NR,HP,2028,0.70853788
RURAL,Q5,INDIA,NR,HP,2028,0.849486903
URBAN,Q1,INDIA,NR,HP,2028,0.765002726
URBAN,Q2,INDIA,NR,HP,2028,0.913811495
URBAN,Q3,INDIA,NR,HP,2028,0.947714218
URBAN,Q4,INDIA,NR,HP,2028,0.969795701
