EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H13,0.50208905
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H14,0.49435656
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H15,0.519975757
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H16,0.474449538
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H17,0.484182757
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H18,0.483388507
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H19,0.48716014
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H20,0.462478375
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H21,0.41831699
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H22,0.401887873
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2023,S12Mar,ALLDAYS,H23,0.435276488
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H00,1.187466289
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H01,1.308476373
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H02,1.268244308
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H03,1.234303765
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H04,1.283977011
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H05,1.27714122
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H06,1.181295202
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H07,0.91683819
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H08,1.21770347
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H09,1.533864907
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H10,1.611535885
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H11,1.639635058
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H12,1.639340659
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H13,1.594196035
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H14,1.598304991
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H15,1.688590414
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H16,1.501899083
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H17,1.464766256
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H18,1.441340537
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H19,1.323387323
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H20,1.267135535
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H21,1.038968184
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H22,1.15147067
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S01Apr,ALLDAYS,H23,1.2224329
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H00,0.750414101
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H01,0.808064116
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H02,0.760644795
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H03,0.71989874
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H04,0.753653292
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H05,0.71119107
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H06,0.593378269
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H07,0.441955582
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H08,0.784886758
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H09,1.119762206
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H10,1.250519419
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H11,1.297757863
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H12,1.318739955
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H13,1.303299207
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H14,1.301829094
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H15,1.365389471
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H16,1.159570911
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H17,1.120631174
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H18,1.071476458
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H19,0.921468532
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H20,0.915077272
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H21,0.710525783
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H22,0.734722911
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S02May,ALLDAYS,H23,0.79004154
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H00,0.994102805
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H01,1.006239018
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H02,0.955354079
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H03,0.914758677
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H04,0.955297471
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H05,0.950650411
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H06,0.682618441
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H07,0.653790597
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H08,1.039340739
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H09,1.370004757
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H10,1.477742539
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H11,1.517815292
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H12,1.528412089
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H13,1.507440454
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H14,1.511943139
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H15,1.581527547
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H16,1.372360268
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H17,1.344864639
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H18,1.339722737
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H19,1.182857411
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H20,1.183852279
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H21,0.97939794
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H22,0.977779442
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S03Jun,ALLDAYS,H23,1.060333922
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H00,1.270047258
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H01,1.288088383
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H02,1.241063105
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H03,1.202742368
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H04,1.234616437
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H05,1.237321201
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H06,0.962492796
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H07,0.734559347
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H08,1.0956452
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H09,1.633180775
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H10,1.722804202
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H11,1.758066583
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H12,1.773085233
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H13,1.726076409
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H14,1.718937263
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H15,1.780501488
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H16,1.586415375
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H17,1.571749329
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H18,1.582420076
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H19,1.458963384
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H20,1.469613917
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H21,1.248445575
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H22,1.231906982
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S04Jul,ALLDAYS,H23,1.314099956
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H00,1.224938026
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H01,1.23518218
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H02,1.20094945
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H03,1.166268447
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H04,1.20464679
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H05,1.222695012
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H06,0.958718462
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H07,0.777569819
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H08,1.156031631
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H09,1.707487756
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H10,1.822023837
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H11,1.850536748
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H12,1.853894041
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H13,1.818568818
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H14,1.809293453
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H15,1.86683178
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H16,1.673203068
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H17,1.663267478
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H18,1.670756076
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H19,1.504524185
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H20,1.471073045
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H21,1.238003707
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H22,1.190662166
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S05Aug,ALLDAYS,H23,1.277047166
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H00,1.171799066
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H01,1.216365673
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H02,1.17862658
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H03,1.151303764
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H04,1.213772629
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H05,1.229180876
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H06,1.061954254
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H07,0.774708473
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H08,0.997669888
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H09,1.412832398
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H10,1.537977605
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H11,1.589303113
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H12,1.5588062
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H13,1.495434765
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H14,1.489349787
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H15,1.566224033
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H16,1.394722559
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H17,1.427619748
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H18,1.461366418
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H19,1.343270009
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H20,1.254623214
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H21,1.139028932
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H22,1.127990188
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S06Sep,ALLDAYS,H23,1.22074301
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H00,1.362009796
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H01,1.407762929
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H02,1.385064115
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H03,1.366400384
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H04,1.404692237
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H05,1.461961499
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H06,1.326163638
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H07,1.135577833
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H08,1.330701284
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H09,1.462986257
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H10,1.487947957
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H11,1.535029341
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H12,1.510479864
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H13,1.452961106
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H14,1.446898296
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H15,1.524600544
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H16,1.365930597
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H17,1.415921787
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H18,1.493569017
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H19,1.43342406
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H20,1.339780133
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H21,1.225791307
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H22,1.288937153
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S07Oct,ALLDAYS,H23,1.393844647
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H00,0.947320055
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H01,0.952537816
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H02,0.926051455
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H03,0.91647722
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H04,0.907739558
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H05,0.992578605
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H06,0.820457206
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H07,0.637446305
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H08,0.824948984
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H09,1.126028184
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H10,1.167591847
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H11,1.170015644
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H12,1.211818976
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H13,1.168399548
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H14,1.156239948
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H15,1.338348401
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H16,1.309050178
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H17,1.474280656
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H18,1.596626707
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H19,1.456828844
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H20,1.26973594
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H21,1.050837491
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H22,0.941942686
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S08Nov,ALLDAYS,H23,0.986769479
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H00,1.044715866
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H01,1.018071025
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H02,0.98652664
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H03,0.978016252
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H04,0.970461689
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H05,1.080130607
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H06,0.984321558
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H07,1.027717015
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H08,1.286001427
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H09,1.60120416
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H10,1.702873725
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H11,1.697279436
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H12,1.710773463
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H13,1.583681988
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H14,1.525363836
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H15,1.718284222
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H16,1.741772943
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H17,1.898337992
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H18,2.046507015
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H19,1.76121272
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H20,1.539596796
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H21,1.29149457
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H22,1.090340569
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S09Dec,ALLDAYS,H23,1.103884073
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H00,1.099994105
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H01,1.066542187
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H02,1.030007953
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H03,1.012879467
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H04,0.972690916
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H05,1.010556189
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H06,0.860154289
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H07,0.967851916
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H08,1.329031482
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H09,1.706914478
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H10,1.85938178
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H11,1.877025124
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H12,1.905229898
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H13,1.814406977
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H14,1.713407311
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H15,1.85671487
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H16,1.79431805
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H17,1.875688863
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H18,2.012060645
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H19,1.892113336
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H20,1.695913747
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2023,S10Jan,ALLDAYS,H21,1.43843797
