ServiceTechCategory,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,TechSplitRatio
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2025,CK_PNG,0.01373262
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2025,CK_BIOGAS,0.001553894
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2025,CK_INDUCTION,0.003660818
FRIDGE,URBAN,INDIA,WR,CG,2039,FR_DIRECTCOOL,0.538373327
FRIDGE,URBAN,INDIA,WR,CG,2039,FR_FROSTFREE,0.461626673
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2039,CK_LPG,0.950141966
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2039,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2039,CK_BIOGAS,0.00078319
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2039,CK_INDUCTION,0.049074844
FRIDGE,URBAN,INDIA,NER,NE,2025,FR_DIRECTCOOL,0.769646477
FRIDGE,URBAN,INDIA,NER,NE,2025,FR_FROSTFREE,0.230353523
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2025,CK_LPG,0.935911954
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2025,CK_PNG,0.059291925
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2025,CK_BIOGAS,0.00250264
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2025,CK_INDUCTION,0.002293481
FRIDGE,URBAN,INDIA,WR,CG,2040,FR_DIRECTCOOL,0.519496991
FRIDGE,URBAN,INDIA,WR,CG,2040,FR_FROSTFREE,0.480503009
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2040,CK_LPG,0.945391256
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2040,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2040,CK_BIOGAS,0.000757816
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2040,CK_INDUCTION,0.053850928
FRIDGE,URBAN,INDIA,ER,OD,2025,FR_DIRECTCOOL,0.771598167
FRIDGE,URBAN,INDIA,ER,OD,2025,FR_FROSTFREE,0.228401833
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2025,CK_LPG,0.99614609
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2025,CK_BIOGAS,0.002650097
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2025,CK_INDUCTION,0.001203813
FRIDGE,URBAN,INDIA,WR,CG,2041,FR_DIRECTCOOL,0.500930874
FRIDGE,URBAN,INDIA,WR,CG,2041,FR_FROSTFREE,0.499069126
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2041,CK_LPG,0.9406643
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2041,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2041,CK_BIOGAS,0.000733265
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2041,CK_INDUCTION,0.058602435
FRIDGE,URBAN,INDIA,NR,PB,2025,FR_DIRECTCOOL,0.779400156
FRIDGE,URBAN,INDIA,NR,PB,2025,FR_FROSTFREE,0.220599844
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2025,CK_LPG,0.931424675
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2025,CK_PNG,0.051882949
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2025,CK_BIOGAS,0.007922076
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2025,CK_INDUCTION,0.0087703
FRIDGE,URBAN,INDIA,NR,RJ,2025,FR_DIRECTCOOL,0.771258905
FRIDGE,URBAN,INDIA,NR,RJ,2025,FR_FROSTFREE,0.228741095
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2025,CK_LPG,0.995072852
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2025,CK_PNG,0.002227983
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2025,CK_BIOGAS,0.001888068
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2025,CK_INDUCTION,0.000811097
FRIDGE,URBAN,INDIA,SR,TN,2025,FR_DIRECTCOOL,0.770799385
FRIDGE,URBAN,INDIA,SR,TN,2025,FR_FROSTFREE,0.229200615
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2025,CK_LPG,0.980031514
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2025,CK_BIOGAS,0.002783087
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2025,CK_INDUCTION,0.017185399
FRIDGE,URBAN,INDIA,NR,UK,2025,FR_DIRECTCOOL,0.772730281
FRIDGE,URBAN,INDIA,NR,UK,2025,FR_FROSTFREE,0.227269719
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2025,CK_LPG,0.994801067
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2025,CK_BIOGAS,0.001063708
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2025,CK_INDUCTION,0.004135225
FRIDGE,URBAN,INDIA,NR,UP,2025,FR_DIRECTCOOL,0.771662932
FRIDGE,URBAN,INDIA,NR,UP,2025,FR_FROSTFREE,0.228337068
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2025,CK_LPG,0.966439146
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2025,CK_PNG,0.029621265
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2025,CK_BIOGAS,0.002730333
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2025,CK_INDUCTION,0.001209257
FRIDGE,URBAN,INDIA,ER,WB,2025,FR_DIRECTCOOL,0.769692127
FRIDGE,URBAN,INDIA,ER,WB,2025,FR_FROSTFREE,0.230307873
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2025,CK_LPG,0.993639802
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2025,CK_PNG,1.13788E-05
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2025,CK_BIOGAS,0.005065196
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2025,CK_INDUCTION,0.001283623
FRIDGE,RURAL,INDIA,WR,GJ,2026,FR_DIRECTCOOL,0.757258759
FRIDGE,RURAL,INDIA,WR,GJ,2026,FR_FROSTFREE,0.242741241
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2026,CK_LPG,0.964880034
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2026,CK_PNG,0.006566989
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2026,CK_BIOGAS,0.019118782
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2026,CK_INDUCTION,0.009434196
FRIDGE,RURAL,INDIA,WR,GJ,2027,FR_DIRECTCOOL,0.743089961
FRIDGE,RURAL,INDIA,WR,GJ,2027,FR_FROSTFREE,0.256910039
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2027,CK_LPG,0.963033259
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2027,CK_PNG,0.007825001
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2027,CK_BIOGAS,0.017973718
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2027,CK_INDUCTION,0.011168023
FRIDGE,RURAL,INDIA,WR,GJ,2028,FR_DIRECTCOOL,0.727961062
FRIDGE,RURAL,INDIA,WR,GJ,2028,FR_FROSTFREE,0.272038938
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2028,CK_LPG,0.960788866
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2028,CK_PNG,0.008983661
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2028,CK_BIOGAS,0.016958806
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2028,CK_INDUCTION,0.013268668
FRIDGE,RURAL,INDIA,WR,GJ,2029,FR_DIRECTCOOL,0.712010674
FRIDGE,RURAL,INDIA,WR,GJ,2029,FR_FROSTFREE,0.287989326
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2029,CK_LPG,0.95809158
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2029,CK_PNG,0.010055076
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2029,CK_BIOGAS,0.016045383
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2029,CK_INDUCTION,0.015807961
FRIDGE,RURAL,INDIA,NR,DL,2026,FR_DIRECTCOOL,0.8
FRIDGE,RURAL,INDIA,NR,DL,2026,FR_FROSTFREE,0.2
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2026,CK_LPG,0.987434807
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2026,CK_BIOGAS,0.002878588
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2026,CK_INDUCTION,0.009686605
FRIDGE,RURAL,INDIA,WR,GJ,2030,FR_DIRECTCOOL,0.695439082
FRIDGE,RURAL,INDIA,WR,GJ,2030,FR_FROSTFREE,0.304560918
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2030,CK_LPG,0.954862396
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2030,CK_PNG,0.011048737
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2030,CK_BIOGAS,0.015214408
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2030,CK_INDUCTION,0.018874459
FRIDGE,RURAL,INDIA,WR,GJ,2031,FR_DIRECTCOOL,0.679716273
FRIDGE,RURAL,INDIA,WR,GJ,2031,FR_FROSTFREE,0.320283727
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2031,CK_LPG,0.950999699
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2031,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2031,CK_BIOGAS,0.014452165
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2031,CK_INDUCTION,0.022575951
FRIDGE,RURAL,INDIA,WR,GJ,2032,FR_DIRECTCOOL,0.663658814
FRIDGE,RURAL,INDIA,WR,GJ,2032,FR_FROSTFREE,0.336341186
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2032,CK_LPG,0.9462447
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2032,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2032,CK_BIOGAS,0.013515128
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2032,CK_INDUCTION,0.028267987
FRIDGE,RURAL,INDIA,NR,HP,2026,FR_DIRECTCOOL,0.762023782
FRIDGE,RURAL,INDIA,NR,HP,2026,FR_FROSTFREE,0.237976218
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2026,CK_LPG,0.991638375
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2026,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2026,CK_INDUCTION,0.008361625
FRIDGE,RURAL,INDIA,WR,GJ,2033,FR_DIRECTCOOL,0.647368588
FRIDGE,RURAL,INDIA,WR,GJ,2033,FR_FROSTFREE,0.352631412
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2033,CK_LPG,0.941513477
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2033,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2033,CK_BIOGAS,0.012638845
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2033,CK_INDUCTION,0.033875493
FRIDGE,RURAL,INDIA,NR,HR,2026,FR_DIRECTCOOL,0.761044302
FRIDGE,RURAL,INDIA,NR,HR,2026,FR_FROSTFREE,0.238955698
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2026,CK_LPG,0.996551811
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2026,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2026,CK_INDUCTION,0.003448189
FRIDGE,RURAL,INDIA,WR,GJ,2034,FR_DIRECTCOOL,0.63087426
FRIDGE,RURAL,INDIA,WR,GJ,2034,FR_FROSTFREE,0.36912574
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2034,CK_LPG,0.936805909
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2034,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2034,CK_BIOGAS,0.011819378
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2034,CK_INDUCTION,0.039402527
FRIDGE,RURAL,INDIA,ER,JH,2026,FR_DIRECTCOOL,0.752472006
FRIDGE,RURAL,INDIA,ER,JH,2026,FR_FROSTFREE,0.247527994
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2026,CK_LPG,0.993649157
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2026,CK_BIOGAS,0.004265775
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2026,CK_INDUCTION,0.002085067
FRIDGE,RURAL,INDIA,WR,GJ,2035,FR_DIRECTCOOL,0.614282868
FRIDGE,RURAL,INDIA,WR,GJ,2035,FR_FROSTFREE,0.385717132
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2035,CK_LPG,0.93212188
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2035,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2035,CK_BIOGAS,0.011053043
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2035,CK_INDUCTION,0.044852892
FRIDGE,RURAL,INDIA,WR,GJ,2036,FR_DIRECTCOOL,0.598235549
FRIDGE,RURAL,INDIA,WR,GJ,2036,FR_FROSTFREE,0.401764451
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2036,CK_LPG,0.92746127
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2036,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2036,CK_BIOGAS,0.010336395
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2036,CK_INDUCTION,0.050230149
FRIDGE,RURAL,INDIA,SR,KA,2026,FR_DIRECTCOOL,0.750202417
FRIDGE,RURAL,INDIA,SR,KA,2026,FR_FROSTFREE,0.249797583
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2026,CK_LPG,0.989538959
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2026,CK_BIOGAS,0.000210942
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2026,CK_INDUCTION,0.010250099
FRIDGE,RURAL,INDIA,WR,GJ,2037,FR_DIRECTCOOL,0.582146128
FRIDGE,RURAL,INDIA,WR,GJ,2037,FR_FROSTFREE,0.417853872
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2037,CK_LPG,0.922823964
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2037,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2037,CK_BIOGAS,0.009666213
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2037,CK_INDUCTION,0.055537638
FRIDGE,RURAL,INDIA,SR,KL,2026,FR_DIRECTCOOL,0.786302986
FRIDGE,RURAL,INDIA,SR,KL,2026,FR_FROSTFREE,0.213697014
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2026,CK_LPG,0.978735429
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2026,CK_BIOGAS,0.012793416
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2026,CK_INDUCTION,0.008471155
FRIDGE,RURAL,INDIA,WR,GJ,2038,FR_DIRECTCOOL,0.55739506
FRIDGE,RURAL,INDIA,WR,GJ,2038,FR_FROSTFREE,0.44260494
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2038,CK_LPG,0.918209844
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2038,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2038,CK_BIOGAS,0.009039483
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2038,CK_INDUCTION,0.060778488
FRIDGE,RURAL,INDIA,WR,MH,2026,FR_DIRECTCOOL,0.757605792
FRIDGE,RURAL,INDIA,WR,MH,2026,FR_FROSTFREE,0.242394208
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2026,CK_LPG,0.966169957
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2026,CK_BIOGAS,0.025011793
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2026,CK_INDUCTION,0.00881825
FRIDGE,RURAL,INDIA,WR,GJ,2039,FR_DIRECTCOOL,0.535263269
FRIDGE,RURAL,INDIA,WR,GJ,2039,FR_FROSTFREE,0.464736731
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2039,CK_LPG,0.913618795
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2039,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2039,CK_BIOGAS,0.008453389
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2039,CK_INDUCTION,0.065955631
FRIDGE,RURAL,INDIA,WR,MP,2026,FR_DIRECTCOOL,0.75449426
FRIDGE,RURAL,INDIA,WR,MP,2026,FR_FROSTFREE,0.24550574
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2026,CK_LPG,0.976014683
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2026,CK_BIOGAS,0.014185741
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2026,CK_INDUCTION,0.009799575
FRIDGE,RURAL,INDIA,WR,GJ,2040,FR_DIRECTCOOL,0.513638035
FRIDGE,RURAL,INDIA,WR,GJ,2040,FR_FROSTFREE,0.486361965
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2040,CK_LPG,0.909050701
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2040,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2040,CK_BIOGAS,0.007905295
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2040,CK_INDUCTION,0.071071819
FRIDGE,RURAL,INDIA,NER,NE,2026,FR_DIRECTCOOL,0.752729555
FRIDGE,RURAL,INDIA,NER,NE,2026,FR_FROSTFREE,0.247270445
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2026,CK_LPG,0.992537127
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2026,CK_BIOGAS,0.002593321
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2026,CK_INDUCTION,0.004869552
FRIDGE,RURAL,INDIA,WR,GJ,2041,FR_DIRECTCOOL,0.494156271
FRIDGE,RURAL,INDIA,WR,GJ,2041,FR_FROSTFREE,0.505843729
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2041,CK_LPG,0.904505447
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2041,CK_PNG,0.011972185
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2041,CK_BIOGAS,0.007392738
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2041,CK_INDUCTION,0.076129629
FRIDGE,RURAL,INDIA,ER,OD,2026,FR_DIRECTCOOL,0.748263835
FRIDGE,RURAL,INDIA,ER,OD,2026,FR_FROSTFREE,0.251736165
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2026,CK_LPG,0.992423614
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2026,CK_BIOGAS,0.000402349
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2026,CK_INDUCTION,0.007174038
FRIDGE,RURAL,INDIA,NR,PB,2026,FR_DIRECTCOOL,0.765087315
FRIDGE,RURAL,INDIA,NR,PB,2026,FR_FROSTFREE,0.234912685
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2026,CK_LPG,0.942083616
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2026,CK_BIOGAS,0.053802185
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2026,CK_INDUCTION,0.004114199
FRIDGE,RURAL,INDIA,NR,RJ,2026,FR_DIRECTCOOL,0.75539523
FRIDGE,RURAL,INDIA,NR,RJ,2026,FR_FROSTFREE,0.24460477
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2026,CK_LPG,0.995503773
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2026,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2026,CK_INDUCTION,0.004496227
FRIDGE,RURAL,INDIA,SR,TN,2026,FR_DIRECTCOOL,0.759057006
FRIDGE,RURAL,INDIA,SR,TN,2026,FR_FROSTFREE,0.240942994
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2026,CK_LPG,0.987993728
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2026,CK_BIOGAS,0.003418571
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2026,CK_INDUCTION,0.008587701
FRIDGE,RURAL,INDIA,NR,UK,2026,FR_DIRECTCOOL,0.758156866
FRIDGE,RURAL,INDIA,NR,UK,2026,FR_FROSTFREE,0.241843134
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2026,CK_LPG,0.997020378
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2026,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2026,CK_INDUCTION,0.002979622
FRIDGE,RURAL,INDIA,NR,UP,2026,FR_DIRECTCOOL,0.750814573
FRIDGE,RURAL,INDIA,NR,UP,2026,FR_FROSTFREE,0.249185427
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2026,CK_LPG,0.991223297
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2026,CK_BIOGAS,0.004282047
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2026,CK_INDUCTION,0.004494656
FRIDGE,RURAL,INDIA,ER,WB,2026,FR_DIRECTCOOL,0.75397374
FRIDGE,RURAL,INDIA,ER,WB,2026,FR_FROSTFREE,0.24602626
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2026,CK_LPG,0.991001199
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2026,CK_BIOGAS,0.005285523
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2026,CK_INDUCTION,0.003713277
FRIDGE,URBAN,INDIA,WR,GJ,2026,FR_DIRECTCOOL,0.756986808
FRIDGE,URBAN,INDIA,WR,GJ,2026,FR_FROSTFREE,0.243013192
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2026,CK_LPG,0.662109332
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2026,CK_PNG,0.313424843
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2026,CK_BIOGAS,0.008796179
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2026,CK_INDUCTION,0.015669645
FRIDGE,URBAN,INDIA,WR,GJ,2027,FR_DIRECTCOOL,0.742390223
FRIDGE,URBAN,INDIA,WR,GJ,2027,FR_FROSTFREE,0.257609777
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2027,CK_LPG,0.659113773
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2027,CK_PNG,0.313931057
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2027,CK_BIOGAS,0.008647517
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2027,CK_INDUCTION,0.018307653
FRIDGE,URBAN,INDIA,WR,GJ,2028,FR_DIRECTCOOL,0.726810632
FRIDGE,URBAN,INDIA,WR,GJ,2028,FR_FROSTFREE,0.273189368
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2028,CK_LPG,0.655358274
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2028,CK_PNG,0.314723459
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2028,CK_BIOGAS,0.008509083
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2028,CK_INDUCTION,0.021409185
FRIDGE,URBAN,INDIA,WR,GJ,2029,FR_DIRECTCOOL,0.711187776
FRIDGE,URBAN,INDIA,WR,GJ,2029,FR_FROSTFREE,0.288812224
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2029,CK_LPG,0.650875465
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2029,CK_PNG,0.315696592
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2029,CK_BIOGAS,0.008377607
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2029,CK_INDUCTION,0.025050336
FRIDGE,URBAN,INDIA,WR,GJ,2030,FR_DIRECTCOOL,0.694952843
FRIDGE,URBAN,INDIA,WR,GJ,2030,FR_FROSTFREE,0.305047157
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2030,CK_LPG,0.645749364
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2030,CK_PNG,0.316689708
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2030,CK_BIOGAS,0.008248605
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2030,CK_INDUCTION,0.029312323
FRIDGE,URBAN,INDIA,NR,DL,2026,FR_DIRECTCOOL,0.760364935
FRIDGE,URBAN,INDIA,NR,DL,2026,FR_FROSTFREE,0.239635065
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2026,CK_LPG,0.681002803
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2026,CK_PNG,0.285295755
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2026,CK_BIOGAS,0
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2026,CK_INDUCTION,0.033701442
FRIDGE,URBAN,INDIA,WR,GJ,2031,FR_DIRECTCOOL,0.680030787
FRIDGE,URBAN,INDIA,WR,GJ,2031,FR_FROSTFREE,0.319969213
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2031,CK_LPG,0.640033323
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2031,CK_PNG,0.317562181
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2031,CK_BIOGAS,0.008118426
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2031,CK_INDUCTION,0.03428607
FRIDGE,URBAN,INDIA,WR,GJ,2032,FR_DIRECTCOOL,0.666947721
