EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,EnergyDemand
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2036,14482.87964
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2037,0.036714676
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2037,15041.92138
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2038,0.022028806
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2038,15622.54222
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2039,0.013217283
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2039,16225.57514
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2040,0.00793037
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2040,16851.88523
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2041,0.004758222
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2041,17502.371
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2024,3107.214304
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2024,3869.866854
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2025,3205.595185
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2025,4051.189832
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2026,3307.09101
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2026,4241.008715
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2027,3411.800404
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2027,4439.72158
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2028,3519.825115
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2028,4647.745154
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2029,3631.270114
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2029,4865.515694
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2030,3746.243694
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2030,5093.489892
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2031,3864.857578
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2031,5332.145843
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2032,3987.227024
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2032,5581.984041
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2033,4113.470941
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2033,5843.528432
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2034,4243.712004
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2034,6117.32751
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2035,4378.076771
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2035,6403.955469
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2036,4516.695806
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2036,6704.013409
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2037,4659.703809
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2037,7018.130592
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2038,4807.239743
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2038,7346.965765
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2039,4959.446973
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2039,7691.208541
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2040,5116.4734
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2040,8051.580845
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2041,5278.471612
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2041,8428.838428
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2024,770.6343364
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2024,176.2326559
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2025,776.2708897
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2025,183.2711881
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2026,781.9486697
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2026,190.5908312
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2027,787.667978
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2027,198.2028125
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2028,793.4291182
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2028,206.1188078
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2029,799.2323965
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2029,214.3509589
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2030,805.078121
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2030,222.9118927
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2031,810.9666021
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2031,231.8147406
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2032,816.8981525
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2032,241.0731581
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2033,822.8730874
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2033,250.7013462
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2034,828.8917239
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2034,260.7140733
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2035,834.9543819
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2035,271.1266973
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2036,841.0613831
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2036,281.9551896
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2037,847.213052
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2037,293.2161597
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2038,853.4097153
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2038,304.9268801
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2039,859.6517021
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2039,317.1053134
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2040,865.9393438
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2040,329.7701395
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2041,872.2729745
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2041,342.9407844
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2024,876.0520904
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2024,750.6089279
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2025,893.0809865
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2025,777.9477045
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2026,910.4408941
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2026,806.2822177
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2027,928.1382474
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2027,835.6487342
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2028,946.1796058
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2028,866.0848419
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2029,964.5716562
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2029,897.6294974
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2030,983.3212154
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2030,930.3230765
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2031,1002.435233
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2031,964.2074254
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2032,1021.920792
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2032,999.3259146
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2033,1041.785117
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2033,1035.723494
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2034,1062.035569
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2034,1073.446751
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2035,1082.679653
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2035,1112.543969
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2036,1103.725022
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2036,1153.065191
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2037,1125.179475
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2037,1195.062282
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2038,1147.050965
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2038,1238.588997
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2039,1169.347598
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2039,1283.701048
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2040,1192.077637
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2040,1330.456176
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2041,1215.249508
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2041,1378.914225
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2024,4133.999211
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2024,4433.054231
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2025,4227.517605
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2025,4546.289265
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2026,4323.151551
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2026,4662.4167
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2027,4420.948907
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2027,4781.510418
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2028,4520.958612
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2028,4903.646188
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2029,4623.230715
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2029,5028.901714
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2030,4727.816393
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2030,5157.356685
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2031,4834.767985
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2031,5289.092826
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2032,4944.139012
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2032,5424.193948
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2033,5055.984206
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2033,5562.746005
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2034,5170.359536
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2034,5704.837145
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2035,5287.322239
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2035,5850.557768
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2036,5406.930845
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2036,6000.000583
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2037,5529.245211
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2037,6153.260668
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2038,5654.326544
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2038,6310.435528
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2039,5782.237439
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2039,6471.625159
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2040,5913.041905
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2040,6636.932113
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2041,6046.805401
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2041,6806.461559
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2024,988.0991484
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2024,730.0640123
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2025,1023.702369
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2025,756.227336
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2026,1060.588446
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2026,783.3282755
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2027,1098.803603
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2027,811.400432
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2028,1138.395731
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2028,840.4786112
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2029,1179.414443
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2029,870.5988659
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2030,1221.911142
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2030,901.798541
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2031,1265.939084
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2031,934.1163197
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2032,1311.553442
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2032,967.5922715
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2033,1358.811379
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2033,1002.267902
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2034,1407.772114
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2034,1038.186204
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2035,1458.497005
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2035,1075.391711
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2036,1511.049616
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2036,1113.930553
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2037,1565.495805
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2037,1153.850512
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2038,1621.903801
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2038,1195.201084
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2039,1680.344292
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2039,1238.033537
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2040,1740.890512
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2040,1282.400979
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2041,1803.618335
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2041,1328.358417
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2024,8278.127331
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2024,6053.704135
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2025,8666.09608
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2025,6368.087606
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2026,9072.247655
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2026,6698.79777
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2027,9497.434226
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2027,7046.682511
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2028,9942.5479
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2028,7412.633746
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2029,10408.5226
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2029,7797.589713
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2030,10896.336
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2030,8202.537372
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2031,11407.01163
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2031,8628.514942
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2032,11941.62095
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2032,9076.614554
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2033,12501.28566
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2033,9547.985062
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2034,13087.18002
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2034,10043.83498
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2035,13700.53334
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2035,10565.43558
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2036,14342.63252
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2036,11114.12415
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2037,15014.82479
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2037,11691.30745
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2038,15718.52051
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2038,12298.46528
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2039,16455.19615
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2039,12937.15427
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2040,17226.39737
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2040,13609.01193
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2041,18033.74226
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2041,14315.76077
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2024,693.9552182
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2024,719.703002
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2025,705.1954088
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2025,740.1835601
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2026,716.61766
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2026,761.2469326
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2027,728.2249206
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2027,782.9097046
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2028,740.0201874
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2028,805.1889333
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2029,752.0065054
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2029,828.102161
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2030,764.1869693
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2030,851.6674294
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2031,776.5647236
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2031,875.9032937
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2032,789.142964
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2032,900.828837
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2033,801.9249377
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2033,926.4636854
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2034,814.9139446
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2034,952.8280236
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2035,828.1133382
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2035,979.9426107
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2036,841.5265262
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2036,1007.828796
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2037,855.1569714
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2037,1036.508538
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2038,869.0081928
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2038,1066.004418
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2039,883.0837663
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2039,1096.339661
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2040,897.387326
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2040,1127.538153
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2041,911.9225645
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2041,1159.624459
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2024,1225.661876
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2024,903.4266885
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2025,1275.767739
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2025,943.608102
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2026,1327.921963
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2026,985.576651
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2027,1382.208287
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2027,1029.411821
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2028,1438.71387
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2028,1075.196635
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2029,1497.529439
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2029,1123.017804
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2030,1558.749428
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2030,1172.965899
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2031,1622.472129
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2031,1225.13552
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2032,1688.799857
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2032,1279.625472
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2033,1757.839105
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2033,1336.538956
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2034,1829.700724
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2034,1395.983762
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2035,1904.500093
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2035,1458.072476
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2036,1982.357309
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2036,1522.922688
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2037,2063.397379
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2037,1590.657223
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2038,2147.750421
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2038,1661.404364
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2039,2235.55187
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2039,1735.298103
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2040,2326.942701
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2040,1812.478389
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2041,2422.069649
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2041,1893.091398
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2024,744.8928096
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,URBAN,2024,1469.662174
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2025,756.4862882
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,URBAN,2025,1530.476144
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2026,768.2602072
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,URBAN,2026,1593.806569
