EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,EnergyDemand
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2036,15596.8525
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2037,0.036714676
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2037,16299.234
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2038,0.022028806
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2038,17033.24622
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2039,0.013217283
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2039,17800.31362
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2040,0.00793037
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2040,18601.92478
RES_OTHER,ELECTRICITY,INDIA,NR,DL,RURAL,2041,0.004758222
RES_OTHER,ELECTRICITY,INDIA,NR,DL,URBAN,2041,19439.63533
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2024,3107.214304
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2024,3869.866854
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2025,3221.991999
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2025,4081.410328
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2026,3341.009478
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2026,4304.517673
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2027,3464.423355
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2027,4539.82102
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2028,3592.396029
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2028,4787.987054
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2029,3725.095899
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2029,5049.718905
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2030,3862.697582
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2030,5325.758139
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2031,4005.382148
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2031,5616.886858
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2032,4153.337352
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2032,5923.929917
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2033,4306.757888
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2033,6247.757264
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2034,4465.845641
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2034,6589.286398
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2035,4630.809952
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2035,6949.484975
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2036,4801.867895
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2036,7329.373548
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2037,4979.244565
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2037,7730.028454
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2038,5163.173369
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2038,8152.584872
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2039,5353.896337
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2039,8598.24003
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2040,5551.66444
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2040,9068.256606
RES_OTHER,ELECTRICITY,INDIA,NR,HR,RURAL,2041,5756.737918
RES_OTHER,ELECTRICITY,INDIA,NR,HR,URBAN,2041,9563.966298
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2024,770.6343364
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2024,176.2326559
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2025,777.2103152
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2025,184.4442767
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2026,783.8424082
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2026,193.0385208
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2027,790.5310942
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2027,202.0332167
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2028,797.2768561
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2028,211.4470235
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2029,804.0801809
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2029,221.2994698
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2030,810.9415599
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2030,231.6109942
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2031,817.8614884
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2031,242.4029876
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2032,824.8404661
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2032,253.6978377
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2033,831.8789968
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2033,265.5189751
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2034,838.9775887
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2034,277.8909225
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2035,846.1367543
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2035,290.839345
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2036,853.3570106
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2036,304.3911037
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2037,860.6388787
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2037,318.5743112
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2038,867.9828845
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2038,333.4183901
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2039,875.3895582
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2039,348.9541339
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2040,882.8594346
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2040,365.213771
RES_OTHER,ELECTRICITY,INDIA,NR,HP,RURAL,2041,890.3930529
RES_OTHER,ELECTRICITY,INDIA,NR,HP,URBAN,2041,382.2310315
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2024,876.0520904
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2024,750.6089279
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2025,895.9191358
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2025,782.5041673
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2026,916.2367247
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2026,815.7547148
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2027,937.0150743
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2027,850.4181607
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2028,958.2646338
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2028,886.5545426
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2029,979.9960893
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2029,924.2264492
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2030,1002.220369
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2030,963.4991287
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2031,1024.94865
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2031,1004.440602
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2032,1048.19236
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2032,1047.12178
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2033,1071.96319
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2033,1091.616588
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2034,1096.273093
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2034,1138.002091
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2035,1121.134295
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2035,1186.358629
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2036,1146.559296
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2036,1236.769957
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2037,1172.560885
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2037,1289.323387
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2038,1199.152135
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2038,1344.109943
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2039,1226.346419
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2039,1401.224516
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2040,1254.157414
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2040,1460.766029
RES_OTHER,ELECTRICITY,INDIA,NR,JK,RURAL,2041,1282.599105
RES_OTHER,ELECTRICITY,INDIA,NR,JK,URBAN,2041,1522.837609
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2024,4133.999211
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2024,4433.054231
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2025,4243.104004
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2025,4565.16177
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2026,4355.088299
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2026,4701.206189
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2027,4470.028091
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2027,4841.304809
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2028,4588.001381
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2028,4985.578448
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2029,4709.088231
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2029,5134.151523
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2030,4833.370814
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2030,5287.15216
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2031,4960.933471
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2031,5444.712303
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2032,5091.86277
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2032,5606.967828
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2033,5226.247565
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2033,5774.05866
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2034,5364.179053
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2034,5946.128894
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2035,5505.750837
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2035,6123.326919
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2036,5651.058995
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2036,6305.805546
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2037,5800.202135
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2037,6493.72214
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2038,5953.281471
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2038,6687.238756
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2039,6110.400887
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2039,6886.522276
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2040,6271.667011
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2040,7091.744559
RES_OTHER,ELECTRICITY,INDIA,NR,PB,RURAL,2041,6437.18928
RES_OTHER,ELECTRICITY,INDIA,NR,PB,URBAN,2041,7303.082583
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2024,988.0991484
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2024,730.0640123
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2025,1029.636239
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2025,760.5878899
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2026,1072.91944
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2026,792.3879668
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2027,1118.022153
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2027,825.5176006
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2028,1165.020865
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2028,860.0323799
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2029,1213.99528
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2029,895.9902175
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2030,1265.02845
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2030,933.4514474
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2031,1318.206921
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2031,972.4789263
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2032,1373.620874
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2032,1013.138139
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2033,1431.364285
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2033,1055.497307
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2034,1491.535077
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2034,1099.627507
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2035,1554.235291
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2035,1145.602785
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2036,1619.571257
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2036,1193.500282
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2037,1687.653775
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2037,1243.400368
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2038,1758.598303
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2038,1295.386769
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2039,1832.525153
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2039,1349.546715
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2040,1909.559693
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2040,1405.971081
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,RURAL,2041,1989.832563
RES_OTHER,ELECTRICITY,INDIA,NR,RJ,URBAN,2041,1464.754541
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2024,8278.127331
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2024,6053.704135
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2025,8730.757538
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2025,6420.484851
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2026,9208.136592
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2026,6809.48801
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2027,9711.617706
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2027,7222.060021
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2028,10242.62808
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2028,7659.62887
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2029,10802.67297
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2029,8123.70906
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2030,11393.33991
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2030,8615.906855
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2031,12016.30324
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2031,9137.92584
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2032,12673.32887
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2032,9691.572816
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2033,13366.27925
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2033,10278.76405
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2034,14097.11866
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2034,10901.53192
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2035,14867.91881
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2035,11562.03194
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2036,15680.86465
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2036,12262.55021
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2037,16538.26062
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2037,13005.51136
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2038,17442.53715
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2038,13793.4869
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2039,18396.25759
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2039,14629.20415
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2040,19402.12541
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2040,15515.55569
RES_OTHER,ELECTRICITY,INDIA,NR,UP,RURAL,2041,20462.99192
RES_OTHER,ELECTRICITY,INDIA,NR,UP,URBAN,2041,16455.60933
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2024,693.9552182
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2024,719.703002
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2025,707.0687739
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2025,743.5969865
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2026,720.4301343
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2026,768.2842461
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2027,734.0439821
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2027,793.7911174
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2028,747.9150884
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2028,820.1448113
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2029,762.0483148
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2029,847.3734422
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2030,776.4486144
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2030,875.5060578
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2031,791.121034
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2031,904.5726702
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2032,806.0707159
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2032,934.6042878
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2033,821.3028994
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2033,965.6329486
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2034,836.822923
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2034,997.6917543
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2035,852.6362258
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2035,1030.814905
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2036,868.74835
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2036,1065.037738
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2037,885.1649423
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2037,1100.396761
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2038,901.8917562
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2038,1136.929697
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2039,918.9346539
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2039,1174.675517
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2040,936.2996084
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2040,1213.674491
RES_OTHER,ELECTRICITY,INDIA,NR,UK,RURAL,2041,953.9927056
RES_OTHER,ELECTRICITY,INDIA,NR,UK,URBAN,2041,1253.968223
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2024,1225.661876
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2024,903.4266885
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2025,1284.118717
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2025,950.3050042
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2026,1345.363604
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2026,999.61581
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2027,1409.529511
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2027,1051.485327
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2028,1476.755753
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2028,1106.046324
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2029,1547.18829
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2029,1163.438461
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2030,1620.980044
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2030,1223.808645
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2031,1698.291229
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2031,1287.311405
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2032,1779.289702
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2032,1354.109288
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2033,1864.151324
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2033,1424.373277
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2034,1953.060344
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2034,1498.283226
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2035,2046.209801
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2035,1576.028321
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2036,2143.801936
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2036,1657.807567
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2037,2246.048641
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2037,1743.830293
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2038,2353.171911
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2038,1834.316691
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2039,2465.404329
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2039,1929.498379
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2040,2582.989571
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2040,2029.618992
RES_OTHER,ELECTRICITY,INDIA,WR,CG,RURAL,2041,2706.182935
RES_OTHER,ELECTRICITY,INDIA,WR,CG,URBAN,2041,2134.934809
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2024,744.8928096
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,URBAN,2024,1469.662174
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2025,758.4185346
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,URBAN,2025,1540.611806
RES_OTHER,ELECTRICITY,INDIA,WR,GJ,RURAL,2026,772.1898591
