ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,ER,BR,RURAL,2024,0.952772009
INDIA,ER,BR,RURAL,2025,0.948520314
INDIA,ER,BR,RURAL,2026,0.9439151
INDIA,ER,BR,RURAL,2027,0.938948975
INDIA,ER,BR,RURAL,2028,0.93356659
INDIA,ER,BR,RURAL,2029,0.92768861
INDIA,ER,BR,RURAL,2030,0.92126821
INDIA,ER,BR,RURAL,2031,0.914254053
INDIA,ER,BR,RURAL,2032,0.906421923
INDIA,ER,BR,RURAL,2033,0.897720779
INDIA,ER,BR,RURAL,2034,0.888189614
INDIA,ER,BR,RURAL,2035,0.877747831
INDIA,ER,BR,RURAL,2036,0.866306898
INDIA,ER,BR,RURAL,2037,0.853769564
INDIA,ER,BR,RURAL,2038,0.840173234
INDIA,ER,BR,RURAL,2039,0.825315689
INDIA,ER,BR,RURAL,2040,0.809080224
INDIA,ER,BR,RURAL,2041,0.79133935
INDIA,ER,BR,URBAN,2024,0.717669183
INDIA,ER,BR,URBAN,2025,0.695710154
INDIA,ER,BR,URBAN,2026,0.675857619
INDIA,ER,BR,URBAN,2027,0.65492507
INDIA,ER,BR,URBAN,2028,0.632737497
INDIA,ER,BR,URBAN,2029,0.609038352
INDIA,ER,BR,URBAN,2030,0.583721826
INDIA,ER,BR,URBAN,2031,0.556674545
INDIA,ER,BR,URBAN,2032,0.527141819
INDIA,ER,BR,URBAN,2033,0.495075602
INDIA,ER,BR,URBAN,2034,0.460759375
INDIA,ER,BR,URBAN,2035,0.424032013
INDIA,ER,BR,URBAN,2036,0.384720681
INDIA,ER,BR,URBAN,2037,0.351056109
INDIA,ER,BR,URBAN,2038,0.315851815
INDIA,ER,BR,URBAN,2039,0.278745117
INDIA,ER,BR,URBAN,2040,0.239633644
INDIA,ER,BR,URBAN,2041,0.20253192
INDIA,ER,JH,RURAL,2024,0.615431084
INDIA,ER,JH,RURAL,2025,0.64605997
INDIA,ER,JH,RURAL,2026,0.677937703
INDIA,ER,JH,RURAL,2027,0.711233175
INDIA,ER,JH,RURAL,2028,0.746130357
INDIA,ER,JH,RURAL,2029,0.778899287
INDIA,ER,JH,RURAL,2030,0.813142557
INDIA,ER,JH,RURAL,2031,0.848961821
INDIA,ER,JH,RURAL,2032,0.887083282
INDIA,ER,JH,RURAL,2033,0.920130596
INDIA,ER,JH,RURAL,2034,0.949211649
INDIA,ER,JH,RURAL,2035,0.945272078
INDIA,ER,JH,RURAL,2036,0.941020536
INDIA,ER,JH,RURAL,2037,0.936431956
INDIA,ER,JH,RURAL,2038,0.931522174
INDIA,ER,JH,RURAL,2039,0.926235252
INDIA,ER,JH,RURAL,2040,0.920542382
INDIA,ER,JH,RURAL,2041,0.91441258
INDIA,ER,JH,URBAN,2024,0.697379727
INDIA,ER,JH,URBAN,2025,0.703149976
INDIA,ER,JH,URBAN,2026,0.711221958
INDIA,ER,JH,URBAN,2027,0.722590879
INDIA,ER,JH,URBAN,2028,0.738726762
INDIA,ER,JH,URBAN,2029,0.747206355
INDIA,ER,JH,URBAN,2030,0.743284848
INDIA,ER,JH,URBAN,2031,0.737693649
INDIA,ER,JH,URBAN,2032,0.72953314
INDIA,ER,JH,URBAN,2033,0.719299352
INDIA,ER,JH,URBAN,2034,0.706528008
INDIA,ER,JH,URBAN,2035,0.690480528
INDIA,ER,JH,URBAN,2036,0.673530093
INDIA,ER,JH,URBAN,2037,0.65204401
INDIA,ER,JH,URBAN,2038,0.629309572
INDIA,ER,JH,URBAN,2039,0.605099232
INDIA,ER,JH,URBAN,2040,0.579317803
INDIA,ER,JH,URBAN,2041,0.551864059
INDIA,ER,OD,RURAL,2024,0.733445621
INDIA,ER,OD,RURAL,2025,0.761281218
INDIA,ER,OD,RURAL,2026,0.789594545
INDIA,ER,OD,RURAL,2027,0.811455891
INDIA,ER,OD,RURAL,2028,0.827169197
INDIA,ER,OD,RURAL,2029,0.81109278
INDIA,ER,OD,RURAL,2030,0.793508089
INDIA,ER,OD,RURAL,2031,0.774287891
INDIA,ER,OD,RURAL,2032,0.752930619
INDIA,ER,OD,RURAL,2033,0.729284604
INDIA,ER,OD,RURAL,2034,0.703382778
INDIA,ER,OD,RURAL,2035,0.674978008
INDIA,ER,OD,RURAL,2036,0.649057791
INDIA,ER,OD,RURAL,2037,0.621056941
INDIA,ER,OD,RURAL,2038,0.590941885
INDIA,ER,OD,RURAL,2039,0.55845033
INDIA,ER,OD,RURAL,2040,0.523396167
INDIA,ER,OD,RURAL,2041,0.485578862
INDIA,ER,OD,URBAN,2024,0.59661287
INDIA,ER,OD,URBAN,2025,0.584606283
INDIA,ER,OD,URBAN,2026,0.557052986
INDIA,ER,OD,URBAN,2027,0.527760011
INDIA,ER,OD,URBAN,2028,0.496525447
INDIA,ER,OD,URBAN,2029,0.463227279
INDIA,ER,OD,URBAN,2030,0.427700868
INDIA,ER,OD,URBAN,2031,0.38982587
INDIA,ER,OD,URBAN,2032,0.356985397
INDIA,ER,OD,URBAN,2033,0.321980841
INDIA,ER,OD,URBAN,2034,0.285081034
INDIA,ER,OD,URBAN,2035,0.246139197
INDIA,ER,OD,URBAN,2036,0.209206968
INDIA,ER,OD,URBAN,2037,0.17044669
INDIA,ER,OD,URBAN,2038,0.12994786
INDIA,ER,OD,URBAN,2039,0.0874938
INDIA,ER,OD,URBAN,2040,0.050408391
INDIA,ER,OD,URBAN,2041,0.01183595
INDIA,ER,SK,RURAL,2024,0.36853053
INDIA,ER,SK,RURAL,2025,0.397468048
INDIA,ER,SK,RURAL,2026,0.429321105
INDIA,ER,SK,RURAL,2027,0.463062624
INDIA,ER,SK,RURAL,2028,0.500070685
INDIA,ER,SK,RURAL,2029,0.538944772
INDIA,ER,SK,RURAL,2030,0.580885944
INDIA,ER,SK,RURAL,2031,0.617459949
INDIA,ER,SK,RURAL,2032,0.656324379
INDIA,ER,SK,RURAL,2033,0.697619407
INDIA,ER,SK,RURAL,2034,0.742672487
INDIA,ER,SK,RURAL,2035,0.784198575
INDIA,ER,SK,RURAL,2036,0.829148829
INDIA,ER,SK,RURAL,2037,0.875369349
INDIA,ER,SK,RURAL,2038,0.910753727
INDIA,ER,SK,RURAL,2039,0.924883909
INDIA,ER,SK,RURAL,2040,0.918431514
INDIA,ER,SK,RURAL,2041,0.911635502
INDIA,ER,SK,URBAN,2024,0.306504447
INDIA,ER,SK,URBAN,2025,0.302036782
INDIA,ER,SK,URBAN,2026,0.297376962
INDIA,ER,SK,URBAN,2027,0.292811493
