EnergyCarrier,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,Year,TransitCost,TransitLoss,MaxTransit
ELECTRICITY,INDIA,WR,INDIA,ER,2023,0.42,0.033,17.81389198
ELECTRICITY,INDIA,WR,INDIA,ER,2024,0.43,0.033,18.34880548
ELECTRICITY,INDIA,WR,INDIA,ER,2025,0.44,0.033,18.88371898
ELECTRICITY,INDIA,WR,INDIA,ER,2026,0.45,0.033,19.41863249
ELECTRICITY,INDIA,WR,INDIA,ER,2027,0.46,0.033,19.95354599
ELECTRICITY,INDIA,WR,INDIA,ER,2028,0.47,0.033,20.48845949
ELECTRICITY,INDIA,WR,INDIA,ER,2029,0.48,0.033,21.02337299
ELECTRICITY,INDIA,WR,INDIA,ER,2030,0.49,0.033,21.5582865
ELECTRICITY,INDIA,WR,INDIA,ER,2031,0.5,0.033,22.0932
ELECTRICITY,INDIA,SR,INDIA,NER,2021,0.4,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2022,0.41,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2023,0.42,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2024,0.43,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2025,0.44,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2026,0.45,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2027,0.46,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2028,0.47,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2029,0.48,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2030,0.49,0.033,0
ELECTRICITY,INDIA,SR,INDIA,NER,2031,0.5,0.033,0
ELECTRICITY,INDIA,ER,INDIA,NR,2021,0.4,0.033,31.9480734
ELECTRICITY,INDIA,ER,INDIA,NR,2022,0.41,0.033,32.96870106
ELECTRICITY,INDIA,ER,INDIA,NR,2023,0.42,0.033,33.98932872
ELECTRICITY,INDIA,ER,INDIA,NR,2024,0.43,0.033,35.00995638
ELECTRICITY,INDIA,ER,INDIA,NR,2025,0.44,0.033,36.03058404
ELECTRICITY,INDIA,ER,INDIA,NR,2026,0.45,0.033,37.0512117
ELECTRICITY,INDIA,ER,INDIA,NR,2027,0.46,0.033,38.07183936
ELECTRICITY,INDIA,ER,INDIA,NR,2028,0.47,0.033,39.09246702
ELECTRICITY,INDIA,ER,INDIA,NR,2029,0.48,0.033,40.11309468
ELECTRICITY,INDIA,ER,INDIA,NR,2030,0.49,0.033,41.13372234
ELECTRICITY,INDIA,ER,INDIA,NR,2031,0.5,0.033,42.15435
ELECTRICITY,INDIA,NER,INDIA,WR,2021,0.4,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2022,0.41,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2023,0.42,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2024,0.43,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2025,0.44,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2026,0.45,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2027,0.46,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2028,0.47,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2029,0.48,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2030,0.49,0.033,0
ELECTRICITY,INDIA,NER,INDIA,WR,2031,0.5,0.033,0
ELECTRICITY,INDIA,NR,INDIA,ER,2021,0.4,0.033,31.9480734
ELECTRICITY,INDIA,NR,INDIA,ER,2022,0.41,0.033,32.96870106
ELECTRICITY,INDIA,NR,INDIA,ER,2023,0.42,0.033,33.98932872
ELECTRICITY,INDIA,NR,INDIA,ER,2024,0.43,0.033,35.00995638
ELECTRICITY,INDIA,NR,INDIA,ER,2025,0.44,0.033,36.03058404
ELECTRICITY,INDIA,NR,INDIA,ER,2026,0.45,0.033,37.0512117
ELECTRICITY,INDIA,NR,INDIA,ER,2027,0.46,0.033,38.07183936
ELECTRICITY,INDIA,NR,INDIA,ER,2028,0.47,0.033,39.09246702
ELECTRICITY,INDIA,NR,INDIA,ER,2029,0.48,0.033,40.11309468
ELECTRICITY,INDIA,NR,INDIA,ER,2030,0.49,0.033,41.13372234
ELECTRICITY,INDIA,NR,INDIA,ER,2031,0.5,0.033,42.15435
ELECTRICITY,INDIA,WR,INDIA,NER,2021,0.4,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2022,0.41,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2023,0.42,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2024,0.43,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2025,0.44,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2026,0.45,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2027,0.46,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2028,0.47,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2029,0.48,0.033,0
ELECTRICITY,INDIA,WR,INDIA,NER,2030,0.49,0.033,0
