ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,ER,BR,RURAL,2022,0.037104321
INDIA,ER,BR,RURAL,2023,0.039693894
INDIA,ER,BR,RURAL,2024,0.041936012
INDIA,ER,BR,RURAL,2025,0.044408315
INDIA,ER,BR,RURAL,2026,0.046944445
INDIA,ER,BR,RURAL,2027,0.049521415
INDIA,ER,BR,RURAL,2028,0.052119996
INDIA,ER,BR,RURAL,2029,0.05471755
INDIA,ER,BR,RURAL,2030,0.057280559
INDIA,ER,BR,RURAL,2031,0.059767105
INDIA,ER,BR,RURAL,2032,0.062114898
INDIA,ER,BR,RURAL,2033,0.064262323
INDIA,ER,BR,RURAL,2034,0.066139169
INDIA,ER,BR,RURAL,2035,0.06765145
INDIA,ER,BR,RURAL,2036,0.068684787
INDIA,ER,BR,RURAL,2037,0.069101632
INDIA,ER,BR,RURAL,2038,0.068723422
INDIA,ER,BR,RURAL,2039,0.067362479
INDIA,ER,BR,RURAL,2040,0.064782804
INDIA,ER,BR,RURAL,2041,0.060702972
INDIA,ER,BR,URBAN,2022,0.18580094
INDIA,ER,BR,URBAN,2023,0.194264549
INDIA,ER,BR,URBAN,2024,0.20096014
INDIA,ER,BR,URBAN,2025,0.208196809
INDIA,ER,BR,URBAN,2026,0.215295194
INDIA,ER,BR,URBAN,2027,0.222158761
INDIA,ER,BR,URBAN,2028,0.228712943
INDIA,ER,BR,URBAN,2029,0.234878564
INDIA,ER,BR,URBAN,2030,0.240547783
INDIA,ER,BR,URBAN,2031,0.245596907
INDIA,ER,BR,URBAN,2032,0.249850503
INDIA,ER,BR,URBAN,2033,0.253156926
INDIA,ER,BR,URBAN,2034,0.255359468
INDIA,ER,BR,URBAN,2035,0.256253414
INDIA,ER,BR,URBAN,2036,0.253311963
INDIA,ER,BR,URBAN,2037,0.248636178
INDIA,ER,BR,URBAN,2038,0.241953183
INDIA,ER,BR,URBAN,2039,0.233022283
INDIA,ER,BR,URBAN,2040,0.221548912
INDIA,ER,BR,URBAN,2041,0.207206677
INDIA,ER,JH,RURAL,2022,0.020489207
INDIA,ER,JH,RURAL,2023,0.020687253
INDIA,ER,JH,RURAL,2024,0.021612247
INDIA,ER,JH,RURAL,2025,0.022265691
INDIA,ER,JH,RURAL,2026,0.022899508
INDIA,ER,JH,RURAL,2027,0.023503226
INDIA,ER,JH,RURAL,2028,0.02406876
INDIA,ER,JH,RURAL,2029,0.024587377
INDIA,ER,JH,RURAL,2030,0.025047006
INDIA,ER,JH,RURAL,2031,0.025433601
INDIA,ER,JH,RURAL,2032,0.025727208
INDIA,ER,JH,RURAL,2033,0.025910048
INDIA,ER,JH,RURAL,2034,0.0259632
INDIA,ER,JH,RURAL,2035,0.025861869
INDIA,ER,JH,RURAL,2036,0.025577314
INDIA,ER,JH,RURAL,2037,0.025076616
INDIA,ER,JH,RURAL,2038,0.024317983
INDIA,ER,JH,RURAL,2039,0.023261452
INDIA,ER,JH,RURAL,2040,0.021857663
INDIA,ER,JH,RURAL,2041,0.020050111
INDIA,ER,JH,URBAN,2022,0.156238995
INDIA,ER,JH,URBAN,2023,0.153155475
INDIA,ER,JH,URBAN,2024,0.150151663
INDIA,ER,JH,URBAN,2025,0.147023016
INDIA,ER,JH,URBAN,2026,0.143832055
INDIA,ER,JH,URBAN,2027,0.140587681
INDIA,ER,JH,URBAN,2028,0.137303083
INDIA,ER,JH,URBAN,2029,0.133996088
INDIA,ER,JH,URBAN,2030,0.130688854
INDIA,ER,JH,URBAN,2031,0.12740968
INDIA,ER,JH,URBAN,2032,0.124098627
INDIA,ER,JH,URBAN,2033,0.120871216
INDIA,ER,JH,URBAN,2034,0.117781671
INDIA,ER,JH,URBAN,2035,0.114894839
INDIA,ER,JH,URBAN,2036,0.11197454
INDIA,ER,JH,URBAN,2037,0.109013603
INDIA,ER,JH,URBAN,2038,0.105987761
INDIA,ER,JH,URBAN,2039,0.102886078
INDIA,ER,JH,URBAN,2040,0.099679459
INDIA,ER,JH,URBAN,2041,0.0958004
INDIA,ER,OD,RURAL,2022,0.090995601
INDIA,ER,OD,RURAL,2023,0.105415513
INDIA,ER,OD,RURAL,2024,0.112568224
INDIA,ER,OD,RURAL,2025,0.119275522
INDIA,ER,OD,RURAL,2026,0.126128655
INDIA,ER,OD,RURAL,2027,0.133045976
INDIA,ER,OD,RURAL,2028,0.139945632
INDIA,ER,OD,RURAL,2029,0.146724941
INDIA,ER,OD,RURAL,2030,0.153238226
INDIA,ER,OD,RURAL,2031,0.159298309
INDIA,ER,OD,RURAL,2032,0.164641343
INDIA,ER,OD,RURAL,2033,0.168971345
INDIA,ER,OD,RURAL,2034,0.17192757
INDIA,ER,OD,RURAL,2035,0.1730357
INDIA,ER,OD,RURAL,2036,0.170846608
INDIA,ER,OD,RURAL,2037,0.165526859
INDIA,ER,OD,RURAL,2038,0.156192116
INDIA,ER,OD,RURAL,2039,0.141809181
INDIA,ER,OD,RURAL,2040,0.121082335
INDIA,ER,OD,RURAL,2041,0.09242094
INDIA,ER,OD,URBAN,2022,0.250754143
INDIA,ER,OD,URBAN,2023,0.255045108
INDIA,ER,OD,URBAN,2024,0.263802827
INDIA,ER,OD,URBAN,2025,0.270892161
INDIA,ER,OD,URBAN,2026,0.277425003
INDIA,ER,OD,URBAN,2027,0.283231731
INDIA,ER,OD,URBAN,2028,0.288161374
INDIA,ER,OD,URBAN,2029,0.292048832
INDIA,ER,OD,URBAN,2030,0.292102877
INDIA,ER,OD,URBAN,2031,0.290679464
INDIA,ER,OD,URBAN,2032,0.287526552
INDIA,ER,OD,URBAN,2033,0.282406326
INDIA,ER,OD,URBAN,2034,0.275065339
INDIA,ER,OD,URBAN,2035,0.265197147
INDIA,ER,OD,URBAN,2036,0.252459014
INDIA,ER,OD,URBAN,2037,0.236470625
INDIA,ER,OD,URBAN,2038,0.216783467
INDIA,ER,OD,URBAN,2039,0.191294693
INDIA,ER,OD,URBAN,2040,0.161652824
INDIA,ER,OD,URBAN,2041,0.127409373
INDIA,ER,SK,RURAL,2022,0.015041388
INDIA,ER,SK,RURAL,2023,0.01660031
INDIA,ER,SK,RURAL,2024,0.018006413
INDIA,ER,SK,RURAL,2025,0.019872473
INDIA,ER,SK,RURAL,2026,0.02192558
INDIA,ER,SK,RURAL,2027,0.024178861
INDIA,ER,SK,RURAL,2028,0.026649549
INDIA,ER,SK,RURAL,2029,0.029355526
INDIA,ER,SK,RURAL,2030,0.032310218
INDIA,ER,SK,RURAL,2031,0.035521349
INDIA,ER,SK,RURAL,2032,0.03897874
INDIA,ER,SK,RURAL,2033,0.042658889
INDIA,ER,SK,RURAL,2034,0.046506039
INDIA,ER,SK,RURAL,2035,0.050396386
INDIA,ER,SK,RURAL,2036,0.054095412
INDIA,ER,SK,RURAL,2037,0.057179225
INDIA,ER,SK,RURAL,2038,0.058887666
INDIA,ER,SK,RURAL,2039,0.057928015
INDIA,ER,SK,RURAL,2040,0.052058972
INDIA,ER,SK,RURAL,2041,0.037440426
INDIA,ER,SK,URBAN,2022,0.052262987
INDIA,ER,SK,URBAN,2023,0.057060687
INDIA,ER,SK,URBAN,2024,0.061341068
