ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NER,NE,RURAL,2035,0.01831511
INDIA,NER,NE,RURAL,2036,0.020947755
INDIA,NER,NE,RURAL,2037,0.023955032
INDIA,NER,NE,RURAL,2038,0.027384928
INDIA,NER,NE,RURAL,2039,0.031299583
INDIA,NER,NE,RURAL,2040,0.035766622
INDIA,NER,NE,RURAL,2041,0.040862953
INDIA,NER,NE,URBAN,2022,0.015917629
INDIA,NER,NE,URBAN,2023,0.018131097
INDIA,NER,NE,URBAN,2024,0.020383658
INDIA,NER,NE,URBAN,2025,0.022994462
INDIA,NER,NE,URBAN,2026,0.025935388
INDIA,NER,NE,URBAN,2027,0.029243732
INDIA,NER,NE,URBAN,2028,0.032965934
INDIA,NER,NE,URBAN,2029,0.037155779
INDIA,NER,NE,URBAN,2030,0.041871295
INDIA,NER,NE,URBAN,2031,0.047177525
INDIA,NER,NE,URBAN,2032,0.053138878
INDIA,NER,NE,URBAN,2033,0.059836774
INDIA,NER,NE,URBAN,2034,0.067367926
INDIA,NER,NE,URBAN,2035,0.075834781
INDIA,NER,NE,URBAN,2036,0.085351529
INDIA,NER,NE,URBAN,2037,0.096046417
INDIA,NER,NE,URBAN,2038,0.108043222
INDIA,NER,NE,URBAN,2039,0.121512358
INDIA,NER,NE,URBAN,2040,0.136631321
INDIA,NER,NE,URBAN,2041,0.153598521
INDIA,NR,DL,RURAL,2022,0.270963099
INDIA,NR,DL,RURAL,2023,0.28548408
INDIA,NR,DL,RURAL,2024,0.300976437
INDIA,NR,DL,RURAL,2025,0.31735312
INDIA,NR,DL,RURAL,2026,0.334721215
INDIA,NR,DL,RURAL,2027,0.353175291
INDIA,NR,DL,RURAL,2028,0.372832291
INDIA,NR,DL,RURAL,2029,0.393838524
INDIA,NR,DL,RURAL,2030,0.416377538
INDIA,NR,DL,RURAL,2031,0.440684765
INDIA,NR,DL,RURAL,2032,0.467057142
INDIA,NR,DL,RURAL,2033,0.495895627
INDIA,NR,DL,RURAL,2034,0.5277462
INDIA,NR,DL,RURAL,2035,0.563340642
INDIA,NR,DL,RURAL,2036,0.602495296
INDIA,NR,DL,RURAL,2037,0.64579197
INDIA,NR,DL,RURAL,2038,0.693890339
INDIA,NR,DL,RURAL,2039,0.745594507
INDIA,NR,DL,RURAL,2040,0.80343509
INDIA,NR,DL,RURAL,2041,0.865672317
INDIA,NR,DL,URBAN,2022,0.345095282
INDIA,NR,DL,URBAN,2023,0.362535278
INDIA,NR,DL,URBAN,2024,0.386289234
INDIA,NR,DL,URBAN,2025,0.409886317
INDIA,NR,DL,URBAN,2026,0.436123792
INDIA,NR,DL,URBAN,2027,0.465471528
INDIA,NR,DL,URBAN,2028,0.496732251
INDIA,NR,DL,URBAN,2029,0.53004842
INDIA,NR,DL,URBAN,2030,0.565552589
INDIA,NR,DL,URBAN,2031,0.603385097
INDIA,NR,DL,URBAN,2032,0.641708411
INDIA,NR,DL,URBAN,2033,0.682381505
INDIA,NR,DL,URBAN,2034,0.725580334
INDIA,NR,DL,URBAN,2035,0.771459193
INDIA,NR,DL,URBAN,2036,0.817702164
INDIA,NR,DL,URBAN,2037,0.851287228
INDIA,NR,DL,URBAN,2038,0.886251714
INDIA,NR,DL,URBAN,2039,0.922652279
INDIA,NR,DL,URBAN,2040,0.960547906
INDIA,NR,DL,URBAN,2041,1
INDIA,NR,HP,RURAL,2022,0.011067765
INDIA,NR,HP,RURAL,2023,0.012251822
INDIA,NR,HP,RURAL,2024,0.013851418
INDIA,NR,HP,RURAL,2025,0.015636655
INDIA,NR,HP,RURAL,2026,0.017727824
INDIA,NR,HP,RURAL,2027,0.020195596
INDIA,NR,HP,RURAL,2028,0.023134085
INDIA,NR,HP,RURAL,2029,0.026668775
INDIA,NR,HP,RURAL,2030,0.03073945
INDIA,NR,HP,RURAL,2031,0.035426737
INDIA,NR,HP,RURAL,2032,0.04081794
INDIA,NR,HP,RURAL,2033,0.047018877
INDIA,NR,HP,RURAL,2034,0.054154663
INDIA,NR,HP,RURAL,2035,0.06236526
INDIA,NR,HP,RURAL,2036,0.071810961
INDIA,NR,HP,RURAL,2037,0.082675984
INDIA,NR,HP,RURAL,2038,0.095157535
INDIA,NR,HP,RURAL,2039,0.10950426
INDIA,NR,HP,RURAL,2040,0.12599205
INDIA,NR,HP,RURAL,2041,0.144937114
INDIA,NR,HP,URBAN,2022,0.047611369
INDIA,NR,HP,URBAN,2023,0.055222009
INDIA,NR,HP,URBAN,2024,0.063058733
INDIA,NR,HP,URBAN,2025,0.071191311
INDIA,NR,HP,URBAN,2026,0.08036088
INDIA,NR,HP,URBAN,2027,0.090687322
INDIA,NR,HP,URBAN,2028,0.102318076
INDIA,NR,HP,URBAN,2029,0.115423465
INDIA,NR,HP,URBAN,2030,0.130188423
INDIA,NR,HP,URBAN,2031,0.146820568
INDIA,NR,HP,URBAN,2032,0.165529288
INDIA,NR,HP,URBAN,2033,0.186575316
INDIA,NR,HP,URBAN,2034,0.210266567
INDIA,NR,HP,URBAN,2035,0.236932089
INDIA,NR,HP,URBAN,2036,0.266939477
INDIA,NR,HP,URBAN,2037,0.298048655
INDIA,NR,HP,URBAN,2038,0.332694882
INDIA,NR,HP,URBAN,2039,0.371308446
INDIA,NR,HP,URBAN,2040,0.414336839
INDIA,NR,HP,URBAN,2041,0.462277037
INDIA,NR,HR,RURAL,2022,0.052573956
INDIA,NR,HR,RURAL,2023,0.059760465
INDIA,NR,HR,RURAL,2024,0.069047603
INDIA,NR,HR,RURAL,2025,0.080010768
INDIA,NR,HR,RURAL,2026,0.093088047
INDIA,NR,HR,RURAL,2027,0.108793657
INDIA,NR,HR,RURAL,2028,0.127809801
INDIA,NR,HR,RURAL,2029,0.151047558
INDIA,NR,HR,RURAL,2030,0.178490607
INDIA,NR,HR,RURAL,2031,0.210896299
INDIA,NR,HR,RURAL,2032,0.246844144
INDIA,NR,HR,RURAL,2033,0.288875404
INDIA,NR,HR,RURAL,2034,0.338033511
INDIA,NR,HR,RURAL,2035,0.395522293
INDIA,NR,HR,RURAL,2036,0.460626304
INDIA,NR,HR,RURAL,2037,0.536403451
INDIA,NR,HR,RURAL,2038,0.62454098
INDIA,NR,HR,RURAL,2039,0.708480902
INDIA,NR,HR,RURAL,2040,0.798519137
INDIA,NR,HR,RURAL,2041,0.9
INDIA,NR,HR,URBAN,2022,0.257422431
INDIA,NR,HR,URBAN,2023,0.274554417
INDIA,NR,HR,URBAN,2024,0.297974431
INDIA,NR,HR,URBAN,2025,0.324470868
INDIA,NR,HR,URBAN,2026,0.352415897
INDIA,NR,HR,URBAN,2027,0.384364426
INDIA,NR,HR,URBAN,2028,0.421214707
INDIA,NR,HR,URBAN,2029,0.461556573
INDIA,NR,HR,URBAN,2030,0.505717252
INDIA,NR,HR,URBAN,2031,0.551481472
INDIA,NR,HR,URBAN,2032,0.601293431
INDIA,NR,HR,URBAN,2033,0.652145552
INDIA,NR,HR,URBAN,2034,0.687941437
INDIA,NR,HR,URBAN,2035,0.725702137
INDIA,NR,HR,URBAN,2036,0.7655355
INDIA,NR,HR,URBAN,2037,0.807555293
INDIA,NR,HR,URBAN,2038,0.851881528
INDIA,NR,HR,URBAN,2039,0.898640803
INDIA,NR,HR,URBAN,2040,0.947966668
INDIA,NR,HR,URBAN,2041,1
INDIA,NR,JK,RURAL,2022,0.029334699
INDIA,NR,JK,RURAL,2023,0.031146972
INDIA,NR,JK,RURAL,2024,0.033076231
INDIA,NR,JK,RURAL,2025,0.035132682
INDIA,NR,JK,RURAL,2026,0.037337313
INDIA,NR,JK,RURAL,2027,0.039707983
INDIA,NR,JK,RURAL,2028,0.042267408
INDIA,NR,JK,RURAL,2029,0.04504482
INDIA,NR,JK,RURAL,2030,0.048077967
INDIA,NR,JK,RURAL,2031,0.051416651
INDIA,NR,JK,RURAL,2032,0.055125716
INDIA,NR,JK,RURAL,2033,0.059294965
INDIA,NR,JK,RURAL,2034,0.064050057
INDIA,NR,JK,RURAL,2035,0.069565243
INDIA,NR,JK,RURAL,2036,0.075818924
INDIA,NR,JK,RURAL,2037,0.082964036
INDIA,NR,JK,RURAL,2038,0.091183992
INDIA,NR,JK,RURAL,2039,0.100733048
INDIA,NR,JK,RURAL,2040,0.111933268
INDIA,NR,JK,RURAL,2041,0.124355169
INDIA,NR,JK,URBAN,2022,0.150794576
INDIA,NR,JK,URBAN,2023,0.163931448
INDIA,NR,JK,URBAN,2024,0.176682232
INDIA,NR,JK,URBAN,2025,0.189250301
INDIA,NR,JK,URBAN,2026,0.202686318
INDIA,NR,JK,URBAN,2027,0.217025778
INDIA,NR,JK,URBAN,2028,0.232334883
INDIA,NR,JK,URBAN,2029,0.248691924
INDIA,NR,JK,URBAN,2030,0.266166624
INDIA,NR,JK,URBAN,2031,0.282847228
INDIA,NR,JK,URBAN,2032,0.300509115
INDIA,NR,JK,URBAN,2033,0.319215466
INDIA,NR,JK,URBAN,2034,0.339050116
INDIA,NR,JK,URBAN,2035,0.360079372
INDIA,NR,JK,URBAN,2036,0.382371256
INDIA,NR,JK,URBAN,2037,0.405998549
INDIA,NR,JK,URBAN,2038,0.43098617
INDIA,NR,JK,URBAN,2039,0.457447316
INDIA,NR,JK,URBAN,2040,0.485465032
INDIA,NR,JK,URBAN,2041,0.515126605
INDIA,NR,PB,RURAL,2022,0.106634357
INDIA,NR,PB,RURAL,2023,0.120117725
INDIA,NR,PB,RURAL,2024,0.136394011
INDIA,NR,PB,RURAL,2025,0.153162119
INDIA,NR,PB,RURAL,2026,0.170811237
INDIA,NR,PB,RURAL,2027,0.190463292
INDIA,NR,PB,RURAL,2028,0.212347845
INDIA,NR,PB,RURAL,2029,0.236725803
INDIA,NR,PB,RURAL,2030,0.26387901
INDIA,NR,PB,RURAL,2031,0.294120613
INDIA,NR,PB,RURAL,2032,0.327770106
INDIA,NR,PB,RURAL,2033,0.364012032
INDIA,NR,PB,RURAL,2034,0.404229918
INDIA,NR,PB,RURAL,2035,0.448856978
INDIA,NR,PB,RURAL,2036,0.49837135
INDIA,NR,PB,RURAL,2037,0.541376432
INDIA,NR,PB,RURAL,2038,0.587340333
INDIA,NR,PB,RURAL,2039,0.637206657
INDIA,NR,PB,RURAL,2040,0.691306729
INDIA,NR,PB,RURAL,2041,0.75
INDIA,NR,PB,URBAN,2022,0.28339254
INDIA,NR,PB,URBAN,2023,0.297524703
INDIA,NR,PB,URBAN,2024,0.315843031
INDIA,NR,PB,URBAN,2025,0.334540906
INDIA,NR,PB,URBAN,2026,0.355084888
INDIA,NR,PB,URBAN,2027,0.377770921
INDIA,NR,PB,URBAN,2028,0.402985608
INDIA,NR,PB,URBAN,2029,0.431217914
INDIA,NR,PB,URBAN,2030,0.461391113
INDIA,NR,PB,URBAN,2031,0.493635859
INDIA,NR,PB,URBAN,2032,0.528049632
INDIA,NR,PB,URBAN,2033,0.563103348
INDIA,NR,PB,URBAN,2034,0.600441926
INDIA,NR,PB,URBAN,2035,0.64021212
INDIA,NR,PB,URBAN,2036,0.682567527
INDIA,NR,PB,URBAN,2037,0.715266461
INDIA,NR,PB,URBAN,2038,0.746802266
INDIA,NR,PB,URBAN,2039,0.779728473
INDIA,NR,PB,URBAN,2040,0.814106383
INDIA,NR,PB,URBAN,2041,0.85
INDIA,NR,RJ,RURAL,2022,0.008428318
INDIA,NR,RJ,RURAL,2023,0.012512968
INDIA,NR,RJ,RURAL,2024,0.015738031
INDIA,NR,RJ,RURAL,2025,0.019606529
INDIA,NR,RJ,RURAL,2026,0.024422802
INDIA,NR,RJ,RURAL,2027,0.030415139
INDIA,NR,RJ,RURAL,2028,0.037870476
INDIA,NR,RJ,RURAL,2029,0.047147229
INDIA,NR,RJ,RURAL,2030,0.058688974
INDIA,NR,RJ,RURAL,2031,0.073046868
INDIA,NR,RJ,RURAL,2032,0.0902595
INDIA,NR,RJ,RURAL,2033,0.111508602
INDIA,NR,RJ,RURAL,2034,0.137746188
INDIA,NR,RJ,RURAL,2035,0.170140316
INDIA,NR,RJ,RURAL,2036,0.210130773
INDIA,NR,RJ,RURAL,2037,0.259493494
INDIA,NR,RJ,RURAL,2038,0.320381486
INDIA,NR,RJ,RURAL,2039,0.394157522
INDIA,NR,RJ,RURAL,2040,0.484865382
INDIA,NR,RJ,RURAL,2041,0.596377873
INDIA,NR,RJ,URBAN,2022,0.133263783
INDIA,NR,RJ,URBAN,2023,0.148666307
INDIA,NR,RJ,URBAN,2024,0.165860195
INDIA,NR,RJ,URBAN,2025,0.183712455
