Year,ModelGeography,EnergyDemand
2021,INDIA,1183.994164901176
2022,INDIA,1250.3868494222181
2023,INDIA,1307.2615814356343
2024,INDIA,1355.903228598578
2025,INDIA,1403.1704593295526
2026,INDIA,1448.3669903845414
2027,INDIA,1490.438204373402
2028,INDIA,1529.9072387897304
2029,INDIA,1566.4800068238078
2030,INDIA,1599.574639933153
2031,INDIA,1627.9345830923173
