Year,ModelGeography,EnergyDemand
2021,INDIA,3.684347836
2022,INDIA,3.760897216
2023,INDIA,3.839037056
2024,INDIA,3.918800401
2025,INDIA,4.000220982
2026,INDIA,4.083333231
2027,INDIA,4.168172297
2028,INDIA,4.254774056
2029,INDIA,4.343175133
2030,INDIA,4.433412911
2031,INDIA,4.525525552
