Year,ModelGeography,EnergyDemand
2021,INDIA,89.56494587671827
2022,INDIA,82.06667669791692
2023,INDIA,76.41225179978612
2024,INDIA,72.02980935241115
2025,INDIA,67.97427254859818
2026,INDIA,64.18623742442676
2027,INDIA,60.656967673000295
2028,INDIA,57.32175423626557
2029,INDIA,54.16992696591053
2030,INDIA,51.19140240660191
2031,INDIA,48.376651530311776
