Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,213.0703226108002
2022,INDIA,ALL,215.53004770395563
2023,INDIA,ALL,217.57776532376113
2024,INDIA,ALL,219.29847810342628
2025,INDIA,ALL,221.00107700320535
2026,INDIA,ALL,222.699338126849
2027,INDIA,ALL,224.38784374873737
2028,INDIA,ALL,226.0891516167935
2029,INDIA,ALL,227.8033587944468
2030,INDIA,ALL,229.53056308236307
2031,INDIA,ALL,231.27086302845626
