Year,ModelGeography,EnergyDemand
2021,INDIA,1030.2347426279832
2022,INDIA,1137.0452466664478
2023,INDIA,1234.7484710000865
2024,INDIA,1322.8360535122183
2025,INDIA,1414.6746489611244
2026,INDIA,1510.8314514180952
2027,INDIA,1610.8904727056658
2028,INDIA,1716.092307860822
2029,INDIA,1826.486747687731
2030,INDIA,1942.118815706886
2031,INDIA,2063.029001094367
