Year,ModelGeography,EnergyDemand
2021,INDIA,331.1516203812852
2022,INDIA,360.4541542577605
2023,INDIA,386.4415138677333
2024,INDIA,409.4010294430916
2025,INDIA,433.0409454385631
2026,INDIA,457.54254866044295
2027,INDIA,482.8300389269136
2028,INDIA,509.2482690404399
2029,INDIA,536.8333455357637
2030,INDIA,565.6218636132563
2031,INDIA,595.6508870345061
