Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,27.82483307691475
2022,INDIA,ALL,33.940467362051706
2023,INDIA,ALL,39.65010228025778
2024,INDIA,ALL,44.81366447197211
2025,INDIA,ALL,50.14187486451061
2026,INDIA,ALL,55.62954213788216
2027,INDIA,ALL,61.21616229081499
2028,INDIA,ALL,66.93348501280018
2029,INDIA,ALL,72.74719004991192
2030,INDIA,ALL,78.62355455127181
2031,INDIA,ALL,84.53002623935102
