Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2025,INDIA,WR,MH,9.438062515553021
2025,INDIA,WR,GA,0.005322187278418199
2025,INDIA,WR,UT,1.173609243450119
2025,INDIA,NR,DL,8.260944631053789
2025,INDIA,NR,HR,1.0222882439061716
2025,INDIA,NR,HP,0.0
2025,INDIA,NR,JK,0.0
2025,INDIA,NR,PB,1.0323388421481168
2025,INDIA,NR,RJ,0.0673927918436372
2025,INDIA,NR,UP,2.4370492396907677
2025,INDIA,NR,UK,0.0
2025,INDIA,SR,AP,0.2570408083180446
2025,INDIA,SR,KA,0.0156550379380181
2025,INDIA,SR,KL,0.0071954305480291005
2025,INDIA,SR,TN,0.0
2025,INDIA,SR,TS,0.2408288942927946
2025,INDIA,NER,AS,0.3253067867356464
2025,INDIA,NER,NE,0.40804468698398366
2026,INDIA,ER,BR,0.0
2026,INDIA,ER,JH,0.0
2026,INDIA,ER,OD,0.0
2026,INDIA,ER,WB,0.0023126658308491995
2026,INDIA,WR,CG,0.0
2026,INDIA,WR,GJ,13.93803809792352
2026,INDIA,WR,MP,0.6532222245441304
2026,INDIA,WR,MH,10.007176134456392
2026,INDIA,WR,GA,0.009404198332618002
2026,INDIA,WR,UT,1.2534490094739446
2026,INDIA,NR,DL,8.776545329737935
2026,INDIA,NR,HR,1.1889708272144814
2026,INDIA,NR,HP,0.0
2026,INDIA,NR,JK,0.0
2026,INDIA,NR,PB,1.3010950876928475
2026,INDIA,NR,RJ,0.1141562356437495
2026,INDIA,NR,UP,3.32875598203752
2026,INDIA,NR,UK,5.718393582490547e-05
2026,INDIA,SR,AP,0.3548494968014394
2026,INDIA,SR,KA,0.0365018854357988
2026,INDIA,SR,KL,0.015995439870938
2026,INDIA,SR,TN,0.0
2026,INDIA,SR,TS,0.3324741593554157
2026,INDIA,NER,AS,0.3460149135089818
2026,INDIA,NER,NE,0.4441490919845481
2027,INDIA,ER,BR,0.0
2027,INDIA,ER,JH,0.0
2027,INDIA,ER,OD,0.0
2027,INDIA,ER,WB,0.08764548249946269
2027,INDIA,WR,CG,0.0
2027,INDIA,WR,GJ,14.277150871044842
2027,INDIA,WR,MP,0.8609169757937877
2027,INDIA,WR,MH,10.604240565899056
2027,INDIA,WR,GA,0.0166170315850112
2027,INDIA,WR,UT,1.3388795232800832
2027,INDIA,NR,DL,9.323618005444704
2027,INDIA,NR,HR,1.3809921410385524
2027,INDIA,NR,HP,0.0
2027,INDIA,NR,JK,0.0
2027,INDIA,NR,PB,1.5751416102519895
2027,INDIA,NR,RJ,0.1928215882231652
2027,INDIA,NR,UP,4.530688728728309
2027,INDIA,NR,UK,0.00023060983559840468
2027,INDIA,SR,AP,0.489496658323859
2027,INDIA,SR,KA,0.08485004349695159
2027,INDIA,SR,KL,0.0354353239192888
2027,INDIA,SR,TN,0.0
2027,INDIA,SR,TS,0.45798154226028837
2027,INDIA,NER,AS,0.36766635885610466
2027,INDIA,NER,NE,0.4839600089761249
2028,INDIA,ER,BR,0.0
2028,INDIA,ER,JH,0.0
2028,INDIA,ER,OD,0.0
2028,INDIA,ER,WB,0.1343725198897157
2028,INDIA,WR,CG,0.0
2028,INDIA,WR,GJ,14.62770528746627
2028,INDIA,WR,MP,1.1311855120527923
2028,INDIA,WR,MH,11.234485212052022
2028,INDIA,WR,GA,0.029361966683028002
2028,INDIA,WR,UT,1.4303649856162926
2028,INDIA,NR,DL,9.904166521776622
2028,INDIA,NR,HR,1.6014554279388116
2028,INDIA,NR,HP,0.0
2028,INDIA,NR,JK,0.0
2028,INDIA,NR,PB,1.8538067334321218
2028,INDIA,NR,RJ,0.32256953211280276
2028,INDIA,NR,UP,6.146256262323312
2028,INDIA,NR,UK,0.0009302980388168001
2028,INDIA,SR,AP,0.6740883233874764
2028,INDIA,SR,KA,0.19656839220293737
2028,INDIA,SR,KL,0.07854237217694189
2028,INDIA,SR,TN,0.0
2028,INDIA,SR,TS,0.6299644144217488
2028,INDIA,NER,AS,0.3905764976995625
2028,INDIA,NER,NE,0.5279443204843725
2029,INDIA,ER,BR,0.0
2029,INDIA,ER,JH,0.0
2029,INDIA,ER,OD,0.0
2029,INDIA,ER,WB,0.1832662394044316
2029,INDIA,WR,CG,0.0
2029,INDIA,WR,GJ,14.986053117735326
2029,INDIA,WR,MP,1.4823203416998296
2029,INDIA,WR,MH,11.896523395651425
2029,INDIA,WR,GA,0.051882006518767
2029,INDIA,WR,UT,1.528375256050436
2029,INDIA,NR,DL,10.520288613156904
2029,INDIA,NR,HR,1.8538306806987348
2029,INDIA,NR,HP,0.0
2029,INDIA,NR,JK,0.0
2029,INDIA,NR,PB,2.136434290148749
2029,INDIA,NR,RJ,0.5377950471888011
2029,INDIA,NR,UP,8.269709119888704
2029,INDIA,NR,UK,0.0037526603697506
2029,INDIA,SR,AP,0.9258582450255973
2029,INDIA,SR,KA,0.4540983252989846
2029,INDIA,SR,KL,0.17388585951316
2029,INDIA,SR,TN,0.030541786925949804
2029,INDIA,SR,TS,0.8646477127125651
2029,INDIA,NER,AS,0.4146414497823577
2029,INDIA,NER,NE,0.5765228171973239
2030,INDIA,ER,BR,0.0
2030,INDIA,ER,JH,0.0
2030,INDIA,ER,OD,0.0
2030,INDIA,ER,WB,0.234426855770594
2030,INDIA,WR,CG,0.0
2030,INDIA,WR,GJ,15.345338442009577
2030,INDIA,WR,MP,1.9301852083282063
2030,INDIA,WR,MH,12.589860904986969
2030,INDIA,WR,GA,0.091674490220071
2030,INDIA,WR,UT,1.633419127710691
2030,INDIA,NR,DL,11.174202154125036
2030,INDIA,NR,HR,2.141592810849553
2030,INDIA,NR,HP,0.0
2030,INDIA,NR,JK,0.0
2030,INDIA,NR,PB,2.421771779780844
2030,INDIA,NR,RJ,0.8932657391540985
2030,INDIA,NR,UP,10.970829351987456
2030,INDIA,NR,UK,0.015118883073972399
2030,INDIA,SR,AP,1.2673720475914108
2030,INDIA,SR,KA,1.0409990682414387
2030,INDIA,SR,KL,0.38350490428069633
2030,INDIA,SR,TN,0.030386521924699702
2030,INDIA,SR,TS,1.1829243131440308
2030,INDIA,NER,AS,0.43960178630865027
2030,INDIA,NER,NE,0.6299895495019885
2031,INDIA,ER,BR,0.0
2031,INDIA,ER,JH,0.0
2031,INDIA,ER,OD,0.0
2031,INDIA,ER,WB,0.8782879783153359
2031,INDIA,WR,CG,0.0
2031,INDIA,WR,GJ,15.698666134656605
2031,INDIA,WR,MP,2.505764553819265
2031,INDIA,WR,MH,13.307704005905775
2031,INDIA,WR,GA,0.16198694322590693
2031,INDIA,WR,UT,1.7460506361659762
2031,INDIA,NR,DL,11.868304279260983
2031,INDIA,NR,HR,2.4683173191038943
2031,INDIA,NR,HP,0.0
2031,INDIA,NR,JK,0.0
2031,INDIA,NR,PB,2.707873542085577
2031,INDIA,NR,RJ,1.4739177386263285
2031,INDIA,NR,UP,14.4460030435383
2031,INDIA,NR,UK,0.0605696343394172
2031,INDIA,SR,AP,1.7269510927753682
2031,INDIA,SR,KA,2.344946673378912
2031,INDIA,SR,KL,0.8385792717222291
2031,INDIA,SR,TN,0.030197350779883402
2031,INDIA,SR,TS,1.6111539732937308
2031,INDIA,NER,AS,0.4648773035101495
2031,INDIA,NER,NE,0.6886983144992698
