Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2021,INDIA,ER,BR,355.9608662228196
2021,INDIA,ER,JH,144.56585999033112
2021,INDIA,ER,OD,174.9325985414035
2021,INDIA,ER,WB,320.0991330475253
2021,INDIA,WR,CG,95.05269357991781
2021,INDIA,WR,GJ,112.27039724592433
2021,INDIA,WR,MP,236.02048677740075
2021,INDIA,WR,MH,151.04386094377122
2021,INDIA,WR,GA,0.43048276428617566
2021,INDIA,WR,UT,0.7150936745934356
2021,INDIA,NR,DL,1.891125315333999
2021,INDIA,NR,HR,56.4754011833617
2021,INDIA,NR,HP,22.07205284345125
2021,INDIA,NR,JK,19.01968698973882
2021,INDIA,NR,PB,30.971596903980927
2021,INDIA,NR,RJ,233.30379297779024
2021,INDIA,NR,UP,666.9307269486416
2021,INDIA,NR,UK,21.387697673973324
2021,INDIA,SR,AP,48.28006037002548
2021,INDIA,SR,KA,74.00280773963935
2021,INDIA,SR,KL,82.92128071221349
2021,INDIA,SR,TN,41.67120569932062
2021,INDIA,SR,TS,30.22392610995328
2021,INDIA,NER,AS,88.86250791755323
2021,INDIA,NER,NE,42.91501283984869
2022,INDIA,ER,BR,351.38657235158547
2022,INDIA,ER,JH,142.51029818607373
2022,INDIA,ER,OD,171.38720246000827
2022,INDIA,ER,WB,309.26583794218675
2022,INDIA,WR,CG,94.27315357120051
2022,INDIA,WR,GJ,104.45494351614934
2022,INDIA,WR,MP,226.73226504847855
2022,INDIA,WR,MH,133.82481524182717
2022,INDIA,WR,GA,0.36233616325011436
2022,INDIA,WR,UT,0.5091811253924838
2022,INDIA,NR,DL,1.7580101639287264
2022,INDIA,NR,HR,51.733017381320686
2022,INDIA,NR,HP,20.942310153718214
2022,INDIA,NR,JK,16.711504981503026
2022,INDIA,NR,PB,25.523312833458387
2022,INDIA,NR,RJ,223.94485695015433
2022,INDIA,NR,UP,644.5559094517308
2022,INDIA,NR,UK,20.450329052611945
2022,INDIA,SR,AP,34.4365535258713
2022,INDIA,SR,KA,59.24787220109154
2022,INDIA,SR,KL,77.9311644307196
2022,INDIA,SR,TN,31.87145756196011
2022,INDIA,SR,TS,24.100730809487217
2022,INDIA,NER,AS,79.97792120369967
2022,INDIA,NER,NE,40.88569471045165
2023,INDIA,ER,BR,348.0929216949102
2023,INDIA,ER,JH,140.90295741775287
2023,INDIA,ER,OD,168.29576442395413
2023,INDIA,ER,WB,300.2977310015261
2023,INDIA,WR,CG,93.71974098968028
2023,INDIA,WR,GJ,97.58323772906301
2023,INDIA,WR,MP,218.7258702688293
2023,INDIA,WR,MH,119.5803832744927
2023,INDIA,WR,GA,0.3173222046088718
2023,INDIA,WR,UT,0.357807853620162
2023,INDIA,NR,DL,1.6737960399611065
2023,INDIA,NR,HR,47.760002179695576
2023,INDIA,NR,HP,19.98559239884007
2023,INDIA,NR,JK,15.012543281672158
2023,INDIA,NR,PB,21.21198962999189
2023,INDIA,NR,RJ,216.16930468350296
2023,INDIA,NR,UP,625.6385892583622
2023,INDIA,NR,UK,19.698780327911898
2023,INDIA,SR,AP,23.528255895470025
2023,INDIA,SR,KA,46.563242011957755
2023,INDIA,SR,KL,73.95499118839788
2023,INDIA,SR,TN,23.982395007491235
2023,INDIA,SR,TS,19.00556289560978
2023,INDIA,NER,AS,72.2603892486177
2023,INDIA,NER,NE,39.15382730889702
2024,INDIA,ER,BR,345.9460967000127
2024,INDIA,ER,JH,139.70035987674538
2024,INDIA,ER,OD,165.62679483525577
2024,INDIA,ER,WB,292.90962107601985
2024,INDIA,WR,CG,93.37500317527613
2024,INDIA,WR,GJ,91.47667946683038
2024,INDIA,WR,MP,211.84558028826777
2024,INDIA,WR,MH,107.74644544956621
2024,INDIA,WR,GA,0.28386223780637343
2024,INDIA,WR,UT,0.2462584649841053
2024,INDIA,NR,DL,1.6209040466930043
2024,INDIA,NR,HR,44.41501094087781
2024,INDIA,NR,HP,19.176702336435945
2024,INDIA,NR,JK,13.718830418197864
2024,INDIA,NR,PB,17.813197854266857
2024,INDIA,NR,RJ,209.76764661559616
2024,INDIA,NR,UP,609.7851432640515
2024,INDIA,NR,UK,19.109986356175877
2024,INDIA,SR,AP,14.998745344341476
2024,INDIA,SR,KA,35.66872745582671
2024,INDIA,SR,KL,70.76080088211003
2024,INDIA,SR,TN,17.59307917893988
2024,INDIA,SR,TS,14.765002137560732
2024,INDIA,NER,AS,65.64066927525289
2024,INDIA,NER,NE,37.66451604278313
2025,INDIA,ER,BR,343.55301121004186
2025,INDIA,ER,JH,138.4093006199924
2025,INDIA,ER,OD,162.85403355148563
2025,INDIA,ER,WB,285.42171621815356
2025,INDIA,WR,CG,93.05479864867685
2025,INDIA,WR,GJ,85.30981343605747
2025,INDIA,WR,MP,204.78134644825582
2025,INDIA,WR,MH,96.11237528340111
2025,INDIA,WR,GA,0.2529949874798194
2025,INDIA,WR,UT,0.1488481982952132
2025,INDIA,NR,DL,1.5795549461582996
2025,INDIA,NR,HR,41.12996722001174
2025,INDIA,NR,HP,18.36234704724351
2025,INDIA,NR,JK,12.436629266453224
2025,INDIA,NR,PB,14.569953068147262
2025,INDIA,NR,RJ,203.17854189178465
2025,INDIA,NR,UP,593.2539057321368
2025,INDIA,NR,UK,18.519711790795892
2025,INDIA,SR,AP,7.305622496523872
2025,INDIA,SR,KA,26.057845697727597
2025,INDIA,SR,KL,67.73733635594837
2025,INDIA,SR,TN,11.61168837378621
2025,INDIA,SR,TS,10.724468749298598
2025,INDIA,NER,AS,58.984166935754075
2025,INDIA,NER,NE,36.155108200258304
2026,INDIA,ER,BR,341.18866783813303
2026,INDIA,ER,JH,137.007445028492
2026,INDIA,ER,OD,159.91880434842548
2026,INDIA,ER,WB,277.7723224285604
2026,INDIA,WR,CG,92.72646254068307
2026,INDIA,WR,GJ,79.05885237843897
2026,INDIA,WR,MP,197.58153805844103
2026,INDIA,WR,MH,84.62626746131171
2026,INDIA,WR,GA,0.2243370935622159
2026,INDIA,WR,UT,0.1199069629275389
2026,INDIA,NR,DL,1.546720910826218
2026,INDIA,NR,HR,37.90102866771107
2026,INDIA,NR,HP,17.53852085697192
2026,INDIA,NR,JK,11.157194168415547
2026,INDIA,NR,PB,11.466476714251149
2026,INDIA,NR,RJ,196.3445779051034
2026,INDIA,NR,UP,575.920322337536
2026,INDIA,NR,UK,17.91985786472048
2026,INDIA,SR,AP,1.8158180071040786
2026,INDIA,SR,KA,17.59755297798729
2026,INDIA,SR,KL,64.87206791376047
2026,INDIA,SR,TN,7.715140849155744
2026,INDIA,SR,TS,6.896792805064157
2026,INDIA,NER,AS,52.31759406140852
2026,INDIA,NER,NE,34.61699212153508
2027,INDIA,ER,BR,338.5290978926834
2027,INDIA,ER,JH,135.51025242223145
2027,INDIA,ER,OD,156.80117555777122
2027,INDIA,ER,WB,270.00996676199577
2027,INDIA,WR,CG,92.35600878793682
2027,INDIA,WR,GJ,72.76118797107264
2027,INDIA,WR,MP,190.7183706390127
2027,INDIA,WR,MH,73.3441695013943
2027,INDIA,WR,GA,0.1979037829795956
2027,INDIA,WR,UT,0.1007318806970848
2027,INDIA,NR,DL,1.5214843658069477
2027,INDIA,NR,HR,34.757235379027605
2027,INDIA,NR,HP,16.711974575409734
2027,INDIA,NR,JK,9.891572010628218
2027,INDIA,NR,PB,8.816632410096641
2027,INDIA,NR,RJ,189.42762892147874
2027,INDIA,NR,UP,557.8778112349682
2027,INDIA,NR,UK,17.313959331260946
2027,INDIA,SR,AP,0.5164286581384574
2027,INDIA,SR,KA,10.753495234975441
2027,INDIA,SR,KL,62.187486804743905
2027,INDIA,SR,TN,5.703604652760405
2027,INDIA,SR,TS,3.4025565348614033
2027,INDIA,NER,AS,45.74289444524488
2027,INDIA,NER,NE,33.05984963399103
2028,INDIA,ER,BR,335.4684679967199
2028,INDIA,ER,JH,133.8737855224031
2028,INDIA,ER,OD,153.48026538454204
2028,INDIA,ER,WB,262.01719086888505
2028,INDIA,WR,CG,91.98913206426096
2028,INDIA,WR,GJ,66.38398979165547
2028,INDIA,WR,MP,183.9238845300947
2028,INDIA,WR,MH,62.26828104219496
2028,INDIA,WR,GA,0.1732403125610743
2028,INDIA,WR,UT,0.0824944860665577
