Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,243.69811670896686
2022,INDIA,ALL,220.14455787269637
2023,INDIA,ALL,202.63355774402717
2024,INDIA,ALL,189.21684884405346
2025,INDIA,ALL,176.9176367314893
2026,INDIA,ALL,165.5355481195718
2027,INDIA,ALL,155.02765586421734
2028,INDIA,ALL,145.18678527701226
2029,INDIA,ALL,135.97059506764435
2030,INDIA,ALL,127.33943168277031
2031,INDIA,ALL,119.25615867523499
