Year,ModelGeography,EnergyDemand
2021,INDIA,426.8304946721203
2022,INDIA,495.1774183053729
2023,INDIA,555.8658543016563
2024,INDIA,608.6045870368989
2025,INDIA,661.322804951164
2026,INDIA,714.0525042373782
2027,INDIA,766.295539066574
2028,INDIA,818.436315895515
2029,INDIA,870.2266890450394
2030,INDIA,921.4396038760556
2031,INDIA,971.8705271804046
