Year,ModelGeography,EnergyDemand
2021,INDIA,111.72331230495016
2022,INDIA,127.84172592108578
2023,INDIA,141.958410174155
2024,INDIA,154.0932984184066
2025,INDIA,166.11938185755128
2026,INDIA,178.0531353686713
2027,INDIA,189.7902903224762
2028,INDIA,201.42539116849764
2029,INDIA,212.90939492187587
2030,INDIA,224.1984315760353
2031,INDIA,235.2539108935014
