Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2021,INDIA,ER,BR,72.08075017233489
2021,INDIA,ER,JH,15.721498309522294
2021,INDIA,ER,OD,19.513348286275107
2021,INDIA,ER,WB,56.2381749624324
2021,INDIA,WR,CG,15.668193714727252
2021,INDIA,WR,GJ,51.38218285572924
2021,INDIA,WR,MP,54.11096315196876
2021,INDIA,WR,MH,125.83729775950064
2021,INDIA,WR,GA,2.1709134097103995
2021,INDIA,WR,UT,3.7653479904975686
2021,INDIA,NR,DL,21.451930658987802
2021,INDIA,NR,HR,25.871398047729897
2021,INDIA,NR,HP,4.889438510645683
2021,INDIA,NR,JK,14.115253801887429
2021,INDIA,NR,PB,33.12671263065067
2021,INDIA,NR,RJ,50.50553319884849
2021,INDIA,NR,UP,145.59629987738188
2021,INDIA,NR,UK,10.414323354152797
2021,INDIA,SR,AP,58.93458235812805
2021,INDIA,SR,KA,71.55017487037533
2021,INDIA,SR,KL,27.56004443191522
2021,INDIA,SR,TN,93.93216041337232
2021,INDIA,SR,TS,43.909367781146166
2021,INDIA,NER,AS,25.396379985552176
2021,INDIA,NER,NE,11.231484100289029
2022,INDIA,ER,BR,74.86272344830428
2022,INDIA,ER,JH,16.725338688247785
2022,INDIA,ER,OD,20.71560820030422
2022,INDIA,ER,WB,59.4031548732036
2022,INDIA,WR,CG,16.168937130365627
2022,INDIA,WR,GJ,53.61412324576513
2022,INDIA,WR,MP,57.375729376415485
2022,INDIA,WR,MH,130.6041464898901
2022,INDIA,WR,GA,2.1969001930535055
2022,INDIA,WR,UT,3.826330736251478
2022,INDIA,NR,DL,21.529738077867012
2022,INDIA,NR,HR,27.394394152544013
2022,INDIA,NR,HP,5.208235555088076
2022,INDIA,NR,JK,14.75820774664103
2022,INDIA,NR,PB,34.31982537158092
2022,INDIA,NR,RJ,53.91629205974926
2022,INDIA,NR,UP,153.71117434999957
2022,INDIA,NR,UK,10.775287489137023
2022,INDIA,SR,AP,62.220875149529846
2022,INDIA,SR,KA,75.58041955043382
2022,INDIA,SR,KL,28.773104789911415
2022,INDIA,SR,TN,96.26003360216296
2022,INDIA,SR,TS,45.47793351202947
2022,INDIA,NER,AS,27.825336988531085
2022,INDIA,NER,NE,11.828379261778565
2023,INDIA,ER,BR,77.30135263336435
2023,INDIA,ER,JH,17.617501837888593
2023,INDIA,ER,OD,21.791656253940424
2023,INDIA,ER,WB,62.0923072138837
2023,INDIA,WR,CG,16.610073361409555
2023,INDIA,WR,GJ,55.54573549072768
2023,INDIA,WR,MP,60.28311032675465
2023,INDIA,WR,MH,134.57797691980016
2023,INDIA,WR,GA,2.2143603867799464
2023,INDIA,WR,UT,3.86950543212617
2023,INDIA,NR,DL,21.562624275249576
2023,INDIA,NR,HR,28.677407404837478
2023,INDIA,NR,HP,5.481645459544703
2023,INDIA,NR,JK,15.250051575932265
2023,INDIA,NR,PB,35.22801203016705
2023,INDIA,NR,RJ,56.89412176863966
2023,INDIA,NR,UP,160.85710013617108
2023,INDIA,NR,UK,11.089278707966573
2023,INDIA,SR,AP,64.75791812425793
2023,INDIA,SR,KA,78.92160902029195
2023,INDIA,SR,KL,29.719601894446594
2023,INDIA,SR,TN,98.07738855658633
2023,INDIA,SR,TS,46.76927425954742
2023,INDIA,NER,AS,29.952269030081045
2023,INDIA,NER,NE,12.347369580370827
2024,INDIA,ER,BR,79.44287600743218
2024,INDIA,ER,JH,18.410472989848028
2024,INDIA,ER,OD,22.753642459787855
2024,INDIA,ER,WB,64.38026052722017
2024,INDIA,WR,CG,16.997452367643188
2024,INDIA,WR,GJ,57.277714373440816
2024,INDIA,WR,MP,62.86869913864326
2024,INDIA,WR,MH,137.89067991124446
2024,INDIA,WR,GA,2.227900139016291
2024,INDIA,WR,UT,3.897069135020943
2024,INDIA,NR,DL,21.547828183402896
2024,INDIA,NR,HR,29.785651821109347
2024,INDIA,NR,HP,5.71605606084038
2024,INDIA,NR,JK,15.641084590747296
2024,INDIA,NR,PB,35.90626453297526
2024,INDIA,NR,RJ,59.52262919870653
2024,INDIA,NR,UP,167.10914412166744
2024,INDIA,NR,UK,11.363196919456279
2024,INDIA,SR,AP,66.67928777771695
