Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,EnergyDemand,SeasonEnergyDemand
2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,JH,ALL,0.333768377,20.359870997
2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,OD,ALL,0.590186855,36.001398155000004
2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,WB,ALL,0.663273387,40.459676607000006
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,CG,ALL,0.467674271,28.528130531
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,GJ,ALL,0.373996961,22.813814621000002
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,MP,ALL,0.97513016,59.48293976
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,MH,ALL,1.491028864,90.952760704
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,GA,ALL,0.002195443,0.133922023
2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,UT,ALL,0.006876721,0.419479981
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,DL,ALL,0.235820204,14.385032444
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,HR,ALL,0.196323041,11.975705501
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,HP,ALL,0.004902868,0.299074948
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,JK,ALL,0.014921573,0.910215953
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,PB,ALL,0.142828866,8.712560826
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,RJ,ALL,0.20820442,12.70046962
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,UP,ALL,1.192261501,72.727951561
2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,UK,ALL,0.020358114,1.241844954
2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,AP,ALL,0.680804331,41.529064191
2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,KA,ALL,0.08367402,5.10411522
