Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,331.1516203812852
2022,INDIA,ALL,360.4541542577605
2023,INDIA,ALL,386.4415138677333
2024,INDIA,ALL,409.4010294430916
2025,INDIA,ALL,433.0409454385631
2026,INDIA,ALL,457.54254866044295
2027,INDIA,ALL,482.8300389269136
2028,INDIA,ALL,509.2482690404399
2029,INDIA,ALL,536.8333455357637
2030,INDIA,ALL,565.6218636132563
2031,INDIA,ALL,595.6508870345061
