Year,ModelGeography,EnergyDemand
2021,INDIA,847.914366416227
2022,INDIA,909.1500733329228
2023,INDIA,967.3620677581721
2024,INDIA,1020.4352953476489
2025,INDIA,1075.2534858677245
2026,INDIA,1131.773645272544
2027,INDIA,1189.6806095728227
2028,INDIA,1249.4003749564092
2029,INDIA,1311.0137975129096
2030,INDIA,1374.6355257755906
2031,INDIA,1441.5611076243517
