ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q1,INDIA,WR,GA,2021,0
RURAL,Q2,INDIA,WR,GA,2021,0
RURAL,Q3,INDIA,WR,GA,2021,0
RURAL,Q4,INDIA,WR,GA,2021,0
RURAL,Q5,INDIA,WR,GA,2021,0
URBAN,Q1,INDIA,WR,GA,2021,0
URBAN,Q2,INDIA,WR,GA,2021,0
URBAN,Q3,INDIA,WR,GA,2021,0
URBAN,Q4,INDIA,WR,GA,2021,0
URBAN,Q5,INDIA,WR,GA,2021,0
RURAL,Q1,INDIA,WR,GA,2022,0
RURAL,Q2,INDIA,WR,GA,2022,0
RURAL,Q3,INDIA,WR,GA,2022,0
RURAL,Q4,INDIA,WR,GA,2022,0
RURAL,Q5,INDIA,WR,GA,2022,0
URBAN,Q1,INDIA,WR,GA,2022,0
URBAN,Q2,INDIA,WR,GA,2022,0
URBAN,Q3,INDIA,WR,GA,2022,0
URBAN,Q4,INDIA,WR,GA,2022,0
URBAN,Q5,INDIA,WR,GA,2022,0
RURAL,Q1,INDIA,WR,GA,2023,0
RURAL,Q2,INDIA,WR,GA,2023,0
RURAL,Q3,INDIA,WR,GA,2023,0
RURAL,Q4,INDIA,WR,GA,2023,0
RURAL,Q5,INDIA,WR,GA,2023,0
URBAN,Q1,INDIA,WR,GA,2023,0
URBAN,Q2,INDIA,WR,GA,2023,0
URBAN,Q3,INDIA,WR,GA,2023,0
URBAN,Q4,INDIA,WR,GA,2023,0
URBAN,Q5,INDIA,WR,GA,2023,0
RURAL,Q1,INDIA,WR,GA,2024,0
RURAL,Q2,INDIA,WR,GA,2024,0
RURAL,Q3,INDIA,WR,GA,2024,0
RURAL,Q4,INDIA,WR,GA,2024,0
RURAL,Q5,INDIA,WR,GA,2024,0
URBAN,Q1,INDIA,WR,GA,2024,0
URBAN,Q2,INDIA,WR,GA,2024,0
URBAN,Q3,INDIA,WR,GA,2024,0
URBAN,Q4,INDIA,WR,GA,2024,0
URBAN,Q5,INDIA,WR,GA,2024,0
RURAL,Q1,INDIA,WR,GA,2025,0
RURAL,Q2,INDIA,WR,GA,2025,0
RURAL,Q3,INDIA,WR,GA,2025,0
RURAL,Q4,INDIA,WR,GA,2025,0
RURAL,Q5,INDIA,WR,GA,2025,0
URBAN,Q1,INDIA,WR,GA,2025,0
URBAN,Q2,INDIA,WR,GA,2025,0
URBAN,Q3,INDIA,WR,GA,2025,0
URBAN,Q4,INDIA,WR,GA,2025,0
URBAN,Q5,INDIA,WR,GA,2025,0
RURAL,Q1,INDIA,WR,GA,2026,0
RURAL,Q2,INDIA,WR,GA,2026,0
RURAL,Q3,INDIA,WR,GA,2026,0
RURAL,Q4,INDIA,WR,GA,2026,0
RURAL,Q5,INDIA,WR,GA,2026,0
URBAN,Q1,INDIA,WR,GA,2026,0
URBAN,Q2,INDIA,WR,GA,2026,0
URBAN,Q3,INDIA,WR,GA,2026,0
URBAN,Q4,INDIA,WR,GA,2026,0
URBAN,Q5,INDIA,WR,GA,2026,0
RURAL,Q1,INDIA,WR,GA,2027,0
RURAL,Q2,INDIA,WR,GA,2027,0
RURAL,Q3,INDIA,WR,GA,2027,0
RURAL,Q4,INDIA,WR,GA,2027,0
RURAL,Q5,INDIA,WR,GA,2027,0
URBAN,Q1,INDIA,WR,GA,2027,0
URBAN,Q2,INDIA,WR,GA,2027,0
URBAN,Q3,INDIA,WR,GA,2027,0
URBAN,Q4,INDIA,WR,GA,2027,0
URBAN,Q5,INDIA,WR,GA,2027,0
RURAL,Q1,INDIA,WR,GA,2028,0
RURAL,Q2,INDIA,WR,GA,2028,0
RURAL,Q3,INDIA,WR,GA,2028,0
RURAL,Q4,INDIA,WR,GA,2028,0
RURAL,Q5,INDIA,WR,GA,2028,0
URBAN,Q1,INDIA,WR,GA,2028,0
URBAN,Q2,INDIA,WR,GA,2028,0
URBAN,Q3,INDIA,WR,GA,2028,0
URBAN,Q4,INDIA,WR,GA,2028,0
URBAN,Q5,INDIA,WR,GA,2028,0
RURAL,Q1,INDIA,WR,GA,2029,0
RURAL,Q2,INDIA,WR,GA,2029,0
RURAL,Q3,INDIA,WR,GA,2029,0
RURAL,Q4,INDIA,WR,GA,2029,0
RURAL,Q5,INDIA,WR,GA,2029,0
URBAN,Q1,INDIA,WR,GA,2029,0
URBAN,Q2,INDIA,WR,GA,2029,0
URBAN,Q3,INDIA,WR,GA,2029,0
URBAN,Q4,INDIA,WR,GA,2029,0
URBAN,Q5,INDIA,WR,GA,2029,0
RURAL,Q1,INDIA,WR,GA,2030,0
RURAL,Q2,INDIA,WR,GA,2030,0
RURAL,Q3,INDIA,WR,GA,2030,0
RURAL,Q4,INDIA,WR,GA,2030,0
RURAL,Q5,INDIA,WR,GA,2030,0
URBAN,Q1,INDIA,WR,GA,2030,0
URBAN,Q2,INDIA,WR,GA,2030,0
URBAN,Q3,INDIA,WR,GA,2030,0
URBAN,Q4,INDIA,WR,GA,2030,0
URBAN,Q5,INDIA,WR,GA,2030,0
URBAN,Q1,INDIA,WR,GA,2031,0
URBAN,Q2,INDIA,WR,GA,2031,0
URBAN,Q3,INDIA,WR,GA,2031,0
URBAN,Q4,INDIA,WR,GA,2031,0
URBAN,Q5,INDIA,WR,GA,2031,0
RURAL,Q1,INDIA,WR,UT,2021,0
RURAL,Q2,INDIA,WR,UT,2021,0
RURAL,Q3,INDIA,WR,UT,2021,0
RURAL,Q4,INDIA,WR,UT,2021,0
RURAL,Q5,INDIA,WR,UT,2021,0
URBAN,Q1,INDIA,WR,UT,2021,0
URBAN,Q2,INDIA,WR,UT,2021,0
URBAN,Q3,INDIA,WR,UT,2021,0
URBAN,Q4,INDIA,WR,UT,2021,0
URBAN,Q5,INDIA,WR,UT,2021,0
RURAL,Q1,INDIA,WR,UT,2022,0
RURAL,Q2,INDIA,WR,UT,2022,0
RURAL,Q3,INDIA,WR,UT,2022,0
RURAL,Q4,INDIA,WR,UT,2022,0
RURAL,Q5,INDIA,WR,UT,2022,0
URBAN,Q1,INDIA,WR,UT,2022,0
URBAN,Q2,INDIA,WR,UT,2022,0
URBAN,Q3,INDIA,WR,UT,2022,0
URBAN,Q4,INDIA,WR,UT,2022,0
URBAN,Q5,INDIA,WR,UT,2022,0
RURAL,Q1,INDIA,WR,UT,2023,0
RURAL,Q2,INDIA,WR,UT,2023,0
RURAL,Q3,INDIA,WR,UT,2023,0
RURAL,Q4,INDIA,WR,UT,2023,0
RURAL,Q5,INDIA,WR,UT,2023,0
URBAN,Q1,INDIA,WR,UT,2023,0
URBAN,Q2,INDIA,WR,UT,2023,0
URBAN,Q3,INDIA,WR,UT,2023,0
URBAN,Q4,INDIA,WR,UT,2023,0
URBAN,Q5,INDIA,WR,UT,2023,0
RURAL,Q1,INDIA,WR,UT,2024,0
RURAL,Q2,INDIA,WR,UT,2024,0
RURAL,Q3,INDIA,WR,UT,2024,0
RURAL,Q4,INDIA,WR,UT,2024,0
RURAL,Q5,INDIA,WR,UT,2024,0
URBAN,Q1,INDIA,WR,UT,2024,0
URBAN,Q2,INDIA,WR,UT,2024,0
URBAN,Q3,INDIA,WR,UT,2024,0
URBAN,Q4,INDIA,WR,UT,2024,0
URBAN,Q5,INDIA,WR,UT,2024,0
RURAL,Q1,INDIA,WR,UT,2025,0
RURAL,Q2,INDIA,WR,UT,2025,0
RURAL,Q3,INDIA,WR,UT,2025,0
RURAL,Q4,INDIA,WR,UT,2025,0
RURAL,Q5,INDIA,WR,UT,2025,0
URBAN,Q1,INDIA,WR,UT,2025,0
URBAN,Q2,INDIA,WR,UT,2025,0
URBAN,Q3,INDIA,WR,UT,2025,0
URBAN,Q4,INDIA,WR,UT,2025,0
URBAN,Q5,INDIA,WR,UT,2025,0
RURAL,Q1,INDIA,WR,UT,2026,0
RURAL,Q2,INDIA,WR,UT,2026,0
RURAL,Q3,INDIA,WR,UT,2026,0
RURAL,Q4,INDIA,WR,UT,2026,0
RURAL,Q5,INDIA,WR,UT,2026,0
URBAN,Q1,INDIA,WR,UT,2026,0
URBAN,Q2,INDIA,WR,UT,2026,0
URBAN,Q3,INDIA,WR,UT,2026,0
URBAN,Q4,INDIA,WR,UT,2026,0
URBAN,Q5,INDIA,WR,UT,2026,0
RURAL,Q1,INDIA,WR,UT,2027,0
RURAL,Q2,INDIA,WR,UT,2027,0
RURAL,Q3,INDIA,WR,UT,2027,0
RURAL,Q4,INDIA,WR,UT,2027,0
RURAL,Q5,INDIA,WR,UT,2027,0
URBAN,Q1,INDIA,WR,UT,2027,0
URBAN,Q2,INDIA,WR,UT,2027,0
URBAN,Q3,INDIA,WR,UT,2027,0
URBAN,Q4,INDIA,WR,UT,2027,0
URBAN,Q5,INDIA,WR,UT,2027,0
RURAL,Q1,INDIA,WR,UT,2028,0
RURAL,Q2,INDIA,WR,UT,2028,0
RURAL,Q3,INDIA,WR,UT,2028,0
RURAL,Q4,INDIA,WR,UT,2028,0
RURAL,Q5,INDIA,WR,UT,2028,0
URBAN,Q1,INDIA,WR,UT,2028,0
URBAN,Q2,INDIA,WR,UT,2028,0
URBAN,Q3,INDIA,WR,UT,2028,0
URBAN,Q4,INDIA,WR,UT,2028,0
URBAN,Q5,INDIA,WR,UT,2028,0
RURAL,Q1,INDIA,WR,UT,2029,0
RURAL,Q2,INDIA,WR,UT,2029,0
RURAL,Q3,INDIA,WR,UT,2029,0
RURAL,Q4,INDIA,WR,UT,2029,0
RURAL,Q5,INDIA,WR,UT,2029,0
URBAN,Q1,INDIA,WR,UT,2029,0
URBAN,Q2,INDIA,WR,UT,2029,0
URBAN,Q3,INDIA,WR,UT,2029,0
URBAN,Q4,INDIA,WR,UT,2029,0
URBAN,Q5,INDIA,WR,UT,2029,0
RURAL,Q1,INDIA,WR,UT,2030,0
RURAL,Q2,INDIA,WR,UT,2030,0
RURAL,Q3,INDIA,WR,UT,2030,0
RURAL,Q4,INDIA,WR,UT,2030,0
RURAL,Q5,INDIA,WR,UT,2030,0
URBAN,Q1,INDIA,WR,UT,2030,0
URBAN,Q2,INDIA,WR,UT,2030,0
URBAN,Q3,INDIA,WR,UT,2030,0
URBAN,Q4,INDIA,WR,UT,2030,0
URBAN,Q5,INDIA,WR,UT,2030,0
URBAN,Q1,INDIA,WR,UT,2031,0
URBAN,Q2,INDIA,WR,UT,2031,0
URBAN,Q3,INDIA,WR,UT,2031,0
URBAN,Q4,INDIA,WR,UT,2031,0
URBAN,Q5,INDIA,WR,UT,2031,0
RURAL,Q1,INDIA,ER,OD,2027,0
RURAL,Q2,INDIA,ER,OD,2027,0
RURAL,Q3,INDIA,ER,OD,2027,0
RURAL,Q4,INDIA,ER,OD,2027,0
RURAL,Q5,INDIA,ER,OD,2027,0
RURAL,Q1,INDIA,SR,KA,2027,0
