ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q5,INDIA,WR,GJ,2031,0.1757
URBAN,Q1,INDIA,WR,GJ,2031,0.06368
URBAN,Q2,INDIA,WR,GJ,2031,0.04766
URBAN,Q3,INDIA,WR,GJ,2031,0.01302
RURAL,Q1,INDIA,WR,CG,2021,0.80543
RURAL,Q2,INDIA,WR,CG,2021,0.7742
RURAL,Q3,INDIA,WR,CG,2021,0.77099
RURAL,Q4,INDIA,WR,CG,2021,0.64819
RURAL,Q5,INDIA,WR,CG,2021,0.56108
URBAN,Q1,INDIA,WR,CG,2021,0.52823
URBAN,Q2,INDIA,WR,CG,2021,0.23076
URBAN,Q3,INDIA,WR,CG,2021,0.14326
URBAN,Q4,INDIA,WR,CG,2021,0.05875
URBAN,Q5,INDIA,WR,CG,2021,0.00786
RURAL,Q1,INDIA,WR,CG,2022,0.80437
RURAL,Q2,INDIA,WR,CG,2022,0.77225
RURAL,Q3,INDIA,WR,CG,2022,0.76827
RURAL,Q4,INDIA,WR,CG,2022,0.64369
RURAL,Q5,INDIA,WR,CG,2022,0.54731
URBAN,Q1,INDIA,WR,CG,2022,0.50848
URBAN,Q2,INDIA,WR,CG,2022,0.19925
URBAN,Q3,INDIA,WR,CG,2022,0.11064
URBAN,Q4,INDIA,WR,CG,2022,0.03528
URBAN,Q5,INDIA,WR,CG,2022,0.00275
RURAL,Q1,INDIA,WR,CG,2023,0.80341
RURAL,Q2,INDIA,WR,CG,2023,0.77051
RURAL,Q3,INDIA,WR,CG,2023,0.76587
RURAL,Q4,INDIA,WR,CG,2023,0.63971
RURAL,Q5,INDIA,WR,CG,2023,0.5354
URBAN,Q1,INDIA,WR,CG,2023,0.49147
URBAN,Q2,INDIA,WR,CG,2023,0.17338
URBAN,Q3,INDIA,WR,CG,2023,0.08512
URBAN,Q4,INDIA,WR,CG,2023,0.01788
RURAL,Q1,INDIA,WR,CG,2024,0.80257
RURAL,Q2,INDIA,WR,CG,2024,0.76899
RURAL,Q3,INDIA,WR,CG,2024,0.7638
RURAL,Q4,INDIA,WR,CG,2024,0.63629
RURAL,Q5,INDIA,WR,CG,2024,0.52531
URBAN,Q1,INDIA,WR,CG,2024,0.47711
URBAN,Q2,INDIA,WR,CG,2024,0.1524
URBAN,Q3,INDIA,WR,CG,2024,0.06519
URBAN,Q4,INDIA,WR,CG,2024,0.00483
RURAL,Q1,INDIA,WR,CG,2025,0.80167
RURAL,Q2,INDIA,WR,CG,2025,0.76738
RURAL,Q3,INDIA,WR,CG,2025,0.76161
RURAL,Q4,INDIA,WR,CG,2025,0.63269
RURAL,Q5,INDIA,WR,CG,2025,0.51492
URBAN,Q1,INDIA,WR,CG,2025,0.46238
URBAN,Q2,INDIA,WR,CG,2025,0.13163
URBAN,Q3,INDIA,WR,CG,2025,0.0461
RURAL,Q1,INDIA,WR,CG,2026,0.8007
RURAL,Q2,INDIA,WR,CG,2026,0.76567
RURAL,Q3,INDIA,WR,CG,2026,0.7593
RURAL,Q4,INDIA,WR,CG,2026,0.6289
RURAL,Q5,INDIA,WR,CG,2026,0.50412
URBAN,Q1,INDIA,WR,CG,2026,0.44716
URBAN,Q2,INDIA,WR,CG,2026,0.11093
URBAN,Q3,INDIA,WR,CG,2026,0.02765
RURAL,Q1,INDIA,WR,CG,2027,0.79967
RURAL,Q2,INDIA,WR,CG,2027,0.76385
RURAL,Q3,INDIA,WR,CG,2027,0.75686
RURAL,Q4,INDIA,WR,CG,2027,0.62491
RURAL,Q5,INDIA,WR,CG,2027,0.49298
URBAN,Q1,INDIA,WR,CG,2027,0.43156
URBAN,Q2,INDIA,WR,CG,2027,0.09048
URBAN,Q3,INDIA,WR,CG,2027,0.00996
RURAL,Q1,INDIA,WR,CG,2028,0.79854
RURAL,Q2,INDIA,WR,CG,2028,0.76189
RURAL,Q3,INDIA,WR,CG,2028,0.75425
RURAL,Q4,INDIA,WR,CG,2028,0.62066
RURAL,Q5,INDIA,WR,CG,2028,0.48132
URBAN,Q1,INDIA,WR,CG,2028,0.41534
URBAN,Q2,INDIA,WR,CG,2028,0.06997
RURAL,Q1,INDIA,WR,CG,2029,0.79732
RURAL,Q2,INDIA,WR,CG,2029,0.75977
RURAL,Q3,INDIA,WR,CG,2029,0.75145
RURAL,Q4,INDIA,WR,CG,2029,0.61612
RURAL,Q5,INDIA,WR,CG,2029,0.46913
URBAN,Q1,INDIA,WR,CG,2029,0.39852
URBAN,Q2,INDIA,WR,CG,2029,0.04948
RURAL,Q1,INDIA,WR,CG,2030,0.79599
RURAL,Q2,INDIA,WR,CG,2030,0.7575
RURAL,Q3,INDIA,WR,CG,2030,0.74846
RURAL,Q4,INDIA,WR,CG,2030,0.61129
RURAL,Q5,INDIA,WR,CG,2030,0.45642
URBAN,Q1,INDIA,WR,CG,2030,0.38114
URBAN,Q2,INDIA,WR,CG,2030,0.02908
RURAL,Q1,INDIA,WR,CG,2031,0.79454
RURAL,Q2,INDIA,WR,CG,2031,0.75505
RURAL,Q3,INDIA,WR,CG,2031,0.74526
RURAL,Q4,INDIA,WR,CG,2031,0.60614
RURAL,Q5,INDIA,WR,CG,2031,0.44318
URBAN,Q1,INDIA,WR,CG,2031,0.36322
URBAN,Q2,INDIA,WR,CG,2031,0.00884
RURAL,Q1,INDIA,WR,MP,2021,0.72885
RURAL,Q2,INDIA,WR,MP,2021,0.72087
RURAL,Q3,INDIA,WR,MP,2021,0.70004
