ModelGeography,SubGeography1,SubGeography2,Year,ServiceTechCategory,ServiceTech,TechSplitRatio
INDIA,SR,AP,2021,2W,2W_E,0.00014058793834183865
INDIA,SR,AP,2021,2W,2W_MS,0.9998594120616582
INDIA,SR,AP,2022,2W,2W_E,0.0012962432677869477
INDIA,SR,AP,2022,2W,2W_MS,0.998703756732213
INDIA,SR,AP,2023,2W,2W_E,0.0062262625034970875
INDIA,SR,AP,2023,2W,2W_MS,0.993773737496503
INDIA,SR,AP,2024,2W,2W_E,0.01373675859654204
INDIA,SR,AP,2024,2W,2W_MS,0.9862632414034579
INDIA,SR,AP,2025,2W,2W_E,0.021936426430626408
INDIA,SR,AP,2025,2W,2W_MS,0.9780635735693736
INDIA,SR,AP,2026,2W,2W_E,0.034175401463576956
INDIA,SR,AP,2026,2W,2W_MS,0.965824598536423
INDIA,SR,AP,2027,2W,2W_E,0.05054897878657597
INDIA,SR,AP,2027,2W,2W_MS,0.949451021213424
INDIA,SR,AP,2028,2W,2W_E,0.07254618900703282
INDIA,SR,AP,2028,2W,2W_MS,0.9274538109929671
INDIA,SR,AP,2029,2W,2W_E,0.1021750152005788
INDIA,SR,AP,2029,2W,2W_MS,0.8978249847994212
INDIA,SR,AP,2030,2W,2W_E,0.14218599550848257
INDIA,SR,AP,2030,2W,2W_MS,0.8578140044915175
INDIA,SR,AP,2031,2W,2W_E,0.1835386043878566
INDIA,SR,AP,2031,2W,2W_MS,0.8164613956121435
INDIA,SR,AP,2032,2W,2W_E,0.2256752706648693
INDIA,SR,AP,2032,2W,2W_MS,0.7743247293351306
INDIA,SR,AP,2033,2W,2W_E,0.2677405392880576
INDIA,SR,AP,2033,2W,2W_MS,0.7322594607119425
INDIA,SR,AP,2034,2W,2W_E,0.3298405765744207
INDIA,SR,AP,2034,2W,2W_MS,0.6701594234255793
INDIA,SR,AP,2035,2W,2W_E,0.3926100504652849
INDIA,SR,AP,2035,2W,2W_MS,0.607389949534715
INDIA,SR,AP,2036,2W,2W_E,0.4527973604699821
INDIA,SR,AP,2036,2W,2W_MS,0.5472026395300179
INDIA,SR,AP,2037,2W,2W_E,0.511350247188244
INDIA,SR,AP,2037,2W,2W_MS,0.488649752811756
INDIA,SR,AP,2038,2W,2W_E,0.5701979055741165
INDIA,SR,AP,2038,2W,2W_MS,0.42980209442588346
INDIA,SR,AP,2039,2W,2W_E,0.6236792775097597
INDIA,SR,AP,2039,2W,2W_MS,0.3763207224902403
INDIA,SR,AP,2040,2W,2W_E,0.6729336119829369
INDIA,SR,AP,2040,2W,2W_MS,0.32706638801706317
INDIA,SR,AP,2041,2W,2W_E,0.7050642534239666
INDIA,SR,AP,2041,2W,2W_MS,0.2949357465760334
INDIA,NER,AS,2021,2W,2W_E,9.504567474734029e-05
INDIA,NER,AS,2021,2W,2W_MS,0.9999049543252526
INDIA,NER,AS,2022,2W,2W_E,0.00032595103894105274
INDIA,NER,AS,2022,2W,2W_MS,0.9996740489610589
INDIA,NER,AS,2023,2W,2W_E,0.000912141446117409
INDIA,NER,AS,2023,2W,2W_MS,0.9990878585538826
INDIA,NER,AS,2024,2W,2W_E,0.002100537122309731
INDIA,NER,AS,2024,2W,2W_MS,0.9978994628776903
INDIA,NER,AS,2025,2W,2W_E,0.0038552160755522275
INDIA,NER,AS,2025,2W,2W_MS,0.9961447839244478
INDIA,NER,AS,2026,2W,2W_E,0.00715230920332157
INDIA,NER,AS,2026,2W,2W_MS,0.9928476907966783
INDIA,NER,AS,2027,2W,2W_E,0.01284207460005602
INDIA,NER,AS,2027,2W,2W_MS,0.9871579253999441
INDIA,NER,AS,2028,2W,2W_E,0.02266944391875092
INDIA,NER,AS,2028,2W,2W_MS,0.977330556081249
INDIA,NER,AS,2029,2W,2W_E,0.04043569224301347
INDIA,NER,AS,2029,2W,2W_MS,0.9595643077569865
INDIA,NER,AS,2030,2W,2W_E,0.07547909671194404
INDIA,NER,AS,2030,2W,2W_MS,0.9245209032880559
INDIA,NER,AS,2031,2W,2W_E,0.11190618114647063
INDIA,NER,AS,2031,2W,2W_MS,0.8880938188535293
INDIA,NER,AS,2032,2W,2W_E,0.1493103226953961
INDIA,NER,AS,2032,2W,2W_MS,0.8506896773046039
INDIA,NER,AS,2033,2W,2W_E,0.18710472977525297
INDIA,NER,AS,2033,2W,2W_MS,0.8128952702247471
INDIA,NER,AS,2034,2W,2W_E,0.24109777316992367
INDIA,NER,AS,2034,2W,2W_MS,0.7589022268300762
INDIA,NER,AS,2035,2W,2W_E,0.2959979751823946
INDIA,NER,AS,2035,2W,2W_MS,0.7040020248176053
INDIA,NER,AS,2036,2W,2W_E,0.352063156592626
INDIA,NER,AS,2036,2W,2W_MS,0.647936843407374
INDIA,NER,AS,2037,2W,2W_E,0.4086726047184477
INDIA,NER,AS,2037,2W,2W_MS,0.5913273952815523
INDIA,NER,AS,2038,2W,2W_E,0.47110104925950286
INDIA,NER,AS,2038,2W,2W_MS,0.5288989507404972
