ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q5,INDIA,NR,JK,2028,0.706042018
URBAN,Q1,INDIA,NR,JK,2028,0.509167342
URBAN,Q2,INDIA,NR,JK,2028,0.661241874
URBAN,Q3,INDIA,NR,JK,2028,0.765524709
URBAN,Q4,INDIA,NR,JK,2028,0.858981147
URBAN,Q5,INDIA,NR,JK,2028,0.950882904
RURAL,Q1,INDIA,NR,JK,2029,0.195418873
RURAL,Q2,INDIA,NR,JK,2029,0.300554964
RURAL,Q3,INDIA,NR,JK,2029,0.383005523
RURAL,Q4,INDIA,NR,JK,2029,0.469138783
RURAL,Q5,INDIA,NR,JK,2029,0.720892475
URBAN,Q1,INDIA,NR,JK,2029,0.522648947
URBAN,Q2,INDIA,NR,JK,2029,0.673616424
URBAN,Q3,INDIA,NR,JK,2029,0.776101051
URBAN,Q4,INDIA,NR,JK,2029,0.866617535
URBAN,Q5,INDIA,NR,JK,2029,0.954622063
RURAL,Q1,INDIA,NR,JK,2030,0.204018662
RURAL,Q2,INDIA,NR,JK,2030,0.312366234
RURAL,Q3,INDIA,NR,JK,2030,0.397205002
RURAL,Q4,INDIA,NR,JK,2030,0.484026445
RURAL,Q5,INDIA,NR,JK,2030,0.735229147
URBAN,Q1,INDIA,NR,JK,2030,0.536054821
URBAN,Q2,INDIA,NR,JK,2030,0.685715471
URBAN,Q3,INDIA,NR,JK,2030,0.786301459
URBAN,Q4,INDIA,NR,JK,2030,0.873878501
URBAN,Q5,INDIA,NR,JK,2030,0.958078565
RURAL,Q1,INDIA,NR,JK,2031,0.212867775
RURAL,Q2,INDIA,NR,JK,2031,0.324387236
RURAL,Q3,INDIA,NR,JK,2031,0.411533359
RURAL,Q4,INDIA,NR,JK,2031,0.498894631
RURAL,Q5,INDIA,NR,JK,2031,0.749042196
URBAN,Q1,INDIA,NR,JK,2031,0.549365964
URBAN,Q2,INDIA,NR,JK,2031,0.697529701
URBAN,Q3,INDIA,NR,JK,2031,0.796128126
URBAN,Q4,INDIA,NR,JK,2031,0.880776927
URBAN,Q5,INDIA,NR,JK,2031,0.96127263
RURAL,Q1,INDIA,NR,HP,2021,0.260518605
RURAL,Q2,INDIA,NR,HP,2021,0.364144279
RURAL,Q3,INDIA,NR,HP,2021,0.470785549
RURAL,Q4,INDIA,NR,HP,2021,0.580580016
RURAL,Q5,INDIA,NR,HP,2021,0.776656923
URBAN,Q1,INDIA,NR,HP,2021,0.666628392
URBAN,Q2,INDIA,NR,HP,2021,0.848537239
URBAN,Q3,INDIA,NR,HP,2021,0.903221104
URBAN,Q4,INDIA,NR,HP,2021,0.938298402
URBAN,Q5,INDIA,NR,HP,2021,0.984430072
RURAL,Q1,INDIA,NR,HP,2022,0.274874438
RURAL,Q2,INDIA,NR,HP,2022,0.381089066
RURAL,Q3,INDIA,NR,HP,2022,0.491076027
RURAL,Q4,INDIA,NR,HP,2022,0.599915003
RURAL,Q5,INDIA,NR,HP,2022,0.788356142
URBAN,Q1,INDIA,NR,HP,2022,0.680107236
URBAN,Q2,INDIA,NR,HP,2022,0.858937601
URBAN,Q3,INDIA,NR,HP,2022,0.911153051
URBAN,Q4,INDIA,NR,HP,2022,0.944164437
URBAN,Q5,INDIA,NR,HP,2022,0.986557529
RURAL,Q1,INDIA,NR,HP,2023,0.287530184
RURAL,Q2,INDIA,NR,HP,2023,0.39581064
RURAL,Q3,INDIA,NR,HP,2023,0.508455416
RURAL,Q4,INDIA,NR,HP,2023,0.616209369
RURAL,Q5,INDIA,NR,HP,2023,0.797996047
URBAN,Q1,INDIA,NR,HP,2023,0.691392537
URBAN,Q2,INDIA,NR,HP,2023,0.867353565
URBAN,Q3,INDIA,NR,HP,2023,0.917469705
URBAN,Q4,INDIA,NR,HP,2023,0.948765798
URBAN,Q5,INDIA,NR,HP,2023,0.988151935
RURAL,Q1,INDIA,NR,HP,2024,0.302295955
RURAL,Q2,INDIA,NR,HP,2024,0.412737683
RURAL,Q3,INDIA,NR,HP,2024,0.52813388
RURAL,Q4,INDIA,NR,HP,2024,0.634373011
RURAL,Q5,INDIA,NR,HP,2024,0.808529292
URBAN,Q1,INDIA,NR,HP,2024,0.703925325
URBAN,Q2,INDIA,NR,HP,2024,0.87637676
URBAN,Q3,INDIA,NR,HP,2024,0.924132535
URBAN,Q4,INDIA,NR,HP,2024,0.953544652
URBAN,Q5,INDIA,NR,HP,2024,0.989731219
RURAL,Q1,INDIA,NR,HP,2025,0.317166697
RURAL,Q2,INDIA,NR,HP,2025,0.429520363
RURAL,Q3,INDIA,NR,HP,2025,0.547325835
RURAL,Q4,INDIA,NR,HP,2025,0.651802287
RURAL,Q5,INDIA,NR,HP,2025,0.818434862
URBAN,Q1,INDIA,NR,HP,2025,0.715909559
URBAN,Q2,INDIA,NR,HP,2025,0.884699252
URBAN,Q3,INDIA,NR,HP,2025,0.930177428
URBAN,Q4,INDIA,NR,HP,2025,0.957813134
URBAN,Q5,INDIA,NR,HP,2025,0.99107625
RURAL,Q1,INDIA,NR,HP,2026,0.332227511
RURAL,Q2,INDIA,NR,HP,2026,0.446253946
RURAL,Q3,INDIA,NR,HP,2026,0.56614159
RURAL,Q4,INDIA,NR,HP,2026,0.668624555
RURAL,Q5,INDIA,NR,HP,2026,0.827820591
URBAN,Q1,INDIA,NR,HP,2026,0.727451743
URBAN,Q2,INDIA,NR,HP,2026,0.892435512
URBAN,Q3,INDIA,NR,HP,2026,0.935707245
URBAN,Q4,INDIA,NR,HP,2026,0.961659137
URBAN,Q5,INDIA,NR,HP,2026,0.992233129
RURAL,Q1,INDIA,NR,HP,2027,0.347395034
RURAL,Q2,INDIA,NR,HP,2027,0.462844985
RURAL,Q3,INDIA,NR,HP,2027,0.58447874
RURAL,Q4,INDIA,NR,HP,2027,0.684773387
RURAL,Q5,INDIA,NR,HP,2027,0.836679532
URBAN,Q1,INDIA,NR,HP,2027,0.738521513
URBAN,Q2,INDIA,NR,HP,2027,0.899601156
URBAN,Q3,INDIA,NR,HP,2027,0.940750132
URBAN,Q4,INDIA,NR,HP,2027,0.965115172
URBAN,Q5,INDIA,NR,HP,2027,0.993226593
RURAL,Q1,INDIA,NR,HP,2028,0.362842961
RURAL,Q2,INDIA,NR,HP,2028,0.479480491
RURAL,Q3,INDIA,NR,HP,2028,0.602543879
RURAL,Q4,INDIA,NR,HP,2028,0.700452402
RURAL,Q5,INDIA,NR,HP,2028,0.845148893
URBAN,Q1,INDIA,NR,HP,2028,0.749272237
URBAN,Q2,INDIA,NR,HP,2028,0.906324643
URBAN,Q3,INDIA,NR,HP,2028,0.945410327
URBAN,Q4,INDIA,NR,HP,2028,0.968263129
URBAN,Q5,INDIA,NR,HP,2028,0.994091926
RURAL,Q1,INDIA,NR,HP,2029,0.378542762
RURAL,Q2,INDIA,NR,HP,2029,0.49612316
RURAL,Q3,INDIA,NR,HP,2029,0.620293249
RURAL,Q4,INDIA,NR,HP,2029,0.715640893
RURAL,Q5,INDIA,NR,HP,2029,0.853237795
URBAN,Q1,INDIA,NR,HP,2029,0.759700937
URBAN,Q2,INDIA,NR,HP,2029,0.912627533
URBAN,Q3,INDIA,NR,HP,2029,0.949714069
URBAN,Q4,INDIA,NR,HP,2029,0.971129253
URBAN,Q5,INDIA,NR,HP,2029,0.99484569
RURAL,Q1,INDIA,NR,HP,2030,0.39446396
RURAL,Q2,INDIA,NR,HP,2030,0.512735792
RURAL,Q3,INDIA,NR,HP,2030,0.637686572
RURAL,Q4,INDIA,NR,HP,2030,0.730322195
RURAL,Q5,INDIA,NR,HP,2030,0.860956095
URBAN,Q1,INDIA,NR,HP,2030,0.769805888
URBAN,Q2,INDIA,NR,HP,2030,0.918531188
URBAN,Q3,INDIA,NR,HP,2030,0.953686299
URBAN,Q4,INDIA,NR,HP,2030,0.973737818
URBAN,Q5,INDIA,NR,HP,2030,0.995502326
RURAL,Q1,INDIA,NR,HP,2031,0.410574363
RURAL,Q2,INDIA,NR,HP,2031,0.529281623
RURAL,Q3,INDIA,NR,HP,2031,0.654687339
RURAL,Q4,INDIA,NR,HP,2031,0.744483573
RURAL,Q5,INDIA,NR,HP,2031,0.868314258
URBAN,Q1,INDIA,NR,HP,2031,0.779586548
URBAN,Q2,INDIA,NR,HP,2031,0.924056631
URBAN,Q3,INDIA,NR,HP,2031,0.957350636
URBAN,Q4,INDIA,NR,HP,2031,0.976111227
URBAN,Q5,INDIA,NR,HP,2031,0.996074413
RURAL,Q1,INDIA,NR,PB,2021,0.535306084
RURAL,Q2,INDIA,NR,PB,2021,0.65630411
RURAL,Q3,INDIA,NR,PB,2021,0.725734464
RURAL,Q4,INDIA,NR,PB,2021,0.810154375
RURAL,Q5,INDIA,NR,PB,2021,0.913912603
URBAN,Q1,INDIA,NR,PB,2021,0.801960887
URBAN,Q2,INDIA,NR,PB,2021,0.878462881
URBAN,Q3,INDIA,NR,PB,2021,0.919414593
URBAN,Q4,INDIA,NR,PB,2021,0.944080061
URBAN,Q5,INDIA,NR,PB,2021,0.980593755
RURAL,Q1,INDIA,NR,PB,2022,0.55898531
RURAL,Q2,INDIA,NR,PB,2022,0.677999793
RURAL,Q3,INDIA,NR,PB,2022,0.744503716
RURAL,Q4,INDIA,NR,PB,2022,0.824715415
RURAL,Q5,INDIA,NR,PB,2022,0.921323968
URBAN,Q1,INDIA,NR,PB,2022,0.815474971
URBAN,Q2,INDIA,NR,PB,2022,0.885730867
URBAN,Q3,INDIA,NR,PB,2022,0.924708135
URBAN,Q4,INDIA,NR,PB,2022,0.947460666
URBAN,Q5,INDIA,NR,PB,2022,0.98180948
RURAL,Q1,INDIA,NR,PB,2023,0.578330672
RURAL,Q2,INDIA,NR,PB,2023,0.695349879
RURAL,Q3,INDIA,NR,PB,2023,0.759343519
RURAL,Q4,INDIA,NR,PB,2023,0.836058578
RURAL,Q5,INDIA,NR,PB,2023,0.926996294
URBAN,Q1,INDIA,NR,PB,2023,0.826076476
URBAN,Q2,INDIA,NR,PB,2023,0.891433225
URBAN,Q3,INDIA,NR,PB,2023,0.928829368
URBAN,Q4,INDIA,NR,PB,2023,0.950100143
URBAN,Q5,INDIA,NR,PB,2023,0.982754746
RURAL,Q1,INDIA,NR,PB,2024,0.600612688
RURAL,Q2,INDIA,NR,PB,2024,0.714922251
RURAL,Q3,INDIA,NR,PB,2024,0.775909436
RURAL,Q4,INDIA,NR,PB,2024,0.848545752
RURAL,Q5,INDIA,NR,PB,2024,0.93314037
URBAN,Q1,INDIA,NR,PB,2024,0.837842606
URBAN,Q2,INDIA,NR,PB,2024,0.89777985
URBAN,Q3,INDIA,NR,PB,2024,0.933380972
URBAN,Q4,INDIA,NR,PB,2024,0.953026277
URBAN,Q5,INDIA,NR,PB,2024,0.983798663
RURAL,Q1,INDIA,NR,PB,2025,0.6219481
RURAL,Q2,INDIA,NR,PB,2025,0.733261748
RURAL,Q3,INDIA,NR,PB,2025,0.79126709
RURAL,Q4,INDIA,NR,PB,2025,0.859959826
RURAL,Q5,INDIA,NR,PB,2025,0.938666546
URBAN,Q1,INDIA,NR,PB,2025,0.8486893
URBAN,Q2,INDIA,NR,PB,2025,0.90364893
URBAN,Q3,INDIA,NR,PB,2025,0.937557248
URBAN,Q4,INDIA,NR,PB,2025,0.955721544
URBAN,Q5,INDIA,NR,PB,2025,0.984756508
RURAL,Q1,INDIA,NR,PB,2026,0.642507705
RURAL,Q2,INDIA,NR,PB,2026,0.750571263
RURAL,Q3,INDIA,NR,PB,2026,0.805619859
RURAL,Q4,INDIA,NR,PB,2026,0.870487644
RURAL,Q5,INDIA,NR,PB,2026,0.943689049
URBAN,Q1,INDIA,NR,PB,2026,0.85878083
URBAN,Q2,INDIA,NR,PB,2026,0.909132026
URBAN,Q3,INDIA,NR,PB,2026,0.941429736
URBAN,Q4,INDIA,NR,PB,2026,0.95823093
URBAN,Q5,INDIA,NR,PB,2026,0.985645115
RURAL,Q1,INDIA,NR,PB,2027,0.662176897
RURAL,Q2,INDIA,NR,PB,2027,0.766804774
RURAL,Q3,INDIA,NR,PB,2027,0.818957955
RURAL,Q4,INDIA,NR,PB,2027,0.880151818
RURAL,Q5,INDIA,NR,PB,2027,0.948237668
URBAN,Q1,INDIA,NR,PB,2027,0.868126138
URBAN,Q2,INDIA,NR,PB,2027,0.914234941
URBAN,Q3,INDIA,NR,PB,2027,0.945007921
URBAN,Q4,INDIA,NR,PB,2027,0.960559381
URBAN,Q5,INDIA,NR,PB,2027,0.986466923
RURAL,Q1,INDIA,NR,PB,2028,0.681247864
RURAL,Q2,INDIA,NR,PB,2028,0.782245878
RURAL,Q3,INDIA,NR,PB,2028,0.83153779
RURAL,Q4,INDIA,NR,PB,2028,0.889162185
RURAL,Q5,INDIA,NR,PB,2028,0.952426078
URBAN,Q1,INDIA,NR,PB,2028,0.876917578
URBAN,Q2,INDIA,NR,PB,2028,0.919063482
URBAN,Q3,INDIA,NR,PB,2028,0.948370262
URBAN,Q4,INDIA,NR,PB,2028,0.962757016
URBAN,Q5,INDIA,NR,PB,2028,0.987240163
RURAL,Q1,INDIA,NR,PB,2029,0.699679052
RURAL,Q2,INDIA,NR,PB,2029,0.796894872
RURAL,Q3,INDIA,NR,PB,2029,0.843378074
RURAL,Q4,INDIA,NR,PB,2029,0.897551028
RURAL,Q5,INDIA,NR,PB,2029,0.956280717
URBAN,Q1,INDIA,NR,PB,2029,0.885177674
URBAN,Q2,INDIA,NR,PB,2029,0.923630194
URBAN,Q3,INDIA,NR,PB,2029,0.951528828
URBAN,Q4,INDIA,NR,PB,2029,0.964830918
URBAN,Q5,INDIA,NR,PB,2029,0.987967743
RURAL,Q1,INDIA,NR,PB,2030,0.717436655
RURAL,Q2,INDIA,NR,PB,2030,0.810758225
RURAL,Q3,INDIA,NR,PB,2030,0.854500947
RURAL,Q4,INDIA,NR,PB,2030,0.905351037
RURAL,Q5,INDIA,NR,PB,2030,0.959826492
URBAN,Q1,INDIA,NR,PB,2030,0.892929588
URBAN,Q2,INDIA,NR,PB,2030,0.927947348
URBAN,Q3,INDIA,NR,PB,2030,0.954495163
URBAN,Q4,INDIA,NR,PB,2030,0.966787836
URBAN,Q5,INDIA,NR,PB,2030,0.988652397
RURAL,Q1,INDIA,NR,PB,2031,0.734494491
RURAL,Q2,INDIA,NR,PB,2031,0.823847822
RURAL,Q3,INDIA,NR,PB,2031,0.864931295
RURAL,Q4,INDIA,NR,PB,2031,0.912594906
RURAL,Q5,INDIA,NR,PB,2031,0.963086788
URBAN,Q1,INDIA,NR,PB,2031,0.90019683
URBAN,Q2,INDIA,NR,PB,2031,0.932026904
URBAN,Q3,INDIA,NR,PB,2031,0.957280289
URBAN,Q4,INDIA,NR,PB,2031,0.968634195
URBAN,Q5,INDIA,NR,PB,2031,0.9892967
RURAL,Q1,INDIA,NR,UK,2021,0.143784676
RURAL,Q2,INDIA,NR,UK,2021,0.209168704
RURAL,Q3,INDIA,NR,UK,2021,0.275862025
RURAL,Q4,INDIA,NR,UK,2021,0.360363681
RURAL,Q5,INDIA,NR,UK,2021,0.619335395
URBAN,Q1,INDIA,NR,UK,2021,0.413065884
URBAN,Q2,INDIA,NR,UK,2021,0.560895976
URBAN,Q3,INDIA,NR,UK,2021,0.699050998
URBAN,Q4,INDIA,NR,UK,2021,0.804227623
URBAN,Q5,INDIA,NR,UK,2021,0.945881821
RURAL,Q1,INDIA,NR,UK,2022,0.15020235
RURAL,Q2,INDIA,NR,UK,2022,0.218244854
RURAL,Q3,INDIA,NR,UK,2022,0.287931025
RURAL,Q4,INDIA,NR,UK,2022,0.374103543
RURAL,Q5,INDIA,NR,UK,2022,0.635990631
URBAN,Q1,INDIA,NR,UK,2022,0.423646326
URBAN,Q2,INDIA,NR,UK,2022,0.571675417
URBAN,Q3,INDIA,NR,UK,2022,0.709729743
URBAN,Q4,INDIA,NR,UK,2022,0.812421252
URBAN,Q5,INDIA,NR,UK,2022,0.949766687
RURAL,Q1,INDIA,NR,UK,2023,0.155933215
RURAL,Q2,INDIA,NR,UK,2023,0.226310293
RURAL,Q3,INDIA,NR,UK,2023,0.298607362
RURAL,Q4,INDIA,NR,UK,2023,0.386140614
RURAL,Q5,INDIA,NR,UK,2023,0.65013045
URBAN,Q1,INDIA,NR,UK,2023,0.43283845
URBAN,Q2,INDIA,NR,UK,2023,0.580928447
URBAN,Q3,INDIA,NR,UK,2023,0.718769973
URBAN,Q4,INDIA,NR,UK,2023,0.81928385
URBAN,Q5,INDIA,NR,UK,2023,0.952911301
RURAL,Q1,INDIA,NR,UK,2024,0.162590908
RURAL,Q2,INDIA,NR,UK,2024,0.235630651
RURAL,Q3,INDIA,NR,UK,2024,0.310879761
RURAL,Q4,INDIA,NR,UK,2024,0.399843952
RURAL,Q5,INDIA,NR,UK,2024,0.665714406
URBAN,Q1,INDIA,NR,UK,2024,0.443235502
URBAN,Q2,INDIA,NR,UK,2024,0.591270714
URBAN,Q3,INDIA,NR,UK,2024,0.728730833
URBAN,Q4,INDIA,NR,UK,2024,0.8267668
URBAN,Q5,INDIA,NR,UK,2024,0.956221751
RURAL,Q1,INDIA,NR,UK,2025,0.16934113
RURAL,Q2,INDIA,NR,UK,2025,0.245026487
RURAL,Q3,INDIA,NR,UK,2025,0.323180658
RURAL,Q4,INDIA,NR,UK,2025,0.413438332
RURAL,Q5,INDIA,NR,UK,2025,0.68065691
URBAN,Q1,INDIA,NR,UK,2025,0.453480629
URBAN,Q2,INDIA,NR,UK,2025,0.601335736
URBAN,Q3,INDIA,NR,UK,2025,0.738282049
URBAN,Q4,INDIA,NR,UK,2025,0.833865817
URBAN,Q5,INDIA,NR,UK,2025,0.959252448
RURAL,Q1,INDIA,NR,UK,2026,0.176229637
RURAL,Q2,INDIA,NR,UK,2026,0.254557818
RURAL,Q3,INDIA,NR,UK,2026,0.335583087
RURAL,Q4,INDIA,NR,UK,2026,0.427004791
RURAL,Q5,INDIA,NR,UK,2026,0.695069582
URBAN,Q1,INDIA,NR,UK,2026,0.463644376
URBAN,Q2,INDIA,NR,UK,2026,0.611199209
URBAN,Q3,INDIA,NR,UK,2026,0.747505419
URBAN,Q4,INDIA,NR,UK,2026,0.840650937
URBAN,Q5,INDIA,NR,UK,2026,0.962049875
RURAL,Q1,INDIA,NR,UK,2027,0.183230532
RURAL,Q2,INDIA,NR,UK,2027,0.264184948
RURAL,Q3,INDIA,NR,UK,2027,0.348029859
RURAL,Q4,INDIA,NR,UK,2027,0.440480803
RURAL,Q5,INDIA,NR,UK,2027,0.70890744
URBAN,Q1,INDIA,NR,UK,2027,0.473688186
URBAN,Q2,INDIA,NR,UK,2027,0.620829309
URBAN,Q3,INDIA,NR,UK,2027,0.756380261
URBAN,Q4,INDIA,NR,UK,2027,0.847115049
URBAN,Q5,INDIA,NR,UK,2027,0.964625517
RURAL,Q1,INDIA,NR,UK,2028,0.190429583
RURAL,Q2,INDIA,NR,UK,2028,0.274021003
RURAL,Q3,INDIA,NR,UK,2028,0.360660435
RURAL,Q4,INDIA,NR,UK,2028,0.454016067
RURAL,Q5,INDIA,NR,UK,2028,0.722339931
URBAN,Q1,INDIA,NR,UK,2028,0.483731737
URBAN,Q2,INDIA,NR,UK,2028,0.630344799
URBAN,Q3,INDIA,NR,UK,2028,0.765022914
URBAN,Q4,INDIA,NR,UK,2028,0.853349548
URBAN,Q5,INDIA,NR,UK,2028,0.967027404
RURAL,Q1,INDIA,NR,UK,2029,0.197826764
RURAL,Q2,INDIA,NR,UK,2029,0.284059988
RURAL,Q3,INDIA,NR,UK,2029,0.373459037
RURAL,Q4,INDIA,NR,UK,2029,0.467590339
RURAL,Q5,INDIA,NR,UK,2029,0.735356423
URBAN,Q1,INDIA,NR,UK,2029,0.493766726
URBAN,Q2,INDIA,NR,UK,2029,0.639739843
URBAN,Q3,INDIA,NR,UK,2029,0.773432869
URBAN,Q4,INDIA,NR,UK,2029,0.859359271
URBAN,Q5,INDIA,NR,UK,2029,0.969266763
RURAL,Q1,INDIA,NR,UK,2030,0.205421623
RURAL,Q2,INDIA,NR,UK,2030,0.294295184
RURAL,Q3,INDIA,NR,UK,2030,0.386409021
RURAL,Q4,INDIA,NR,UK,2030,0.481183228
RURAL,Q5,INDIA,NR,UK,2030,0.747948817
URBAN,Q1,INDIA,NR,UK,2030,0.50378491
URBAN,Q2,INDIA,NR,UK,2030,0.64900898
URBAN,Q3,INDIA,NR,UK,2030,0.781610199
URBAN,Q4,INDIA,NR,UK,2030,0.865149269
URBAN,Q5,INDIA,NR,UK,2030,0.971354186
RURAL,Q1,INDIA,NR,UK,2031,0.213213258
RURAL,Q2,INDIA,NR,UK,2031,0.30471916
RURAL,Q3,INDIA,NR,UK,2031,0.399492964
RURAL,Q4,INDIA,NR,UK,2031,0.494774317
RURAL,Q5,INDIA,NR,UK,2031,0.760111433
URBAN,Q1,INDIA,NR,UK,2031,0.513778137
URBAN,Q2,INDIA,NR,UK,2031,0.658147138
URBAN,Q3,INDIA,NR,UK,2031,0.789555526
URBAN,Q4,INDIA,NR,UK,2031,0.87072477
URBAN,Q5,INDIA,NR,UK,2031,0.973299651
RURAL,Q1,INDIA,NR,HR,2021,0.323456899
RURAL,Q2,INDIA,NR,HR,2021,0.493062511
RURAL,Q3,INDIA,NR,HR,2021,0.58181103
RURAL,Q4,INDIA,NR,HR,2021,0.684202179
RURAL,Q5,INDIA,NR,HR,2021,0.77857448
URBAN,Q1,INDIA,NR,HR,2021,0.702125962
URBAN,Q2,INDIA,NR,HR,2021,0.846219889
URBAN,Q3,INDIA,NR,HR,2021,0.901620069
URBAN,Q4,INDIA,NR,HR,2021,0.947926231
URBAN,Q5,INDIA,NR,HR,2021,0.988432459
RURAL,Q1,INDIA,NR,HR,2022,0.344675265
RURAL,Q2,INDIA,NR,HR,2022,0.519770178
RURAL,Q3,INDIA,NR,HR,2022,0.608022435
RURAL,Q4,INDIA,NR,HR,2022,0.707669721
RURAL,Q5,INDIA,NR,HR,2022,0.790841899
URBAN,Q1,INDIA,NR,HR,2022,0.723595766
URBAN,Q2,INDIA,NR,HR,2022,0.861018837
URBAN,Q3,INDIA,NR,HR,2022,0.911931136
URBAN,Q4,INDIA,NR,HR,2022,0.954224248
URBAN,Q5,INDIA,NR,HR,2022,0.99011808
RURAL,Q1,INDIA,NR,HR,2023,0.363874695
RURAL,Q2,INDIA,NR,HR,2023,0.543191104
RURAL,Q3,INDIA,NR,HR,2023,0.630597021
RURAL,Q4,INDIA,NR,HR,2023,0.727457786
RURAL,Q5,INDIA,NR,HR,2023,0.801207839
URBAN,Q1,INDIA,NR,HR,2023,0.741680643
URBAN,Q2,INDIA,NR,HR,2023,0.873044373
URBAN,Q3,INDIA,NR,HR,2023,0.920192872
URBAN,Q4,INDIA,NR,HR,2023,0.959166516
URBAN,Q5,INDIA,NR,HR,2023,0.991401305
RURAL,Q1,INDIA,NR,HR,2024,0.385662546
RURAL,Q2,INDIA,NR,HR,2024,0.568906867
RURAL,Q3,INDIA,NR,HR,2024,0.654945574
RURAL,Q4,INDIA,NR,HR,2024,0.748368277
RURAL,Q5,INDIA,NR,HR,2024,0.812243212
URBAN,Q1,INDIA,NR,HR,2024,0.76079056
URBAN,Q2,INDIA,NR,HR,2024,0.885310725
URBAN,Q3,INDIA,NR,HR,2024,0.928509401
URBAN,Q4,INDIA,NR,HR,2024,0.964039945
