ServiceTechCategory,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,TechSplitRatio
FRIDGE,URBAN,INDIA,NR,HP,2026,FR_DIRECTCOOL,0.758483523
FRIDGE,URBAN,INDIA,NR,HP,2026,FR_FROSTFREE,0.241516477
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2026,CK_LPG,0.980633023
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2026,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2026,CK_BIOGAS,0.001047247
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2026,CK_INDUCTION,0.01831973
FRIDGE,URBAN,INDIA,WR,GJ,2034,FR_DIRECTCOOL,0.63846182
FRIDGE,URBAN,INDIA,WR,GJ,2034,FR_FROSTFREE,0.36153818
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2034,CK_LPG,0.630480746
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2034,CK_PNG,0.312822526
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2034,CK_BIOGAS,0.007658186
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2034,CK_INDUCTION,0.049038542
FRIDGE,URBAN,INDIA,NR,HR,2026,FR_DIRECTCOOL,0.75790334
FRIDGE,URBAN,INDIA,NR,HR,2026,FR_FROSTFREE,0.24209666
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2026,CK_LPG,0.913096713
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2026,CK_PNG,0.074951988
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2026,CK_BIOGAS,0.001965763
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2026,CK_INDUCTION,0.009985535
FRIDGE,URBAN,INDIA,WR,GJ,2035,FR_DIRECTCOOL,0.624051545
FRIDGE,URBAN,INDIA,WR,GJ,2035,FR_FROSTFREE,0.375948455
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2035,CK_LPG,0.627328342
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2035,CK_PNG,0.311258413
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2035,CK_BIOGAS,0.007510645
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2035,CK_INDUCTION,0.053902599
FRIDGE,URBAN,INDIA,ER,JH,2026,FR_DIRECTCOOL,0.750245278
FRIDGE,URBAN,INDIA,ER,JH,2026,FR_FROSTFREE,0.249754722
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2026,CK_LPG,0.995260644
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2026,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2026,CK_BIOGAS,0.001860357
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2026,CK_INDUCTION,0.002879
FRIDGE,URBAN,INDIA,WR,GJ,2036,FR_DIRECTCOOL,0.609363812
FRIDGE,URBAN,INDIA,WR,GJ,2036,FR_FROSTFREE,0.390636188
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2036,CK_LPG,0.624191701
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2036,CK_PNG,0.309702121
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2036,CK_BIOGAS,0.007365947
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2036,CK_INDUCTION,0.058740231
FRIDGE,URBAN,INDIA,WR,GJ,2037,FR_DIRECTCOOL,0.594479135
FRIDGE,URBAN,INDIA,WR,GJ,2037,FR_FROSTFREE,0.405520865
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2037,CK_LPG,0.621070742
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2037,CK_PNG,0.30815361
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2037,CK_BIOGAS,0.007224037
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2037,CK_INDUCTION,0.06355161
FRIDGE,URBAN,INDIA,SR,KA,2026,FR_DIRECTCOOL,0.757264781
FRIDGE,URBAN,INDIA,SR,KA,2026,FR_FROSTFREE,0.242735219
COOKSTOVE_MOD,URBAN,INDIA,SR,KA,2026,CK_LPG,0.974179201
COOKSTOVE_MOD,URBAN,INDIA,SR,KA,2026,CK_PNG,0.000897532
COOKSTOVE_MOD,URBAN,INDIA,SR,KA,2026,CK_BIOGAS,0.008647292
COOKSTOVE_MOD,URBAN,INDIA,SR,KA,2026,CK_INDUCTION,0.016275976
FRIDGE,URBAN,INDIA,WR,GJ,2038,FR_DIRECTCOOL,0.570210683
FRIDGE,URBAN,INDIA,WR,GJ,2038,FR_FROSTFREE,0.429789317
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2038,CK_LPG,0.617965388
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2038,CK_PNG,0.306612842
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2038,CK_BIOGAS,0.007084861
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2038,CK_INDUCTION,0.068336908
FRIDGE,URBAN,INDIA,SR,KL,2026,FR_DIRECTCOOL,0.760369405
FRIDGE,URBAN,INDIA,SR,KL,2026,FR_FROSTFREE,0.239630595
COOKSTOVE_MOD,URBAN,INDIA,SR,KL,2026,CK_LPG,0.969033923
COOKSTOVE_MOD,URBAN,INDIA,SR,KL,2026,CK_PNG,0.00064619
COOKSTOVE_MOD,URBAN,INDIA,SR,KL,2026,CK_BIOGAS,0.007021607
COOKSTOVE_MOD,URBAN,INDIA,SR,KL,2026,CK_INDUCTION,0.023298279
FRIDGE,URBAN,INDIA,WR,GJ,2039,FR_DIRECTCOOL,0.547018302
FRIDGE,URBAN,INDIA,WR,GJ,2039,FR_FROSTFREE,0.452981698
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2039,CK_LPG,0.614875561
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2039,CK_PNG,0.305079778
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2039,CK_BIOGAS,0.006948366
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2039,CK_INDUCTION,0.073096294
FRIDGE,URBAN,INDIA,WR,MH,2026,FR_DIRECTCOOL,0.754820536
FRIDGE,URBAN,INDIA,WR,MH,2026,FR_FROSTFREE,0.245179464
COOKSTOVE_MOD,URBAN,INDIA,WR,MH,2026,CK_LPG,0.868011612
COOKSTOVE_MOD,URBAN,INDIA,WR,MH,2026,CK_PNG,0.114354072
COOKSTOVE_MOD,URBAN,INDIA,WR,MH,2026,CK_BIOGAS,0.002268364
COOKSTOVE_MOD,URBAN,INDIA,WR,MH,2026,CK_INDUCTION,0.015365951
FRIDGE,URBAN,INDIA,WR,GJ,2040,FR_DIRECTCOOL,0.525315175
FRIDGE,URBAN,INDIA,WR,GJ,2040,FR_FROSTFREE,0.474684825
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2040,CK_LPG,0.611801184
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2040,CK_PNG,0.303554379
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2040,CK_BIOGAS,0.006814501
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2040,CK_INDUCTION,0.077829936
FRIDGE,URBAN,INDIA,WR,MP,2026,FR_DIRECTCOOL,0.755652023
FRIDGE,URBAN,INDIA,WR,MP,2026,FR_FROSTFREE,0.244347977
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2026,CK_LPG,0.976085824
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2026,CK_PNG,0.017598522
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2026,CK_BIOGAS,0.00152005
COOKSTOVE_MOD,URBAN,INDIA,WR,MP,2026,CK_INDUCTION,0.004795605
FRIDGE,URBAN,INDIA,WR,GJ,2041,FR_DIRECTCOOL,0.503538445
FRIDGE,URBAN,INDIA,WR,GJ,2041,FR_FROSTFREE,0.496461555
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2041,CK_LPG,0.608742178
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2041,CK_PNG,0.302036607
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2041,CK_BIOGAS,0.006683214
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2041,CK_INDUCTION,0.082538
FRIDGE,URBAN,INDIA,NER,NE,2026,FR_DIRECTCOOL,0.754574189
FRIDGE,URBAN,INDIA,NER,NE,2026,FR_FROSTFREE,0.245425811
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2026,CK_LPG,0.932384273
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2026,CK_PNG,0.062763186
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2026,CK_BIOGAS,0.002448665
COOKSTOVE_MOD,URBAN,INDIA,NER,NE,2026,CK_INDUCTION,0.002403875
FRIDGE,URBAN,INDIA,ER,OD,2026,FR_DIRECTCOOL,0.756849962
FRIDGE,URBAN,INDIA,ER,OD,2026,FR_FROSTFREE,0.243150038
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2026,CK_LPG,0.995853754
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2026,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2026,CK_BIOGAS,0.002595052
COOKSTOVE_MOD,URBAN,INDIA,ER,OD,2026,CK_INDUCTION,0.001551194
FRIDGE,URBAN,INDIA,NR,PB,2026,FR_DIRECTCOOL,0.768599071
FRIDGE,URBAN,INDIA,NR,PB,2026,FR_FROSTFREE,0.231400929
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2026,CK_LPG,0.91781545
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2026,CK_PNG,0.063590872
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2026,CK_BIOGAS,0.007770782
COOKSTOVE_MOD,URBAN,INDIA,NR,PB,2026,CK_INDUCTION,0.010822897
FRIDGE,URBAN,INDIA,NR,RJ,2026,FR_DIRECTCOOL,0.755306006
FRIDGE,URBAN,INDIA,NR,RJ,2026,FR_FROSTFREE,0.244693994
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2026,CK_LPG,0.993287168
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2026,CK_PNG,0.003663335
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2026,CK_BIOGAS,0.001865178
COOKSTOVE_MOD,URBAN,INDIA,NR,RJ,2026,CK_INDUCTION,0.001184319
FRIDGE,URBAN,INDIA,SR,TN,2026,FR_DIRECTCOOL,0.757968426
FRIDGE,URBAN,INDIA,SR,TN,2026,FR_FROSTFREE,0.242031574
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2026,CK_LPG,0.976511949
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2026,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2026,CK_BIOGAS,0.002740971
COOKSTOVE_MOD,URBAN,INDIA,SR,TN,2026,CK_INDUCTION,0.020747081
FRIDGE,URBAN,INDIA,NR,UK,2026,FR_DIRECTCOOL,0.758442071
FRIDGE,URBAN,INDIA,NR,UK,2026,FR_FROSTFREE,0.241557929
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2026,CK_LPG,0.994331057
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2026,CK_PNG,1.04925E-05
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2026,CK_BIOGAS,0.001057259
COOKSTOVE_MOD,URBAN,INDIA,NR,UK,2026,CK_INDUCTION,0.004601191
FRIDGE,URBAN,INDIA,NR,UP,2026,FR_DIRECTCOOL,0.754310106
FRIDGE,URBAN,INDIA,NR,UP,2026,FR_FROSTFREE,0.245689894
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2026,CK_LPG,0.957022486
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2026,CK_PNG,0.038841839
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2026,CK_BIOGAS,0.002667354
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2026,CK_INDUCTION,0.001468321
FRIDGE,URBAN,INDIA,ER,WB,2026,FR_DIRECTCOOL,0.753354551
FRIDGE,URBAN,INDIA,ER,WB,2026,FR_FROSTFREE,0.246645449
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2026,CK_LPG,0.993352102
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2026,CK_PNG,4.8221E-05
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2026,CK_BIOGAS,0.004985195
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2026,CK_INDUCTION,0.001614482
FRIDGE,RURAL,INDIA,NR,HR,2027,FR_DIRECTCOOL,0.747757023
FRIDGE,RURAL,INDIA,NR,HR,2027,FR_FROSTFREE,0.252242977
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2027,CK_LPG,0.995699421
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2027,CK_INDUCTION,0.004300579
FRIDGE,RURAL,INDIA,NR,HR,2028,FR_DIRECTCOOL,0.732916567
FRIDGE,RURAL,INDIA,NR,HR,2028,FR_FROSTFREE,0.267083433
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2028,CK_LPG,0.994623578
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2028,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2028,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2028,CK_INDUCTION,0.005376422
FRIDGE,RURAL,INDIA,NR,HR,2029,FR_DIRECTCOOL,0.717175001
FRIDGE,RURAL,INDIA,NR,HR,2029,FR_FROSTFREE,0.282824999
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2029,CK_LPG,0.993264706
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2029,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2029,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2029,CK_INDUCTION,0.006735294
FRIDGE,RURAL,INDIA,NR,HR,2030,FR_DIRECTCOOL,0.701335464
FRIDGE,RURAL,INDIA,NR,HR,2030,FR_FROSTFREE,0.298664536
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2030,CK_LPG,0.991547751
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2030,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2030,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2030,CK_INDUCTION,0.008452249
FRIDGE,RURAL,INDIA,NR,HR,2031,FR_DIRECTCOOL,0.684892613
FRIDGE,RURAL,INDIA,NR,HR,2031,FR_FROSTFREE,0.315107387
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2031,CK_LPG,0.989377798
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2031,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2031,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2031,CK_INDUCTION,0.010622202
FRIDGE,RURAL,INDIA,NR,DL,2027,FR_DIRECTCOOL,0.8
FRIDGE,RURAL,INDIA,NR,DL,2027,FR_FROSTFREE,0.2
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2027,CK_LPG,0.985655115
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2027,CK_BIOGAS,0.002878588
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2027,CK_INDUCTION,0.011466297
FRIDGE,RURAL,INDIA,NR,HR,2032,FR_DIRECTCOOL,0.670936768
FRIDGE,RURAL,INDIA,NR,HR,2032,FR_FROSTFREE,0.329063232
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2032,CK_LPG,0.984430909
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2032,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2032,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2032,CK_INDUCTION,0.015569091
FRIDGE,RURAL,INDIA,NR,HR,2033,FR_DIRECTCOOL,0.658225508
FRIDGE,RURAL,INDIA,NR,HR,2033,FR_FROSTFREE,0.341774492
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2033,CK_LPG,0.979508755
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2033,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2033,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2033,CK_INDUCTION,0.020491245
FRIDGE,RURAL,INDIA,NR,HR,2034,FR_DIRECTCOOL,0.644836951
FRIDGE,RURAL,INDIA,NR,HR,2034,FR_FROSTFREE,0.355163049
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2034,CK_LPG,0.974611211
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2034,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2034,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2034,CK_INDUCTION,0.025388789
FRIDGE,RURAL,INDIA,NR,HP,2027,FR_DIRECTCOOL,0.748747569
FRIDGE,RURAL,INDIA,NR,HP,2027,FR_FROSTFREE,0.251252431
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2027,CK_LPG,0.989865053
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2027,CK_INDUCTION,0.010134947
FRIDGE,RURAL,INDIA,NR,HR,2035,FR_DIRECTCOOL,0.630834744
FRIDGE,RURAL,INDIA,NR,HR,2035,FR_FROSTFREE,0.369165256
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2035,CK_LPG,0.969738155
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2035,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2035,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2035,CK_INDUCTION,0.030261845
FRIDGE,RURAL,INDIA,NR,HR,2036,FR_DIRECTCOOL,0.616227765
FRIDGE,RURAL,INDIA,NR,HR,2036,FR_FROSTFREE,0.383772235
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2036,CK_LPG,0.964889464
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2036,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2036,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2036,CK_INDUCTION,0.035110536
FRIDGE,RURAL,INDIA,ER,JH,2027,FR_DIRECTCOOL,0.730267794
FRIDGE,RURAL,INDIA,ER,JH,2027,FR_FROSTFREE,0.269732206
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2027,CK_LPG,0.993946229
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2027,CK_BIOGAS,0.004067963
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2027,CK_INDUCTION,0.001985808
FRIDGE,RURAL,INDIA,NR,HR,2037,FR_DIRECTCOOL,0.601057925
FRIDGE,RURAL,INDIA,NR,HR,2037,FR_FROSTFREE,0.398942075
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2037,CK_LPG,0.960065017
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2037,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2037,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2037,CK_INDUCTION,0.039934983
FRIDGE,RURAL,INDIA,NR,HR,2038,FR_DIRECTCOOL,0.581291338
FRIDGE,RURAL,INDIA,NR,HR,2038,FR_FROSTFREE,0.418708662
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2038,CK_LPG,0.955264692
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2038,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2038,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2038,CK_INDUCTION,0.044735308
FRIDGE,RURAL,INDIA,SR,KA,2027,FR_DIRECTCOOL,0.737328618
FRIDGE,RURAL,INDIA,SR,KA,2027,FR_FROSTFREE,0.262671382
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2027,CK_LPG,0.987797377
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2027,CK_INDUCTION,0.012202623
FRIDGE,RURAL,INDIA,NR,HR,2039,FR_DIRECTCOOL,0.558046313
FRIDGE,RURAL,INDIA,NR,HR,2039,FR_FROSTFREE,0.441953687
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2039,CK_LPG,0.950488368
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2039,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2039,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2039,CK_INDUCTION,0.049511632
FRIDGE,RURAL,INDIA,SR,KL,2027,FR_DIRECTCOOL,0.781736762
FRIDGE,RURAL,INDIA,SR,KL,2027,FR_FROSTFREE,0.218263238
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2027,CK_LPG,0.976843234
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2027,CK_BIOGAS,0.012201002
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2027,CK_INDUCTION,0.010955764
FRIDGE,RURAL,INDIA,NR,HR,2040,FR_DIRECTCOOL,0.533607132
FRIDGE,RURAL,INDIA,NR,HR,2040,FR_FROSTFREE,0.466392868
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2040,CK_LPG,0.945735926
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2040,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2040,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2040,CK_INDUCTION,0.054264074
FRIDGE,RURAL,INDIA,WR,MH,2027,FR_DIRECTCOOL,0.742069468
FRIDGE,RURAL,INDIA,WR,MH,2027,FR_FROSTFREE,0.257930532
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2027,CK_LPG,0.965532087
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2027,CK_BIOGAS,0.023881327
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2027,CK_INDUCTION,0.010586586
FRIDGE,RURAL,INDIA,NR,HR,2041,FR_DIRECTCOOL,0.511572598
FRIDGE,RURAL,INDIA,NR,HR,2041,FR_FROSTFREE,0.488427402
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2041,CK_LPG,0.941007247
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2041,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2041,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2041,CK_INDUCTION,0.058992753
FRIDGE,RURAL,INDIA,WR,MP,2027,FR_DIRECTCOOL,0.735535477
FRIDGE,RURAL,INDIA,WR,MP,2027,FR_FROSTFREE,0.264464523
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2027,CK_LPG,0.976078356
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2027,CK_BIOGAS,0.012674352
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2027,CK_INDUCTION,0.011247292
FRIDGE,RURAL,INDIA,NER,NE,2027,FR_DIRECTCOOL,0.734784075
FRIDGE,RURAL,INDIA,NER,NE,2027,FR_FROSTFREE,0.265215925
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2027,CK_LPG,0.993289146
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2027,CK_BIOGAS,0.002362185
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2027,CK_INDUCTION,0.004348669
FRIDGE,RURAL,INDIA,ER,OD,2027,FR_DIRECTCOOL,0.732814874
FRIDGE,RURAL,INDIA,ER,OD,2027,FR_FROSTFREE,0.267185126
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2027,CK_LPG,0.993228408
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2027,CK_INDUCTION,0.006771592
FRIDGE,RURAL,INDIA,NR,PB,2027,FR_DIRECTCOOL,0.751357898
FRIDGE,RURAL,INDIA,NR,PB,2027,FR_FROSTFREE,0.248642102
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2027,CK_LPG,0.940378029
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2027,CK_BIOGAS,0.054137767
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2027,CK_INDUCTION,0.005484204
FRIDGE,RURAL,INDIA,NR,RJ,2027,FR_DIRECTCOOL,0.737315644
FRIDGE,RURAL,INDIA,NR,RJ,2027,FR_FROSTFREE,0.262684356
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2027,CK_LPG,0.99502362
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2027,CK_INDUCTION,0.00497638
FRIDGE,RURAL,INDIA,SR,TN,2027,FR_DIRECTCOOL,0.746070028
FRIDGE,RURAL,INDIA,SR,TN,2027,FR_FROSTFREE,0.253929972
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2027,CK_LPG,0.985970841
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2027,CK_BIOGAS,0.003049386
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2027,CK_INDUCTION,0.010979773
FRIDGE,RURAL,INDIA,NR,UK,2027,FR_DIRECTCOOL,0.743785052
FRIDGE,RURAL,INDIA,NR,UK,2027,FR_FROSTFREE,0.256214948
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2027,CK_LPG,0.996786176
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2027,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2027,CK_INDUCTION,0.003213824
FRIDGE,RURAL,INDIA,NR,UP,2027,FR_DIRECTCOOL,0.732175001
FRIDGE,RURAL,INDIA,NR,UP,2027,FR_FROSTFREE,0.267824999
