ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q3,INDIA,NER,AS,2024,0.026670576
URBAN,Q4,INDIA,NER,AS,2024,0.044051515
URBAN,Q5,INDIA,NER,AS,2024,0.105313176
RURAL,Q1,INDIA,NER,AS,2025,0.003178885
RURAL,Q2,INDIA,NER,AS,2025,0.004594986
RURAL,Q3,INDIA,NER,AS,2025,0.00588897
RURAL,Q4,INDIA,NER,AS,2025,0.007846116
RURAL,Q5,INDIA,NER,AS,2025,0.01456445
URBAN,Q1,INDIA,NER,AS,2025,0.011075811
URBAN,Q2,INDIA,NER,AS,2025,0.020880533
URBAN,Q3,INDIA,NER,AS,2025,0.031190809
URBAN,Q4,INDIA,NER,AS,2025,0.051348159
URBAN,Q5,INDIA,NER,AS,2025,0.121463245
RURAL,Q1,INDIA,NER,AS,2026,0.003670968
RURAL,Q2,INDIA,NER,AS,2026,0.00530494
RURAL,Q3,INDIA,NER,AS,2026,0.00679729
RURAL,Q4,INDIA,NER,AS,2026,0.009053157
RURAL,Q5,INDIA,NER,AS,2026,0.016784997
URBAN,Q1,INDIA,NER,AS,2026,0.012977894
URBAN,Q2,INDIA,NER,AS,2026,0.024424144
URBAN,Q3,INDIA,NER,AS,2026,0.036418003
URBAN,Q4,INDIA,NER,AS,2026,0.05974167
URBAN,Q5,INDIA,NER,AS,2026,0.139727456
RURAL,Q1,INDIA,NER,AS,2027,0.004232738
RURAL,Q2,INDIA,NER,AS,2027,0.00611509
RURAL,Q3,INDIA,NER,AS,2027,0.007833394
RURAL,Q4,INDIA,NER,AS,2027,0.010429195
RURAL,Q5,INDIA,NER,AS,2027,0.019311328
URBAN,Q1,INDIA,NER,AS,2027,0.015181635
URBAN,Q2,INDIA,NER,AS,2027,0.028518304
URBAN,Q3,INDIA,NER,AS,2027,0.042439802
URBAN,Q4,INDIA,NER,AS,2027,0.069357267
URBAN,Q5,INDIA,NER,AS,2027,0.160281856
RURAL,Q1,INDIA,NER,AS,2028,0.004879146
RURAL,Q2,INDIA,NER,AS,2028,0.007046855
RURAL,Q3,INDIA,NER,AS,2028,0.009024516
RURAL,Q4,INDIA,NER,AS,2028,0.012010073
RURAL,Q5,INDIA,NER,AS,2028,0.022207255
URBAN,Q1,INDIA,NER,AS,2028,0.017752199
URBAN,Q2,INDIA,NER,AS,2028,0.033279235
URBAN,Q3,INDIA,NER,AS,2028,0.049419936
URBAN,Q4,INDIA,NER,AS,2028,0.08043516
URBAN,Q5,INDIA,NER,AS,2028,0.183510351
RURAL,Q1,INDIA,NER,AS,2029,0.005622699
RURAL,Q2,INDIA,NER,AS,2029,0.008118092
RURAL,Q3,INDIA,NER,AS,2029,0.01039328
RURAL,Q4,INDIA,NER,AS,2029,0.01382542
RURAL,Q5,INDIA,NER,AS,2029,0.025524587
URBAN,Q1,INDIA,NER,AS,2029,0.020748973
URBAN,Q2,INDIA,NER,AS,2029,0.038810915
URBAN,Q3,INDIA,NER,AS,2029,0.057502008
URBAN,Q4,INDIA,NER,AS,2029,0.09317774
URBAN,Q5,INDIA,NER,AS,2029,0.209690216
RURAL,Q1,INDIA,NER,AS,2030,0.006477709
RURAL,Q2,INDIA,NER,AS,2030,0.0093492
RURAL,Q3,INDIA,NER,AS,2030,0.011965501
RURAL,Q4,INDIA,NER,AS,2030,0.015908971
RURAL,Q5,INDIA,NER,AS,2030,0.029321905
URBAN,Q1,INDIA,NER,AS,2030,0.02424057
URBAN,Q2,INDIA,NER,AS,2030,0.045232437
URBAN,Q3,INDIA,NER,AS,2030,0.066849024
URBAN,Q4,INDIA,NER,AS,2030,0.107810881
URBAN,Q5,INDIA,NER,AS,2030,0.239114915
RURAL,Q1,INDIA,NER,AS,2031,0.007460537
RURAL,Q2,INDIA,NER,AS,2031,0.010763468
RURAL,Q3,INDIA,NER,AS,2031,0.013770603
RURAL,Q4,INDIA,NER,AS,2031,0.018299096
RURAL,Q5,INDIA,NER,AS,2031,0.03366533
URBAN,Q1,INDIA,NER,AS,2031,0.028306166
URBAN,Q2,INDIA,NER,AS,2031,0.052679933
URBAN,Q3,INDIA,NER,AS,2031,0.077645522
URBAN,Q4,INDIA,NER,AS,2031,0.124585697
URBAN,Q5,INDIA,NER,AS,2031,0.272093208
RURAL,Q1,INDIA,NER,NE,2021,0.001788259
RURAL,Q2,INDIA,NER,NE,2021,0.002697583
RURAL,Q3,INDIA,NER,NE,2021,0.003544113
RURAL,Q4,INDIA,NER,NE,2021,0.004902248
RURAL,Q5,INDIA,NER,NE,2021,0.009151806
URBAN,Q1,INDIA,NER,NE,2021,0.007556136
URBAN,Q2,INDIA,NER,NE,2021,0.01271093
URBAN,Q3,INDIA,NER,NE,2021,0.019393709
URBAN,Q4,INDIA,NER,NE,2021,0.028602028
URBAN,Q5,INDIA,NER,NE,2021,0.051540936
RURAL,Q1,INDIA,NER,NE,2022,0.00196598
RURAL,Q2,INDIA,NER,NE,2022,0.002964339
RURAL,Q3,INDIA,NER,NE,2022,0.003894177
RURAL,Q4,INDIA,NER,NE,2022,0.005385566
RURAL,Q5,INDIA,NER,NE,2022,0.010048877
URBAN,Q1,INDIA,NER,NE,2022,0.00823375
URBAN,Q2,INDIA,NER,NE,2022,0.013843719
URBAN,Q3,INDIA,NER,NE,2022,0.021108046
URBAN,Q4,INDIA,NER,NE,2022,0.031101913
URBAN,Q5,INDIA,NER,NE,2022,0.055918488
RURAL,Q1,INDIA,NER,NE,2023,0.002117901
RURAL,Q2,INDIA,NER,NE,2023,0.003192313
RURAL,Q3,INDIA,NER,NE,2023,0.004193315
RURAL,Q4,INDIA,NER,NE,2023,0.005798499
RURAL,Q5,INDIA,NER,NE,2023,0.010814886
URBAN,Q1,INDIA,NER,NE,2023,0.008793406
URBAN,Q2,INDIA,NER,NE,2023,0.014778649
URBAN,Q3,INDIA,NER,NE,2023,0.022521653
URBAN,Q4,INDIA,NER,NE,2023,0.033160683
URBAN,Q5,INDIA,NER,NE,2023,0.059512535
RURAL,Q1,INDIA,NER,NE,2024,0.002280525
RURAL,Q2,INDIA,NER,NE,2024,0.003436246
RURAL,Q3,INDIA,NER,NE,2024,0.004513345
RURAL,Q4,INDIA,NER,NE,2024,0.006240166
RURAL,Q5,INDIA,NER,NE,2024,0.011633581
URBAN,Q1,INDIA,NER,NE,2024,0.00938664
URBAN,Q2,INDIA,NER,NE,2024,0.015768891
URBAN,Q3,INDIA,NER,NE,2024,0.024017367
URBAN,Q4,INDIA,NER,NE,2024,0.03533599
URBAN,Q5,INDIA,NER,NE,2024,0.063296937
RURAL,Q1,INDIA,NER,NE,2025,0.002454346
RURAL,Q2,INDIA,NER,NE,2025,0.003696867
RURAL,Q3,INDIA,NER,NE,2025,0.004855215
RURAL,Q4,INDIA,NER,NE,2025,0.006711853
RURAL,Q5,INDIA,NER,NE,2025,0.012507233
URBAN,Q1,INDIA,NER,NE,2025,0.010014428
URBAN,Q2,INDIA,NER,NE,2025,0.016815947
URBAN,Q3,INDIA,NER,NE,2025,0.025597209
URBAN,Q4,INDIA,NER,NE,2025,0.037630294
URBAN,Q5,INDIA,NER,NE,2025,0.067274012
RURAL,Q1,INDIA,NER,NE,2026,0.002641238
RURAL,Q2,INDIA,NER,NE,2026,0.003976966
RURAL,Q3,INDIA,NER,NE,2026,0.005222572
RURAL,Q4,INDIA,NER,NE,2026,0.00721857
RURAL,Q5,INDIA,NER,NE,2026,0.013444977
URBAN,Q1,INDIA,NER,NE,2026,0.010683196
URBAN,Q2,INDIA,NER,NE,2026,0.017930374
URBAN,Q3,INDIA,NER,NE,2026,0.027276803
URBAN,Q4,INDIA,NER,NE,2026,0.040065693
URBAN,Q5,INDIA,NER,NE,2026,0.071479663
RURAL,Q1,INDIA,NER,NE,2027,0.002841706
RURAL,Q2,INDIA,NER,NE,2027,0.00427728
RURAL,Q3,INDIA,NER,NE,2027,0.005616373
RURAL,Q4,INDIA,NER,NE,2027,0.007761608
RURAL,Q5,INDIA,NER,NE,2027,0.01444905
URBAN,Q1,INDIA,NER,NE,2027,0.011393697
URBAN,Q2,INDIA,NER,NE,2027,0.019113252
URBAN,Q3,INDIA,NER,NE,2027,0.029057446
URBAN,Q4,INDIA,NER,NE,2027,0.042643423
URBAN,Q5,INDIA,NER,NE,2027,0.075913443
RURAL,Q1,INDIA,NER,NE,2028,0.003058886
RURAL,Q2,INDIA,NER,NE,2028,0.00460248
RURAL,Q3,INDIA,NER,NE,2028,0.006042726
RURAL,Q4,INDIA,NER,NE,2028,0.008349354
RURAL,Q5,INDIA,NER,NE,2028,0.015534748
URBAN,Q1,INDIA,NER,NE,2028,0.012156942
URBAN,Q2,INDIA,NER,NE,2028,0.020382684
URBAN,Q3,INDIA,NER,NE,2028,0.030965952
URBAN,Q4,INDIA,NER,NE,2028,0.045401457
URBAN,Q5,INDIA,NER,NE,2028,0.080637272
RURAL,Q1,INDIA,NER,NE,2029,0.003294269
RURAL,Q2,INDIA,NER,NE,2029,0.00495477
RURAL,Q3,INDIA,NER,NE,2029,0.0065045
RURAL,Q4,INDIA,NER,NE,2029,0.008985719
RURAL,Q5,INDIA,NER,NE,2029,0.016709056
URBAN,Q1,INDIA,NER,NE,2029,0.012977112
URBAN,Q2,INDIA,NER,NE,2029,0.021745356
URBAN,Q3,INDIA,NER,NE,2029,0.033011857
URBAN,Q4,INDIA,NER,NE,2029,0.04835259
URBAN,Q5,INDIA,NER,NE,2029,0.085669143
RURAL,Q1,INDIA,NER,NE,2030,0.003549485
RURAL,Q2,INDIA,NER,NE,2030,0.005336553
RURAL,Q3,INDIA,NER,NE,2030,0.007004822
RURAL,Q4,INDIA,NER,NE,2030,0.009674967
RURAL,Q5,INDIA,NER,NE,2030,0.017979562
URBAN,Q1,INDIA,NER,NE,2030,0.013858728
URBAN,Q2,INDIA,NER,NE,2030,0.023208464
URBAN,Q3,INDIA,NER,NE,2030,0.035205382
URBAN,Q4,INDIA,NER,NE,2030,0.051510438
URBAN,Q5,INDIA,NER,NE,2030,0.091027848
RURAL,Q1,INDIA,NER,NE,2031,0.003826313
RURAL,Q2,INDIA,NER,NE,2031,0.005750454
RURAL,Q3,INDIA,NER,NE,2031,0.007547109
RURAL,Q4,INDIA,NER,NE,2031,0.010421743
RURAL,Q5,INDIA,NER,NE,2031,0.019354508
URBAN,Q1,INDIA,NER,NE,2031,0.014806671
URBAN,Q2,INDIA,NER,NE,2031,0.024779757
URBAN,Q3,INDIA,NER,NE,2031,0.037557465
URBAN,Q4,INDIA,NER,NE,2031,0.054889467
URBAN,Q5,INDIA,NER,NE,2031,0.096732953
RURAL,Q1,INDIA,ER,JH,2021,0.000817547
RURAL,Q2,INDIA,ER,JH,2021,0.001150907
RURAL,Q3,INDIA,ER,JH,2021,0.00151129
RURAL,Q4,INDIA,ER,JH,2021,0.002021722
RURAL,Q5,INDIA,ER,JH,2021,0.004030642
URBAN,Q1,INDIA,ER,JH,2021,0.017443332
URBAN,Q2,INDIA,ER,JH,2021,0.032523501
URBAN,Q3,INDIA,ER,JH,2021,0.051623014
URBAN,Q4,INDIA,ER,JH,2021,0.078875922
URBAN,Q5,INDIA,ER,JH,2021,0.148998075
RURAL,Q1,INDIA,ER,JH,2022,0.000893754
RURAL,Q2,INDIA,ER,JH,2022,0.001257573
RURAL,Q3,INDIA,ER,JH,2022,0.001650483
RURAL,Q4,INDIA,ER,JH,2022,0.002206277
RURAL,Q5,INDIA,ER,JH,2022,0.004440674
URBAN,Q1,INDIA,ER,JH,2022,0.019008397
URBAN,Q2,INDIA,ER,JH,2022,0.035307651
URBAN,Q3,INDIA,ER,JH,2022,0.055775177
URBAN,Q4,INDIA,ER,JH,2022,0.084644706
URBAN,Q5,INDIA,ER,JH,2022,0.157165045
RURAL,Q1,INDIA,ER,JH,2023,0.001145104
RURAL,Q2,INDIA,ER,JH,2023,0.001610655
RURAL,Q3,INDIA,ER,JH,2023,0.002113052
RURAL,Q4,INDIA,ER,JH,2023,0.002823049
RURAL,Q5,INDIA,ER,JH,2023,0.005718707
URBAN,Q1,INDIA,ER,JH,2023,0.021050413
URBAN,Q2,INDIA,ER,JH,2023,0.038991697
URBAN,Q3,INDIA,ER,JH,2023,0.061380066
URBAN,Q4,INDIA,ER,JH,2023,0.092694837
URBAN,Q5,INDIA,ER,JH,2023,0.170022013
RURAL,Q1,INDIA,ER,JH,2024,0.001464996
RURAL,Q2,INDIA,ER,JH,2024,0.002059825
RURAL,Q3,INDIA,ER,JH,2024,0.00270123
RURAL,Q4,INDIA,ER,JH,2024,0.003606788
RURAL,Q5,INDIA,ER,JH,2024,0.00735087
URBAN,Q1,INDIA,ER,JH,2024,0.023275776
URBAN,Q2,INDIA,ER,JH,2024,0.042990083
URBAN,Q3,INDIA,ER,JH,2024,0.067432912
URBAN,Q4,INDIA,ER,JH,2024,0.101330259
URBAN,Q5,INDIA,ER,JH,2024,0.183610794
RURAL,Q1,INDIA,ER,JH,2025,0.001871337
RURAL,Q2,INDIA,ER,JH,2025,0.002630128
RURAL,Q3,INDIA,ER,JH,2025,0.003447672
RURAL,Q4,INDIA,ER,JH,2025,0.004600742
RURAL,Q5,INDIA,ER,JH,2025,0.009430389
URBAN,Q1,INDIA,ER,JH,2025,0.025694414
URBAN,Q2,INDIA,ER,JH,2025,0.047317721
URBAN,Q3,INDIA,ER,JH,2025,0.073951479
URBAN,Q4,INDIA,ER,JH,2025,0.110568554
URBAN,Q5,INDIA,ER,JH,2025,0.197942134
RURAL,Q1,INDIA,ER,JH,2026,0.002388107
RURAL,Q2,INDIA,ER,JH,2026,0.003355077
RURAL,Q3,INDIA,ER,JH,2026,0.004396043
RURAL,Q4,INDIA,ER,JH,2026,0.005862686
RURAL,Q5,INDIA,ER,JH,2026,0.012082365
URBAN,Q1,INDIA,ER,JH,2026,0.028334533
URBAN,Q2,INDIA,ER,JH,2026,0.052021004
URBAN,Q3,INDIA,ER,JH,2026,0.080998772
URBAN,Q4,INDIA,ER,JH,2026,0.12048729
URBAN,Q5,INDIA,ER,JH,2026,0.213103904
RURAL,Q1,INDIA,ER,JH,2027,0.003044029
RURAL,Q2,INDIA,ER,JH,2027,0.004274792
RURAL,Q3,INDIA,ER,JH,2027,0.005598581
RURAL,Q4,INDIA,ER,JH,2027,0.00746167
RURAL,Q5,INDIA,ER,JH,2027,0.015456312
URBAN,Q1,INDIA,ER,JH,2027,0.031206668
URBAN,Q2,INDIA,ER,JH,2027,0.057114997
URBAN,Q3,INDIA,ER,JH,2027,0.088591476
URBAN,Q4,INDIA,ER,JH,2027,0.131100873
URBAN,Q5,INDIA,ER,JH,2027,0.229100397
RURAL,Q1,INDIA,ER,JH,2028,0.003879257
RURAL,Q2,INDIA,ER,JH,2028,0.00544531
RURAL,Q3,INDIA,ER,JH,2028,0.007128184
RURAL,Q4,INDIA,ER,JH,2028,0.009493934
RURAL,Q5,INDIA,ER,JH,2028,0.019761749
URBAN,Q1,INDIA,ER,JH,2028,0.034357666
URBAN,Q2,INDIA,ER,JH,2028,0.062676681
URBAN,Q3,INDIA,ER,JH,2028,0.096834095
URBAN,Q4,INDIA,ER,JH,2028,0.142537959
URBAN,Q5,INDIA,ER,JH,2028,0.246075603
RURAL,Q1,INDIA,ER,JH,2029,0.004942558
RURAL,Q2,INDIA,ER,JH,2029,0.00693463
RURAL,Q3,INDIA,ER,JH,2029,0.009073236
RURAL,Q4,INDIA,ER,JH,2029,0.012076027
RURAL,Q5,INDIA,ER,JH,2029,0.025252403
URBAN,Q1,INDIA,ER,JH,2029,0.037812968
URBAN,Q2,INDIA,ER,JH,2029,0.068744911
URBAN,Q3,INDIA,ER,JH,2029,0.105774594
URBAN,Q4,INDIA,ER,JH,2029,0.154850022
URBAN,Q5,INDIA,ER,JH,2029,0.264072064
RURAL,Q1,INDIA,ER,JH,2030,0.006295882
RURAL,Q2,INDIA,ER,JH,2030,0.008829073
RURAL,Q3,INDIA,ER,JH,2030,0.011545835
RURAL,Q4,INDIA,ER,JH,2030,0.015355586
RURAL,Q5,INDIA,ER,JH,2030,0.032250023
URBAN,Q1,INDIA,ER,JH,2030,0.041600121
URBAN,Q2,INDIA,ER,JH,2030,0.075361257
URBAN,Q3,INDIA,ER,JH,2030,0.115463601
URBAN,Q4,INDIA,ER,JH,2030,0.168090568
URBAN,Q5,INDIA,ER,JH,2030,0.283133351
RURAL,Q1,INDIA,ER,JH,2031,0.008017914
RURAL,Q2,INDIA,ER,JH,2031,0.011238173
RURAL,Q3,INDIA,ER,JH,2031,0.014688102
RURAL,Q4,INDIA,ER,JH,2031,0.019519557
RURAL,Q5,INDIA,ER,JH,2031,0.041162264
URBAN,Q1,INDIA,ER,JH,2031,0.045748923
URBAN,Q2,INDIA,ER,JH,2031,0.082570133
URBAN,Q3,INDIA,ER,JH,2031,0.125954467
URBAN,Q4,INDIA,ER,JH,2031,0.182315123
URBAN,Q5,INDIA,ER,JH,2031,0.303304119
RURAL,Q1,INDIA,ER,OD,2021,0.001659656
RURAL,Q2,INDIA,ER,OD,2021,0.002402315
RURAL,Q3,INDIA,ER,OD,2021,0.003131768
RURAL,Q4,INDIA,ER,OD,2021,0.004145396
RURAL,Q5,INDIA,ER,OD,2021,0.007203552
URBAN,Q1,INDIA,ER,OD,2021,0.043931474
URBAN,Q2,INDIA,ER,OD,2021,0.07011021
URBAN,Q3,INDIA,ER,OD,2021,0.099217936
URBAN,Q4,INDIA,ER,OD,2021,0.140917074
URBAN,Q5,INDIA,ER,OD,2021,0.237842914
RURAL,Q1,INDIA,ER,OD,2022,0.002322661
RURAL,Q2,INDIA,ER,OD,2022,0.003327822
RURAL,Q3,INDIA,ER,OD,2022,0.00431494
RURAL,Q4,INDIA,ER,OD,2022,0.00567719
RURAL,Q5,INDIA,ER,OD,2022,0.009679882
URBAN,Q1,INDIA,ER,OD,2022,0.052264193
URBAN,Q2,INDIA,ER,OD,2022,0.082269192
URBAN,Q3,INDIA,ER,OD,2022,0.114211315
URBAN,Q4,INDIA,ER,OD,2022,0.160088888
URBAN,Q5,INDIA,ER,OD,2022,0.26506788
RURAL,Q1,INDIA,ER,OD,2023,0.003150776
RURAL,Q2,INDIA,ER,OD,2023,0.004479956
RURAL,Q3,INDIA,ER,OD,2023,0.005785273
RURAL,Q4,INDIA,ER,OD,2023,0.007577265
RURAL,Q5,INDIA,ER,OD,2023,0.012738762
URBAN,Q1,INDIA,ER,OD,2023,0.060278744
URBAN,Q2,INDIA,ER,OD,2023,0.093888161
URBAN,Q3,INDIA,ER,OD,2023,0.128504878
URBAN,Q4,INDIA,ER,OD,2023,0.178339522
URBAN,Q5,INDIA,ER,OD,2023,0.290884837
RURAL,Q1,INDIA,ER,OD,2024,0.004266235
RURAL,Q2,INDIA,ER,OD,2024,0.006020311
RURAL,Q3,INDIA,ER,OD,2024,0.007743026
RURAL,Q4,INDIA,ER,OD,2024,0.010095658
RURAL,Q5,INDIA,ER,OD,2024,0.016738288
URBAN,Q1,INDIA,ER,OD,2024,0.069340315
URBAN,Q2,INDIA,ER,OD,2024,0.106852397
URBAN,Q3,INDIA,ER,OD,2024,0.144229325
URBAN,Q4,INDIA,ER,OD,2024,0.198175449
URBAN,Q5,INDIA,ER,OD,2024,0.318281265
RURAL,Q1,INDIA,ER,OD,2025,0.005765266
RURAL,Q2,INDIA,ER,OD,2025,0.008075181
RURAL,Q3,INDIA,ER,OD,2025,0.010344149
RURAL,Q4,INDIA,ER,OD,2025,0.013426497
RURAL,Q5,INDIA,ER,OD,2025,0.021958153
URBAN,Q1,INDIA,ER,OD,2025,0.079546861
URBAN,Q2,INDIA,ER,OD,2025,0.121262865
URBAN,Q3,INDIA,ER,OD,2025,0.161473157
URBAN,Q4,INDIA,ER,OD,2025,0.219674311
URBAN,Q5,INDIA,ER,OD,2025,0.347309878
RURAL,Q1,INDIA,ER,OD,2026,0.007780889
RURAL,Q2,INDIA,ER,OD,2026,0.010817733
RURAL,Q3,INDIA,ER,OD,2026,0.013801447
RURAL,Q4,INDIA,ER,OD,2026,0.017833244
RURAL,Q5,INDIA,ER,OD,2026,0.028772021
URBAN,Q1,INDIA,ER,OD,2026,0.09106293
URBAN,Q2,INDIA,ER,OD,2026,0.137302698
URBAN,Q3,INDIA,ER,OD,2026,0.180410077
URBAN,Q4,INDIA,ER,OD,2026,0.243005704
URBAN,Q5,INDIA,ER,OD,2026,0.378115273
RURAL,Q1,INDIA,ER,OD,2027,0.010484947
RURAL,Q2,INDIA,ER,OD,2027,0.014470141
RURAL,Q3,INDIA,ER,OD,2027,0.018386864
RURAL,Q4,INDIA,ER,OD,2027,0.023651096
RURAL,Q5,INDIA,ER,OD,2027,0.037650391
URBAN,Q1,INDIA,ER,OD,2027,0.104001062
URBAN,Q2,INDIA,ER,OD,2027,0.155080888
URBAN,Q3,INDIA,ER,OD,2027,0.201132872
URBAN,Q4,INDIA,ER,OD,2027,0.268248154
URBAN,Q5,INDIA,ER,OD,2027,0.410754724
RURAL,Q1,INDIA,ER,OD,2028,0.014121448
RURAL,Q2,INDIA,ER,OD,2028,0.019345016
RURAL,Q3,INDIA,ER,OD,2028,0.024480943
RURAL,Q4,INDIA,ER,OD,2028,0.031346151
RURAL,Q5,INDIA,ER,OD,2028,0.049235517
URBAN,Q1,INDIA,ER,OD,2028,0.11860715
URBAN,Q2,INDIA,ER,OD,2028,0.174867995
URBAN,Q3,INDIA,ER,OD,2028,0.223897226
URBAN,Q4,INDIA,ER,OD,2028,0.295649791
URBAN,Q5,INDIA,ER,OD,2028,0.445433622
RURAL,Q1,INDIA,ER,OD,2029,0.019008924
RURAL,Q2,INDIA,ER,OD,2029,0.025847267
RURAL,Q3,INDIA,ER,OD,2029,0.032574291
RURAL,Q4,INDIA,ER,OD,2029,0.04151624
RURAL,Q5,INDIA,ER,OD,2029,0.064341285
URBAN,Q1,INDIA,ER,OD,2029,0.135062575
URBAN,Q2,INDIA,ER,OD,2029,0.196841854
URBAN,Q3,INDIA,ER,OD,2029,0.248858323
URBAN,Q4,INDIA,ER,OD,2029,0.325346424
URBAN,Q5,INDIA,ER,OD,2029,0.482252586
RURAL,Q1,INDIA,ER,OD,2030,0.025573489
RURAL,Q2,INDIA,ER,OD,2030,0.034514241
RURAL,Q3,INDIA,ER,OD,2030,0.043314845
RURAL,Q4,INDIA,ER,OD,2030,0.054946655
RURAL,Q5,INDIA,ER,OD,2030,0.084022493
URBAN,Q1,INDIA,ER,OD,2030,0.153562382
URBAN,Q2,INDIA,ER,OD,2030,0.221189075
URBAN,Q3,INDIA,ER,OD,2030,0.276178332
URBAN,Q4,INDIA,ER,OD,2030,0.357479387
URBAN,Q5,INDIA,ER,OD,2030,0.521320933
RURAL,Q1,INDIA,ER,OD,2031,0.034384663
RURAL,Q2,INDIA,ER,OD,2031,0.046058383
RURAL,Q3,INDIA,ER,OD,2031,0.057557479
RURAL,Q4,INDIA,ER,OD,2031,0.07266786
RURAL,Q5,INDIA,ER,OD,2031,0.109644922
URBAN,Q1,INDIA,ER,OD,2031,0.17431536
URBAN,Q2,INDIA,ER,OD,2031,0.248104756
URBAN,Q3,INDIA,ER,OD,2031,0.306026474
URBAN,Q4,INDIA,ER,OD,2031,0.392195921
URBAN,Q5,INDIA,ER,OD,2031,0.562757343
RURAL,Q1,INDIA,ER,WB,2021,0.002719363
RURAL,Q2,INDIA,ER,WB,2021,0.004107314
RURAL,Q3,INDIA,ER,WB,2021,0.005466915
RURAL,Q4,INDIA,ER,WB,2021,0.007545776
RURAL,Q5,INDIA,ER,WB,2021,0.014813898
URBAN,Q1,INDIA,ER,WB,2021,0.012317977
URBAN,Q2,INDIA,ER,WB,2021,0.024107917
URBAN,Q3,INDIA,ER,WB,2021,0.039942325
URBAN,Q4,INDIA,ER,WB,2021,0.063463181
URBAN,Q5,INDIA,ER,WB,2021,0.170695949
RURAL,Q1,INDIA,ER,WB,2022,0.002958199
RURAL,Q2,INDIA,ER,WB,2022,0.004467096
RURAL,Q3,INDIA,ER,WB,2022,0.005944549
RURAL,Q4,INDIA,ER,WB,2022,0.008202413
RURAL,Q5,INDIA,ER,WB,2022,0.016085033
URBAN,Q1,INDIA,ER,WB,2022,0.013384058
URBAN,Q2,INDIA,ER,WB,2022,0.026296714
URBAN,Q3,INDIA,ER,WB,2022,0.043572928
URBAN,Q4,INDIA,ER,WB,2022,0.069032163
URBAN,Q5,INDIA,ER,WB,2022,0.185176616
RURAL,Q1,INDIA,ER,WB,2023,0.003140198
RURAL,Q2,INDIA,ER,WB,2023,0.004741211
RURAL,Q3,INDIA,ER,WB,2023,0.006308391
RURAL,Q4,INDIA,ER,WB,2023,0.008702482
RURAL,Q5,INDIA,ER,WB,2023,0.017052213
URBAN,Q1,INDIA,ER,WB,2023,0.014173776
URBAN,Q2,INDIA,ER,WB,2023,0.027918716
URBAN,Q3,INDIA,ER,WB,2023,0.046258877
URBAN,Q4,INDIA,ER,WB,2023,0.073136911
URBAN,Q5,INDIA,ER,WB,2023,0.195686491
RURAL,Q1,INDIA,ER,WB,2024,0.003328476
RURAL,Q2,INDIA,ER,WB,2024,0.005024701
RURAL,Q3,INDIA,ER,WB,2024,0.00668457
RURAL,Q4,INDIA,ER,WB,2024,0.009219281
RURAL,Q5,INDIA,ER,WB,2024,0.018050237
URBAN,Q1,INDIA,ER,WB,2024,0.014987602
URBAN,Q2,INDIA,ER,WB,2024,0.029592285
URBAN,Q3,INDIA,ER,WB,2024,0.049025553
URBAN,Q4,INDIA,ER,WB,2024,0.077346691
