ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q1,INDIA,NR,HP,2024,0.052274969
URBAN,Q2,INDIA,NR,HP,2024,0.119951119
URBAN,Q3,INDIA,NR,HP,2024,0.169863038
URBAN,Q4,INDIA,NR,HP,2024,0.23250755
URBAN,Q5,INDIA,NR,HP,2024,0.441361419
RURAL,Q1,INDIA,NR,HP,2025,0.017622707
RURAL,Q2,INDIA,NR,HP,2025,0.026099072
RURAL,Q3,INDIA,NR,HP,2025,0.037803473
RURAL,Q4,INDIA,NR,HP,2025,0.053829182
RURAL,Q5,INDIA,NR,HP,2025,0.105525409
URBAN,Q1,INDIA,NR,HP,2025,0.052338333
URBAN,Q2,INDIA,NR,HP,2025,0.121081798
URBAN,Q3,INDIA,NR,HP,2025,0.170955475
URBAN,Q4,INDIA,NR,HP,2025,0.233621888
URBAN,Q5,INDIA,NR,HP,2025,0.435532007
RURAL,Q1,INDIA,NR,HP,2026,0.017952368
RURAL,Q2,INDIA,NR,HP,2026,0.026495832
RURAL,Q3,INDIA,NR,HP,2026,0.038438681
RURAL,Q4,INDIA,NR,HP,2026,0.054594558
RURAL,Q5,INDIA,NR,HP,2026,0.105690074
URBAN,Q1,INDIA,NR,HP,2026,0.051971993
URBAN,Q2,INDIA,NR,HP,2026,0.121135686
URBAN,Q3,INDIA,NR,HP,2026,0.170471779
URBAN,Q4,INDIA,NR,HP,2026,0.232452533
URBAN,Q5,INDIA,NR,HP,2026,0.42515327
RURAL,Q1,INDIA,NR,HP,2027,0.01813322
RURAL,Q2,INDIA,NR,HP,2027,0.026671102
RURAL,Q3,INDIA,NR,HP,2027,0.038749877
RURAL,Q4,INDIA,NR,HP,2027,0.054894571
RURAL,Q5,INDIA,NR,HP,2027,0.104954866
URBAN,Q1,INDIA,NR,HP,2027,0.051094231
URBAN,Q2,INDIA,NR,HP,2027,0.119895897
URBAN,Q3,INDIA,NR,HP,2027,0.16812695
URBAN,Q4,INDIA,NR,HP,2027,0.228636455
URBAN,Q5,INDIA,NR,HP,2027,0.40996412
RURAL,Q1,INDIA,NR,HP,2028,0.018145224
RURAL,Q2,INDIA,NR,HP,2028,0.02659654
RURAL,Q3,INDIA,NR,HP,2028,0.038694957
RURAL,Q4,INDIA,NR,HP,2028,0.054671298
RURAL,Q5,INDIA,NR,HP,2028,0.103226829
URBAN,Q1,INDIA,NR,HP,2028,0.049655998
URBAN,Q2,INDIA,NR,HP,2028,0.117234274
URBAN,Q3,INDIA,NR,HP,2028,0.163756659
URBAN,Q4,INDIA,NR,HP,2028,0.221974155
URBAN,Q5,INDIA,NR,HP,2028,0.389896757
RURAL,Q1,INDIA,NR,HP,2029,0.017946404
RURAL,Q2,INDIA,NR,HP,2029,0.02621338
RURAL,Q3,INDIA,NR,HP,2029,0.038186655
RURAL,Q4,INDIA,NR,HP,2029,0.053805812
RURAL,Q5,INDIA,NR,HP,2029,0.100321785
URBAN,Q1,INDIA,NR,HP,2029,0.047560899
URBAN,Q2,INDIA,NR,HP,2029,0.112900473
URBAN,Q3,INDIA,NR,HP,2029,0.157040564
URBAN,Q4,INDIA,NR,HP,2029,0.212073825
URBAN,Q5,INDIA,NR,HP,2029,0.364686375
RURAL,Q1,INDIA,NR,HP,2030,0.017486891
RURAL,Q2,INDIA,NR,HP,2030,0.025452258
RURAL,Q3,INDIA,NR,HP,2030,0.037122035
RURAL,Q4,INDIA,NR,HP,2030,0.052158775
RURAL,Q5,INDIA,NR,HP,2030,0.096028591
URBAN,Q1,INDIA,NR,HP,2030,0.044699286
URBAN,Q2,INDIA,NR,HP,2030,0.106613848
URBAN,Q3,INDIA,NR,HP,2030,0.147626466
URBAN,Q4,INDIA,NR,HP,2030,0.198516593
URBAN,Q5,INDIA,NR,HP,2030,0.334064546
RURAL,Q1,INDIA,NR,HP,2031,0.016707563
RURAL,Q2,INDIA,NR,HP,2031,0.024231465
RURAL,Q3,INDIA,NR,HP,2031,0.035379973
RURAL,Q4,INDIA,NR,HP,2031,0.049567331
RURAL,Q5,INDIA,NR,HP,2031,0.090105574
URBAN,Q1,INDIA,NR,HP,2031,0.040946619
URBAN,Q2,INDIA,NR,HP,2031,0.098060841
URBAN,Q3,INDIA,NR,HP,2031,0.135128456
URBAN,Q4,INDIA,NR,HP,2031,0.180856009
URBAN,Q5,INDIA,NR,HP,2031,0.297753338
RURAL,Q1,INDIA,NR,PB,2021,0.225656875
RURAL,Q2,INDIA,NR,PB,2021,0.302172624
RURAL,Q3,INDIA,NR,PB,2021,0.354915985
RURAL,Q4,INDIA,NR,PB,2021,0.438453877
RURAL,Q5,INDIA,NR,PB,2021,0.585117815
URBAN,Q1,INDIA,NR,PB,2021,0.340064242
URBAN,Q2,INDIA,NR,PB,2021,0.423635825
URBAN,Q3,INDIA,NR,PB,2021,0.483276505
URBAN,Q4,INDIA,NR,PB,2021,0.528597924
URBAN,Q5,INDIA,NR,PB,2021,0.616314589
RURAL,Q1,INDIA,NR,PB,2022,0.247475698
RURAL,Q2,INDIA,NR,PB,2022,0.327012326
RURAL,Q3,INDIA,NR,PB,2022,0.378775138
RURAL,Q4,INDIA,NR,PB,2022,0.462526101
RURAL,Q5,INDIA,NR,PB,2022,0.604276493
URBAN,Q1,INDIA,NR,PB,2022,0.360582131
URBAN,Q2,INDIA,NR,PB,2022,0.438573149
URBAN,Q3,INDIA,NR,PB,2022,0.496144799
URBAN,Q4,INDIA,NR,PB,2022,0.538388519
URBAN,Q5,INDIA,NR,PB,2022,0.621415917
RURAL,Q1,INDIA,NR,PB,2023,0.256487392
RURAL,Q2,INDIA,NR,PB,2023,0.335724868
RURAL,Q3,INDIA,NR,PB,2023,0.385219112
RURAL,Q4,INDIA,NR,PB,2023,0.46661766
RURAL,Q5,INDIA,NR,PB,2023,0.600989095
URBAN,Q1,INDIA,NR,PB,2023,0.36178582
URBAN,Q2,INDIA,NR,PB,2023,0.433170161
URBAN,Q3,INDIA,NR,PB,2023,0.487294903
