ServiceTechCategory,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,TechSplitRatio
FRIDGE,URBAN,INDIA,NR,UP,2024,FR_FROSTFREE,0.2159724
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2024,CK_LPG,0.973625874
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2024,CK_PNG,0.022584306
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2024,CK_BIOGAS,0.002794151
COOKSTOVE_MOD,URBAN,INDIA,NR,UP,2024,CK_INDUCTION,0.00099567
FRIDGE,URBAN,INDIA,ER,WB,2024,FR_DIRECTCOOL,0.782203267
FRIDGE,URBAN,INDIA,ER,WB,2024,FR_FROSTFREE,0.217796733
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2024,CK_LPG,0.993806736
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2024,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2024,CK_BIOGAS,0.005168359
COOKSTOVE_MOD,URBAN,INDIA,ER,WB,2024,CK_INDUCTION,0.001024905
FRIDGE,RURAL,INDIA,WR,CG,2025,FR_DIRECTCOOL,0.771525413
FRIDGE,RURAL,INDIA,WR,CG,2025,FR_FROSTFREE,0.228474587
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2025,CK_LPG,0.987793717
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2025,CK_BIOGAS,0.004761511
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2025,CK_INDUCTION,0.007444773
FRIDGE,RURAL,INDIA,WR,CG,2026,FR_DIRECTCOOL,0.758030807
FRIDGE,RURAL,INDIA,WR,CG,2026,FR_FROSTFREE,0.241969193
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2026,CK_LPG,0.987957617
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2026,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2026,CK_BIOGAS,0.004202613
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2026,CK_INDUCTION,0.00783977
FRIDGE,RURAL,INDIA,WR,CG,2027,FR_DIRECTCOOL,0.743310036
FRIDGE,RURAL,INDIA,WR,CG,2027,FR_FROSTFREE,0.256689964
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2027,CK_LPG,0.988086236
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2027,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2027,CK_BIOGAS,0.003676198
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2027,CK_INDUCTION,0.008237566
FRIDGE,RURAL,INDIA,NR,DL,2025,FR_DIRECTCOOL,0.8
FRIDGE,RURAL,INDIA,NR,DL,2025,FR_FROSTFREE,0.2
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2025,CK_LPG,0.988938272
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2025,CK_BIOGAS,0.002878588
COOKSTOVE_MOD,RURAL,INDIA,NR,DL,2025,CK_INDUCTION,0.00818314
FRIDGE,RURAL,INDIA,WR,CG,2028,FR_DIRECTCOOL,0.727620036
FRIDGE,RURAL,INDIA,WR,CG,2028,FR_FROSTFREE,0.272379964
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2028,CK_LPG,0.988033253
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2028,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2028,CK_BIOGAS,0.003241586
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2028,CK_INDUCTION,0.008725162
FRIDGE,RURAL,INDIA,WR,CG,2029,FR_DIRECTCOOL,0.711142105
FRIDGE,RURAL,INDIA,WR,CG,2029,FR_FROSTFREE,0.288857895
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2029,CK_LPG,0.987817086
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2029,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2029,CK_BIOGAS,0.002877947
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2029,CK_INDUCTION,0.009304967
FRIDGE,RURAL,INDIA,WR,GJ,2025,FR_DIRECTCOOL,0.770782396
FRIDGE,RURAL,INDIA,WR,GJ,2025,FR_FROSTFREE,0.229217604
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2025,CK_LPG,0.966143127
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2025,CK_PNG,0.005643847
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2025,CK_BIOGAS,0.020264606
COOKSTOVE_MOD,RURAL,INDIA,WR,GJ,2025,CK_INDUCTION,0.007948419
FRIDGE,RURAL,INDIA,WR,CG,2030,FR_DIRECTCOOL,0.694093222
FRIDGE,RURAL,INDIA,WR,CG,2030,FR_FROSTFREE,0.305906778
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2030,CK_LPG,0.987449261
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2030,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2030,CK_BIOGAS,0.002569913
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2030,CK_INDUCTION,0.009980826
FRIDGE,RURAL,INDIA,NR,HP,2025,FR_DIRECTCOOL,0.775901211
FRIDGE,RURAL,INDIA,NR,HP,2025,FR_FROSTFREE,0.224098789
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2025,CK_LPG,0.993108264
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2025,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HP,2025,CK_INDUCTION,0.006891736
FRIDGE,RURAL,INDIA,WR,CG,2031,FR_DIRECTCOOL,0.676663079
FRIDGE,RURAL,INDIA,WR,CG,2031,FR_FROSTFREE,0.323336921
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2031,CK_LPG,0.986934898
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2031,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2031,CK_BIOGAS,0.00230623
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2031,CK_INDUCTION,0.010758871
FRIDGE,RURAL,INDIA,NR,HR,2025,FR_DIRECTCOOL,0.773990683
FRIDGE,RURAL,INDIA,NR,HR,2025,FR_FROSTFREE,0.226009317
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2025,CK_LPG,0.997241772
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2025,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,HR,2025,CK_INDUCTION,0.002758228
FRIDGE,RURAL,INDIA,WR,CG,2032,FR_DIRECTCOOL,0.658980537
FRIDGE,RURAL,INDIA,WR,CG,2032,FR_FROSTFREE,0.341019463
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2032,CK_LPG,0.982000224
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2032,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2032,CK_BIOGAS,0.001958203
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2032,CK_INDUCTION,0.016041574
FRIDGE,RURAL,INDIA,ER,JH,2025,FR_DIRECTCOOL,0.768522783
FRIDGE,RURAL,INDIA,ER,JH,2025,FR_FROSTFREE,0.231477217
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2025,CK_LPG,0.993342082
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2025,CK_BIOGAS,0.004465734
COOKSTOVE_MOD,RURAL,INDIA,ER,JH,2025,CK_INDUCTION,0.002192185
FRIDGE,RURAL,INDIA,WR,CG,2033,FR_DIRECTCOOL,0.641733479
FRIDGE,RURAL,INDIA,WR,CG,2033,FR_FROSTFREE,0.358266521
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2033,CK_LPG,0.977090223
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2033,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2033,CK_BIOGAS,0.001662695
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2033,CK_INDUCTION,0.021247082
FRIDGE,RURAL,INDIA,WR,CG,2034,FR_DIRECTCOOL,0.624424691
FRIDGE,RURAL,INDIA,WR,CG,2034,FR_FROSTFREE,0.375575309
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2034,CK_LPG,0.972204772
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2034,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2034,CK_BIOGAS,0.001411781
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2034,CK_INDUCTION,0.026383447
FRIDGE,RURAL,INDIA,SR,KA,2025,FR_DIRECTCOOL,0.766191569
FRIDGE,RURAL,INDIA,SR,KA,2025,FR_FROSTFREE,0.233808431
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2025,CK_LPG,0.990931106
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2025,CK_BIOGAS,0.000476964
COOKSTOVE_MOD,RURAL,INDIA,SR,KA,2025,CK_INDUCTION,0.00859193
FRIDGE,RURAL,INDIA,WR,CG,2035,FR_DIRECTCOOL,0.607155854
FRIDGE,RURAL,INDIA,WR,CG,2035,FR_FROSTFREE,0.392844146
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2035,CK_LPG,0.967343748
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2035,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2035,CK_BIOGAS,0.001198733
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2035,CK_INDUCTION,0.031457519
FRIDGE,RURAL,INDIA,SR,KL,2025,FR_DIRECTCOOL,0.792520155
FRIDGE,RURAL,INDIA,SR,KL,2025,FR_FROSTFREE,0.207479845
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2025,CK_LPG,0.980091304
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2025,CK_BIOGAS,0.013375846
COOKSTOVE_MOD,RURAL,INDIA,SR,KL,2025,CK_INDUCTION,0.00653285
FRIDGE,RURAL,INDIA,WR,CG,2036,FR_DIRECTCOOL,0.59000938
FRIDGE,RURAL,INDIA,WR,CG,2036,FR_FROSTFREE,0.40999062
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2036,CK_LPG,0.962507029
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2036,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2036,CK_BIOGAS,0.001017835
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2036,CK_INDUCTION,0.036475136
FRIDGE,RURAL,INDIA,WR,MH,2025,FR_DIRECTCOOL,0.771862707
FRIDGE,RURAL,INDIA,WR,MH,2025,FR_FROSTFREE,0.228137293
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2025,CK_LPG,0.96654648
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2025,CK_BIOGAS,0.026127361
COOKSTOVE_MOD,RURAL,INDIA,WR,MH,2025,CK_INDUCTION,0.007326159
FRIDGE,RURAL,INDIA,WR,CG,2037,FR_DIRECTCOOL,0.573033129
FRIDGE,RURAL,INDIA,WR,CG,2037,FR_FROSTFREE,0.426966871
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2037,CK_LPG,0.957694494
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2037,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2037,CK_BIOGAS,0.000864236
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2037,CK_INDUCTION,0.04144127
FRIDGE,RURAL,INDIA,WR,MP,2025,FR_DIRECTCOOL,0.769702576
FRIDGE,RURAL,INDIA,WR,MP,2025,FR_FROSTFREE,0.230297424
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2025,CK_LPG,0.9757274
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2025,CK_BIOGAS,0.015757831
COOKSTOVE_MOD,RURAL,INDIA,WR,MP,2025,CK_INDUCTION,0.008514769
FRIDGE,RURAL,INDIA,WR,CG,2038,FR_DIRECTCOOL,0.549522556
FRIDGE,RURAL,INDIA,WR,CG,2038,FR_FROSTFREE,0.450477444
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2038,CK_LPG,0.952906021
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2038,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2038,CK_BIOGAS,0.000733816
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2038,CK_INDUCTION,0.046360163
FRIDGE,RURAL,INDIA,NER,NE,2025,FR_DIRECTCOOL,0.768376037
FRIDGE,RURAL,INDIA,NER,NE,2025,FR_FROSTFREE,0.231623963
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2025,CK_LPG,0.991747337
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2025,CK_BIOGAS,0.002822078
COOKSTOVE_MOD,RURAL,INDIA,NER,NE,2025,CK_INDUCTION,0.005430585
FRIDGE,RURAL,INDIA,WR,CG,2039,FR_DIRECTCOOL,0.528430967
FRIDGE,RURAL,INDIA,WR,CG,2039,FR_FROSTFREE,0.471569033
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2039,CK_LPG,0.948141491
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2039,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2039,CK_BIOGAS,0.000623078
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2039,CK_INDUCTION,0.051235431
FRIDGE,RURAL,INDIA,ER,OD,2025,FR_DIRECTCOOL,0.764383679
FRIDGE,RURAL,INDIA,ER,OD,2025,FR_FROSTFREE,0.235616321
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2025,CK_LPG,0.991782732
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2025,CK_BIOGAS,0.000635633
COOKSTOVE_MOD,RURAL,INDIA,ER,OD,2025,CK_INDUCTION,0.007581635
FRIDGE,RURAL,INDIA,WR,CG,2040,FR_DIRECTCOOL,0.507882663
FRIDGE,RURAL,INDIA,WR,CG,2040,FR_FROSTFREE,0.492117337
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2040,CK_LPG,0.943400784
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2040,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2040,CK_BIOGAS,0.00052905
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2040,CK_INDUCTION,0.056070166
FRIDGE,RURAL,INDIA,NR,PB,2025,FR_DIRECTCOOL,0.777576698
FRIDGE,RURAL,INDIA,NR,PB,2025,FR_FROSTFREE,0.222423302
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2025,CK_LPG,0.943701863
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2025,CK_BIOGAS,0.053214163
COOKSTOVE_MOD,RURAL,INDIA,NR,PB,2025,CK_INDUCTION,0.003083974
FRIDGE,RURAL,INDIA,WR,CG,2041,FR_DIRECTCOOL,0.48854269
FRIDGE,RURAL,INDIA,WR,CG,2041,FR_FROSTFREE,0.51145731
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2041,CK_LPG,0.93868378
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2041,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2041,CK_BIOGAS,0.000449213
COOKSTOVE_MOD,RURAL,INDIA,WR,CG,2041,CK_INDUCTION,0.060867007
FRIDGE,RURAL,INDIA,NR,RJ,2025,FR_DIRECTCOOL,0.767994317
FRIDGE,RURAL,INDIA,NR,RJ,2025,FR_FROSTFREE,0.232005683
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2025,CK_LPG,0.995951569
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2025,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,RJ,2025,CK_INDUCTION,0.004048431
FRIDGE,RURAL,INDIA,SR,TN,2025,FR_DIRECTCOOL,0.773065316
FRIDGE,RURAL,INDIA,SR,TN,2025,FR_FROSTFREE,0.226934684
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2025,CK_LPG,0.98955557
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2025,CK_BIOGAS,0.00373335
COOKSTOVE_MOD,RURAL,INDIA,SR,TN,2025,CK_INDUCTION,0.006711079
FRIDGE,RURAL,INDIA,NR,UK,2025,FR_DIRECTCOOL,0.77277909
FRIDGE,RURAL,INDIA,NR,UK,2025,FR_FROSTFREE,0.22722091
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2025,CK_LPG,0.9972434
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2025,CK_BIOGAS,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UK,2025,CK_INDUCTION,0.0027566
FRIDGE,RURAL,INDIA,NR,UP,2025,FR_DIRECTCOOL,0.765713281
FRIDGE,RURAL,INDIA,NR,UP,2025,FR_FROSTFREE,0.234286719
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2025,CK_LPG,0.990741935
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2025,CK_BIOGAS,0.004684558
COOKSTOVE_MOD,RURAL,INDIA,NR,UP,2025,CK_INDUCTION,0.004573507
FRIDGE,RURAL,INDIA,ER,WB,2025,FR_DIRECTCOOL,0.7695518
FRIDGE,RURAL,INDIA,ER,WB,2025,FR_FROSTFREE,0.2304482
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2025,CK_LPG,0.99073726
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2025,CK_PNG,0
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2025,CK_BIOGAS,0.005691169
COOKSTOVE_MOD,RURAL,INDIA,ER,WB,2025,CK_INDUCTION,0.003571571
FRIDGE,URBAN,INDIA,WR,CG,2025,FR_DIRECTCOOL,0.771314463
FRIDGE,URBAN,INDIA,WR,CG,2025,FR_FROSTFREE,0.228685537
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2025,CK_LPG,0.995198753
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2025,CK_BIOGAS,0.001156747
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2025,CK_INDUCTION,0.003644501
FRIDGE,URBAN,INDIA,WR,CG,2026,FR_DIRECTCOOL,0.757420417
FRIDGE,URBAN,INDIA,WR,CG,2026,FR_FROSTFREE,0.242579583
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2026,CK_LPG,0.99459488
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2026,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2026,CK_BIOGAS,0.001124898
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2026,CK_INDUCTION,0.004280222
FRIDGE,URBAN,INDIA,WR,CG,2027,FR_DIRECTCOOL,0.742330458
FRIDGE,URBAN,INDIA,WR,CG,2027,FR_FROSTFREE,0.257669542
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2027,CK_LPG,0.993858474
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2027,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2027,CK_BIOGAS,0.001097637
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2027,CK_INDUCTION,0.005043889
FRIDGE,URBAN,INDIA,WR,CG,2028,FR_DIRECTCOOL,0.726312647
FRIDGE,URBAN,INDIA,WR,CG,2028,FR_FROSTFREE,0.273687353
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2028,CK_LPG,0.992968595
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2028,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2028,CK_BIOGAS,0.001073566
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2028,CK_INDUCTION,0.00595784
FRIDGE,URBAN,INDIA,NR,DL,2025,FR_DIRECTCOOL,0.773969146
FRIDGE,URBAN,INDIA,NR,DL,2025,FR_FROSTFREE,0.226030854
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2025,CK_LPG,0.698441904
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2025,CK_PNG,0.273867667
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2025,CK_BIOGAS,0
COOKSTOVE_MOD,URBAN,INDIA,NR,DL,2025,CK_INDUCTION,0.027690429
FRIDGE,URBAN,INDIA,WR,CG,2029,FR_DIRECTCOOL,0.709561263
FRIDGE,URBAN,INDIA,WR,CG,2029,FR_FROSTFREE,0.290438737
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2029,CK_LPG,0.991890174
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2029,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2029,CK_BIOGAS,0.001052931
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2029,CK_INDUCTION,0.007056895
FRIDGE,URBAN,INDIA,WR,CG,2030,FR_DIRECTCOOL,0.692292256
FRIDGE,URBAN,INDIA,WR,CG,2030,FR_FROSTFREE,0.307707744
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2030,CK_LPG,0.990587428
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2030,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2030,CK_BIOGAS,0.001035023
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2030,CK_INDUCTION,0.008377549
FRIDGE,URBAN,INDIA,WR,GJ,2025,FR_DIRECTCOOL,0.771117312
FRIDGE,URBAN,INDIA,WR,GJ,2025,FR_FROSTFREE,0.228882688
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2025,CK_LPG,0.664548614
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2025,CK_PNG,0.313080709
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2025,CK_BIOGAS,0.008952009
COOKSTOVE_MOD,URBAN,INDIA,WR,GJ,2025,CK_INDUCTION,0.013418668
FRIDGE,URBAN,INDIA,WR,CG,2031,FR_DIRECTCOOL,0.674675022
FRIDGE,URBAN,INDIA,WR,CG,2031,FR_FROSTFREE,0.325324978
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2031,CK_LPG,0.989017223
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2031,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2031,CK_BIOGAS,0.001019275
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2031,CK_INDUCTION,0.009963502
FRIDGE,URBAN,INDIA,NR,HP,2025,FR_DIRECTCOOL,0.772728964
FRIDGE,URBAN,INDIA,NR,HP,2025,FR_FROSTFREE,0.227271036
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2025,CK_LPG,0.98332447
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2025,CK_BIOGAS,0.001053609
COOKSTOVE_MOD,URBAN,INDIA,NR,HP,2025,CK_INDUCTION,0.015621922
FRIDGE,URBAN,INDIA,WR,CG,2032,FR_DIRECTCOOL,0.657935051
FRIDGE,URBAN,INDIA,WR,CG,2032,FR_FROSTFREE,0.342064949
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2032,CK_LPG,0.984072137
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2032,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2032,CK_BIOGAS,0.000986253
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2032,CK_INDUCTION,0.01494161
FRIDGE,URBAN,INDIA,NR,HR,2025,FR_DIRECTCOOL,0.771861191
FRIDGE,URBAN,INDIA,NR,HR,2025,FR_FROSTFREE,0.228138809
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2025,CK_LPG,0.923215106
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2025,CK_PNG,0.065762832
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2025,CK_BIOGAS,0.002001361
COOKSTOVE_MOD,URBAN,INDIA,NR,HR,2025,CK_INDUCTION,0.009020702
FRIDGE,URBAN,INDIA,WR,CG,2033,FR_DIRECTCOOL,0.641014802
FRIDGE,URBAN,INDIA,WR,CG,2033,FR_FROSTFREE,0.358985198
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2033,CK_LPG,0.979151776
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2033,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2033,CK_BIOGAS,0.000954301
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2033,CK_INDUCTION,0.019893923
FRIDGE,URBAN,INDIA,ER,JH,2025,FR_DIRECTCOOL,0.769596487
FRIDGE,URBAN,INDIA,ER,JH,2025,FR_FROSTFREE,0.230403513
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2025,CK_LPG,0.995158785
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2025,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2025,CK_BIOGAS,0.00190057
COOKSTOVE_MOD,URBAN,INDIA,ER,JH,2025,CK_INDUCTION,0.002940645
FRIDGE,URBAN,INDIA,WR,CG,2034,FR_DIRECTCOOL,0.62403772
FRIDGE,URBAN,INDIA,WR,CG,2034,FR_FROSTFREE,0.37596228
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2034,CK_LPG,0.974256017
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2034,CK_PNG,0
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2034,CK_BIOGAS,0.000923384
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2034,CK_INDUCTION,0.024820599
FRIDGE,URBAN,INDIA,WR,CG,2035,FR_DIRECTCOOL,0.607076593
FRIDGE,URBAN,INDIA,WR,CG,2035,FR_FROSTFREE,0.392923407
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2035,CK_LPG,0.969384737
COOKSTOVE_MOD,URBAN,INDIA,WR,CG,2035,CK_PNG,0
