ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
AC,RURAL,INDIA,ER,WB,2037,1
AC,RURAL,INDIA,ER,WB,2038,1
AC,RURAL,INDIA,ER,WB,2039,1
AC,RURAL,INDIA,ER,WB,2040,1
AC,RURAL,INDIA,ER,WB,2041,1
AC,RURAL,INDIA,ER,SK,2024,1
AC,RURAL,INDIA,ER,SK,2025,1
AC,RURAL,INDIA,ER,SK,2026,1
AC,RURAL,INDIA,ER,SK,2027,1
AC,RURAL,INDIA,ER,SK,2028,1
AC,RURAL,INDIA,ER,SK,2029,1
AC,RURAL,INDIA,ER,SK,2030,1
AC,RURAL,INDIA,ER,SK,2031,1
AC,RURAL,INDIA,ER,SK,2032,1
AC,RURAL,INDIA,ER,SK,2033,1
AC,RURAL,INDIA,ER,SK,2034,1
AC,RURAL,INDIA,ER,SK,2035,1
AC,RURAL,INDIA,ER,SK,2036,1
AC,RURAL,INDIA,ER,SK,2037,1
AC,RURAL,INDIA,ER,SK,2038,1
AC,RURAL,INDIA,ER,SK,2039,1
AC,RURAL,INDIA,ER,SK,2040,1
AC,RURAL,INDIA,ER,SK,2041,1
AC,RURAL,INDIA,WR,CG,2024,1
AC,RURAL,INDIA,WR,CG,2025,1
AC,RURAL,INDIA,WR,CG,2026,1
AC,RURAL,INDIA,WR,CG,2027,1
AC,RURAL,INDIA,WR,CG,2028,1
AC,RURAL,INDIA,WR,CG,2029,1
AC,RURAL,INDIA,WR,CG,2030,1
AC,RURAL,INDIA,WR,CG,2031,1
AC,RURAL,INDIA,WR,CG,2032,1
AC,RURAL,INDIA,WR,CG,2033,1
AC,RURAL,INDIA,WR,CG,2034,1
AC,RURAL,INDIA,WR,CG,2035,1
AC,RURAL,INDIA,WR,CG,2036,1
AC,RURAL,INDIA,WR,CG,2037,1
AC,RURAL,INDIA,WR,CG,2038,1
AC,RURAL,INDIA,WR,CG,2039,1
AC,RURAL,INDIA,WR,CG,2040,1
AC,RURAL,INDIA,WR,CG,2041,1
AC,RURAL,INDIA,WR,GJ,2024,1.010670322
AC,RURAL,INDIA,WR,GJ,2025,1.013355645
AC,RURAL,INDIA,WR,GJ,2026,1.016048103
AC,RURAL,INDIA,WR,GJ,2027,1.018747715
AC,RURAL,INDIA,WR,GJ,2028,1.021454499
AC,RURAL,INDIA,WR,GJ,2029,1.024168476
AC,RURAL,INDIA,WR,GJ,2030,1.026889663
AC,RURAL,INDIA,WR,GJ,2031,1.029618081
AC,RURAL,INDIA,WR,GJ,2032,1.032353748
AC,RURAL,INDIA,WR,GJ,2033,1.035096683
AC,RURAL,INDIA,WR,GJ,2034,1.037846906
AC,RURAL,INDIA,WR,GJ,2035,1.040604437
AC,RURAL,INDIA,WR,GJ,2036,1.043369294
AC,RURAL,INDIA,WR,GJ,2037,1.046141498
AC,RURAL,INDIA,WR,GJ,2038,1.048921067
AC,RURAL,INDIA,WR,GJ,2039,1.051708021
AC,RURAL,INDIA,WR,GJ,2040,1.05450238
AC,RURAL,INDIA,WR,GJ,2041,1.057304164
AC,RURAL,INDIA,WR,MP,2024,1
AC,RURAL,INDIA,WR,MP,2025,1
AC,RURAL,INDIA,WR,MP,2026,1
AC,RURAL,INDIA,WR,MP,2027,1
AC,RURAL,INDIA,WR,MP,2028,1
AC,RURAL,INDIA,WR,MP,2029,1
AC,RURAL,INDIA,WR,MP,2030,1
AC,RURAL,INDIA,WR,MP,2031,1
AC,RURAL,INDIA,WR,MP,2032,1
AC,RURAL,INDIA,WR,MP,2033,1
AC,RURAL,INDIA,WR,MP,2034,1
AC,RURAL,INDIA,WR,MP,2035,1
AC,RURAL,INDIA,WR,MP,2036,1
AC,RURAL,INDIA,WR,MP,2037,1
AC,RURAL,INDIA,WR,MP,2038,1
AC,RURAL,INDIA,WR,MP,2039,1
AC,RURAL,INDIA,WR,MP,2040,1
AC,RURAL,INDIA,WR,MP,2041,1
AC,RURAL,INDIA,WR,MH,2024,1.010670322
AC,RURAL,INDIA,WR,MH,2025,1.013355645
AC,RURAL,INDIA,WR,MH,2026,1.016048103
AC,RURAL,INDIA,WR,MH,2027,1.018747715
AC,RURAL,INDIA,WR,MH,2028,1.021454499
AC,RURAL,INDIA,WR,MH,2029,1.024168476
AC,RURAL,INDIA,WR,MH,2030,1.026889663
AC,RURAL,INDIA,WR,MH,2031,1.029618081
AC,RURAL,INDIA,WR,MH,2032,1.032353748
AC,RURAL,INDIA,WR,MH,2033,1.035096683
AC,RURAL,INDIA,WR,MH,2034,1.037846906
AC,RURAL,INDIA,WR,MH,2035,1.040604437
AC,RURAL,INDIA,WR,MH,2036,1.043369294
AC,RURAL,INDIA,WR,MH,2037,1.046141498
AC,RURAL,INDIA,WR,MH,2038,1.048921067
AC,RURAL,INDIA,WR,MH,2039,1.051708021
AC,RURAL,INDIA,WR,MH,2040,1.05450238
AC,RURAL,INDIA,WR,MH,2041,1.057304164
AC,RURAL,INDIA,WR,GA,2024,1.026889663
AC,RURAL,INDIA,WR,GA,2025,1.026889663
AC,RURAL,INDIA,WR,GA,2026,1.026889663
AC,RURAL,INDIA,WR,GA,2027,1.026889663
AC,RURAL,INDIA,WR,GA,2028,1.026889663
AC,RURAL,INDIA,WR,GA,2029,1.026889663
AC,RURAL,INDIA,WR,GA,2030,1.026889663
AC,RURAL,INDIA,WR,GA,2031,1.026889663
AC,RURAL,INDIA,WR,GA,2032,1.026889663
AC,RURAL,INDIA,WR,GA,2033,1.026889663
AC,RURAL,INDIA,WR,GA,2034,1.026889663
AC,RURAL,INDIA,WR,GA,2035,1.026889663
AC,RURAL,INDIA,WR,GA,2036,1.026889663
AC,RURAL,INDIA,WR,GA,2037,1.026889663
AC,RURAL,INDIA,WR,GA,2038,1.026889663
AC,RURAL,INDIA,WR,GA,2039,1.026889663
AC,RURAL,INDIA,WR,GA,2040,1.026889663
AC,RURAL,INDIA,WR,GA,2041,1.026889663
AC,RURAL,INDIA,NER,AS,2024,1.010670322
AC,RURAL,INDIA,NER,AS,2025,1.013355645
AC,RURAL,INDIA,NER,AS,2026,1.016048103
AC,RURAL,INDIA,NER,AS,2027,1.018747715
AC,RURAL,INDIA,NER,AS,2028,1.021454499
AC,RURAL,INDIA,NER,AS,2029,1.024168476
AC,RURAL,INDIA,NER,AS,2030,1.026889663
AC,RURAL,INDIA,NER,AS,2031,1.029618081
AC,RURAL,INDIA,NER,AS,2032,1.032353748
AC,RURAL,INDIA,NER,AS,2033,1.035096683
AC,RURAL,INDIA,NER,AS,2034,1.037846906
AC,RURAL,INDIA,NER,AS,2035,1.040604437
AC,RURAL,INDIA,NER,AS,2036,1.043369294
AC,RURAL,INDIA,NER,AS,2037,1.046141498
AC,RURAL,INDIA,NER,AS,2038,1.048921067
AC,RURAL,INDIA,NER,AS,2039,1.051708021
AC,RURAL,INDIA,NER,AS,2040,1.05450238
AC,RURAL,INDIA,NER,AS,2041,1.057304164
AC,RURAL,INDIA,NER,NE,2024,1
AC,RURAL,INDIA,NER,NE,2025,1
AC,RURAL,INDIA,NER,NE,2026,1
AC,RURAL,INDIA,NER,NE,2027,1
AC,RURAL,INDIA,NER,NE,2028,1
AC,RURAL,INDIA,NER,NE,2029,1
AC,RURAL,INDIA,NER,NE,2030,1
AC,RURAL,INDIA,NER,NE,2031,1
AC,RURAL,INDIA,NER,NE,2032,1
AC,RURAL,INDIA,NER,NE,2033,1
AC,RURAL,INDIA,NER,NE,2034,1
AC,RURAL,INDIA,NER,NE,2035,1
AC,RURAL,INDIA,NER,NE,2036,1
AC,RURAL,INDIA,NER,NE,2037,1
AC,RURAL,INDIA,NER,NE,2038,1
AC,RURAL,INDIA,NER,NE,2039,1
AC,RURAL,INDIA,NER,NE,2040,1
AC,RURAL,INDIA,NER,NE,2041,1
AC,RURAL,INDIA,SR,AP,2024,1.059255818
AC,RURAL,INDIA,SR,AP,2025,1.067505514
AC,RURAL,INDIA,SR,AP,2026,1.07581946
AC,RURAL,INDIA,SR,AP,2027,1.084198157
AC,RURAL,INDIA,SR,AP,2028,1.092642109
AC,RURAL,INDIA,SR,AP,2029,1.101151824
AC,RURAL,INDIA,SR,AP,2030,1.109727815
AC,RURAL,INDIA,SR,AP,2031,1.118370597
AC,RURAL,INDIA,SR,AP,2032,1.127080691
AC,RURAL,INDIA,SR,AP,2033,1.135858621
AC,RURAL,INDIA,SR,AP,2034,1.144704915
AC,RURAL,INDIA,SR,AP,2035,1.153620105
AC,RURAL,INDIA,SR,AP,2036,1.162604729
AC,RURAL,INDIA,SR,AP,2037,1.171659327
AC,RURAL,INDIA,SR,AP,2038,1.180784444
AC,RURAL,INDIA,SR,AP,2039,1.18998063
AC,RURAL,INDIA,SR,AP,2040,1.199248437
AC,RURAL,INDIA,SR,AP,2041,1.208588423
AC,RURAL,INDIA,SR,KA,2024,1.048072546
AC,RURAL,INDIA,SR,KA,2025,1.053436194
AC,RURAL,INDIA,SR,KA,2026,1.058827291
AC,RURAL,INDIA,SR,KA,2027,1.064245977
AC,RURAL,INDIA,SR,KA,2028,1.069692394
AC,RURAL,INDIA,SR,KA,2029,1.075166684
AC,RURAL,INDIA,SR,KA,2030,1.08066899
AC,RURAL,INDIA,SR,KA,2031,1.086199454
AC,RURAL,INDIA,SR,KA,2032,1.091758221
AC,RURAL,INDIA,SR,KA,2033,1.097345436
AC,RURAL,INDIA,SR,KA,2034,1.102961244
AC,RURAL,INDIA,SR,KA,2035,1.108605791
AC,RURAL,INDIA,SR,KA,2036,1.114279226
AC,RURAL,INDIA,SR,KA,2037,1.119981694
AC,RURAL,INDIA,SR,KA,2038,1.125713346
AC,RURAL,INDIA,SR,KA,2039,1.131474331
AC,RURAL,INDIA,SR,KA,2040,1.137264798
AC,RURAL,INDIA,SR,KA,2041,1.143084898
AC,RURAL,INDIA,SR,KL,2024,1.037562194
AC,RURAL,INDIA,SR,KL,2025,1.040247614
AC,RURAL,INDIA,SR,KL,2026,1.042939983
AC,RURAL,INDIA,SR,KL,2027,1.045639321
AC,RURAL,INDIA,SR,KL,2028,1.048345646
AC,RURAL,INDIA,SR,KL,2029,1.051058975
AC,RURAL,INDIA,SR,KL,2030,1.053779326
AC,RURAL,INDIA,SR,KL,2031,1.056506719
AC,RURAL,INDIA,SR,KL,2032,1.05924117
AC,RURAL,INDIA,SR,KL,2033,1.061982699
AC,RURAL,INDIA,SR,KL,2034,1.064731324
AC,RURAL,INDIA,SR,KL,2035,1.067487062
AC,RURAL,INDIA,SR,KL,2036,1.070249933
AC,RURAL,INDIA,SR,KL,2037,1.073019955
AC,RURAL,INDIA,SR,KL,2038,1.075797146
AC,RURAL,INDIA,SR,KL,2039,1.078581525
AC,RURAL,INDIA,SR,KL,2040,1.08137311
AC,RURAL,INDIA,SR,KL,2041,1.084171921
AC,RURAL,INDIA,SR,TN,2024,1.010670322
AC,RURAL,INDIA,SR,TN,2025,1.013355645
AC,RURAL,INDIA,SR,TN,2026,1.016048103
AC,RURAL,INDIA,SR,TN,2027,1.018747715
AC,RURAL,INDIA,SR,TN,2028,1.021454499
AC,RURAL,INDIA,SR,TN,2029,1.024168476
AC,RURAL,INDIA,SR,TN,2030,1.026889663
AC,RURAL,INDIA,SR,TN,2031,1.029618081
AC,RURAL,INDIA,SR,TN,2032,1.032353748
AC,RURAL,INDIA,SR,TN,2033,1.035096683
AC,RURAL,INDIA,SR,TN,2034,1.037846906
AC,RURAL,INDIA,SR,TN,2035,1.040604437
AC,RURAL,INDIA,SR,TN,2036,1.043369294
AC,RURAL,INDIA,SR,TN,2037,1.046141498
AC,RURAL,INDIA,SR,TN,2038,1.048921067
AC,RURAL,INDIA,SR,TN,2039,1.051708021
AC,RURAL,INDIA,SR,TN,2040,1.05450238
AC,RURAL,INDIA,SR,TN,2041,1.057304164
AC,RURAL,INDIA,SR,TS,2024,1.010670322
AC,RURAL,INDIA,SR,TS,2025,1.013355645
AC,RURAL,INDIA,SR,TS,2026,1.016048103
AC,RURAL,INDIA,SR,TS,2027,1.018747715
AC,RURAL,INDIA,SR,TS,2028,1.021454499
AC,RURAL,INDIA,SR,TS,2029,1.024168476
AC,RURAL,INDIA,SR,TS,2030,1.026889663
AC,RURAL,INDIA,SR,TS,2031,1.029618081
AC,RURAL,INDIA,SR,TS,2032,1.032353748
AC,RURAL,INDIA,SR,TS,2033,1.035096683
AC,RURAL,INDIA,SR,TS,2034,1.037846906
AC,RURAL,INDIA,SR,TS,2035,1.040604437
AC,RURAL,INDIA,SR,TS,2036,1.043369294
AC,RURAL,INDIA,SR,TS,2037,1.046141498
AC,RURAL,INDIA,SR,TS,2038,1.048921067
AC,RURAL,INDIA,SR,TS,2039,1.051708021
AC,RURAL,INDIA,SR,TS,2040,1.05450238
AC,RURAL,INDIA,SR,TS,2041,1.057304164
AC,RURAL,INDIA,NR,DL,2024,1.074970381
AC,RURAL,INDIA,NR,DL,2025,1.080334398
AC,RURAL,INDIA,NR,DL,2026,1.085725181
AC,RURAL,INDIA,NR,DL,2027,1.091142863
AC,RURAL,INDIA,NR,DL,2028,1.096587579
AC,RURAL,INDIA,NR,DL,2029,1.102059464
AC,RURAL,INDIA,NR,DL,2030,1.107558653
AC,RURAL,INDIA,NR,DL,2031,1.113085283
AC,RURAL,INDIA,NR,DL,2032,1.11863949
AC,RURAL,INDIA,NR,DL,2033,1.124221412
AC,RURAL,INDIA,NR,DL,2034,1.129831187
AC,RURAL,INDIA,NR,DL,2035,1.135468955
AC,RURAL,INDIA,NR,DL,2036,1.141134855
AC,RURAL,INDIA,NR,DL,2037,1.146829027
AC,RURAL,INDIA,NR,DL,2038,1.152551613
AC,RURAL,INDIA,NR,DL,2039,1.158302753
AC,RURAL,INDIA,NR,DL,2040,1.164082592
AC,RURAL,INDIA,NR,DL,2041,1.169891272
AC,RURAL,INDIA,NR,HR,2024,1.021174284
AC,RURAL,INDIA,NR,HR,2025,1.026537543
AC,RURAL,INDIA,NR,HR,2026,1.031928969
AC,RURAL,INDIA,NR,HR,2027,1.037348712
AC,RURAL,INDIA,NR,HR,2028,1.042796919
AC,RURAL,INDIA,NR,HR,2029,1.04827374
AC,RURAL,INDIA,NR,HR,2030,1.053779326
AC,RURAL,INDIA,NR,HR,2031,1.059313828
AC,RURAL,INDIA,NR,HR,2032,1.064877397
AC,RURAL,INDIA,NR,HR,2033,1.070470187
AC,RURAL,INDIA,NR,HR,2034,1.07609235
AC,RURAL,INDIA,NR,HR,2035,1.08174404
AC,RURAL,INDIA,NR,HR,2036,1.087425414
AC,RURAL,INDIA,NR,HR,2037,1.093136627
AC,RURAL,INDIA,NR,HR,2038,1.098877835
AC,RURAL,INDIA,NR,HR,2039,1.104649196
AC,RURAL,INDIA,NR,HR,2040,1.110450869
AC,RURAL,INDIA,NR,HR,2041,1.116283012
AC,RURAL,INDIA,NR,HP,2024,1.010670322
AC,RURAL,INDIA,NR,HP,2025,1.013355645
AC,RURAL,INDIA,NR,HP,2026,1.016048103
AC,RURAL,INDIA,NR,HP,2027,1.018747715
AC,RURAL,INDIA,NR,HP,2028,1.021454499
AC,RURAL,INDIA,NR,HP,2029,1.024168476
AC,RURAL,INDIA,NR,HP,2030,1.026889663
AC,RURAL,INDIA,NR,HP,2031,1.029618081
AC,RURAL,INDIA,NR,HP,2032,1.032353748
AC,RURAL,INDIA,NR,HP,2033,1.035096683
AC,RURAL,INDIA,NR,HP,2034,1.037846906
AC,RURAL,INDIA,NR,HP,2035,1.040604437
AC,RURAL,INDIA,NR,HP,2036,1.043369294
AC,RURAL,INDIA,NR,HP,2037,1.046141498
AC,RURAL,INDIA,NR,HP,2038,1.048921067
AC,RURAL,INDIA,NR,HP,2039,1.051708021
AC,RURAL,INDIA,NR,HP,2040,1.05450238
AC,RURAL,INDIA,NR,HP,2041,1.057304164
AC,RURAL,INDIA,NR,JK,2024,1.010670322
AC,RURAL,INDIA,NR,JK,2025,1.013355645
AC,RURAL,INDIA,NR,JK,2026,1.016048103
AC,RURAL,INDIA,NR,JK,2027,1.018747715
AC,RURAL,INDIA,NR,JK,2028,1.021454499
AC,RURAL,INDIA,NR,JK,2029,1.024168476
AC,RURAL,INDIA,NR,JK,2030,1.026889663
AC,RURAL,INDIA,NR,JK,2031,1.029618081
AC,RURAL,INDIA,NR,JK,2032,1.032353748
AC,RURAL,INDIA,NR,JK,2033,1.035096683
AC,RURAL,INDIA,NR,JK,2034,1.037846906
AC,RURAL,INDIA,NR,JK,2035,1.040604437
AC,RURAL,INDIA,NR,JK,2036,1.043369294
AC,RURAL,INDIA,NR,JK,2037,1.046141498
AC,RURAL,INDIA,NR,JK,2038,1.048921067
AC,RURAL,INDIA,NR,JK,2039,1.051708021
AC,RURAL,INDIA,NR,JK,2040,1.05450238
AC,RURAL,INDIA,NR,JK,2041,1.057304164
AC,RURAL,INDIA,NR,PB,2024,1.037562194
AC,RURAL,INDIA,NR,PB,2025,1.040247614
AC,RURAL,INDIA,NR,PB,2026,1.042939983
AC,RURAL,INDIA,NR,PB,2027,1.045639321
AC,RURAL,INDIA,NR,PB,2028,1.048345646
AC,RURAL,INDIA,NR,PB,2029,1.051058975
AC,RURAL,INDIA,NR,PB,2030,1.053779326
AC,RURAL,INDIA,NR,PB,2031,1.056506719
AC,RURAL,INDIA,NR,PB,2032,1.05924117
AC,RURAL,INDIA,NR,PB,2033,1.061982699
AC,RURAL,INDIA,NR,PB,2034,1.064731324
AC,RURAL,INDIA,NR,PB,2035,1.067487062
AC,RURAL,INDIA,NR,PB,2036,1.070249933
AC,RURAL,INDIA,NR,PB,2037,1.073019955
AC,RURAL,INDIA,NR,PB,2038,1.075797146
AC,RURAL,INDIA,NR,PB,2039,1.078581525
AC,RURAL,INDIA,NR,PB,2040,1.08137311
AC,RURAL,INDIA,NR,PB,2041,1.084171921
AC,RURAL,INDIA,NR,RJ,2024,1.010670322
AC,RURAL,INDIA,NR,RJ,2025,1.013355645
AC,RURAL,INDIA,NR,RJ,2026,1.016048103
AC,RURAL,INDIA,NR,RJ,2027,1.018747715
AC,RURAL,INDIA,NR,RJ,2028,1.021454499
AC,RURAL,INDIA,NR,RJ,2029,1.024168476
AC,RURAL,INDIA,NR,RJ,2030,1.026889663
AC,RURAL,INDIA,NR,RJ,2031,1.029618081
AC,RURAL,INDIA,NR,RJ,2032,1.032353748
AC,RURAL,INDIA,NR,RJ,2033,1.035096683
AC,RURAL,INDIA,NR,RJ,2034,1.037846906
AC,RURAL,INDIA,NR,RJ,2035,1.040604437
AC,RURAL,INDIA,NR,RJ,2036,1.043369294
AC,RURAL,INDIA,NR,RJ,2037,1.046141498
AC,RURAL,INDIA,NR,RJ,2038,1.048921067
AC,RURAL,INDIA,NR,RJ,2039,1.051708021
AC,RURAL,INDIA,NR,RJ,2040,1.05450238
AC,RURAL,INDIA,NR,RJ,2041,1.057304164
AC,RURAL,INDIA,NR,UP,2024,1
AC,RURAL,INDIA,NR,UP,2025,1
AC,RURAL,INDIA,NR,UP,2026,1
AC,RURAL,INDIA,NR,UP,2027,1
AC,RURAL,INDIA,NR,UP,2028,1
AC,RURAL,INDIA,NR,UP,2029,1
AC,RURAL,INDIA,NR,UP,2030,1
AC,RURAL,INDIA,NR,UP,2031,1
AC,RURAL,INDIA,NR,UP,2032,1
AC,RURAL,INDIA,NR,UP,2033,1
AC,RURAL,INDIA,NR,UP,2034,1
AC,RURAL,INDIA,NR,UP,2035,1
AC,RURAL,INDIA,NR,UP,2036,1
AC,RURAL,INDIA,NR,UP,2037,1
AC,RURAL,INDIA,NR,UP,2038,1
AC,RURAL,INDIA,NR,UP,2039,1
AC,RURAL,INDIA,NR,UP,2040,1
AC,RURAL,INDIA,NR,UP,2041,1
AC,RURAL,INDIA,NR,UK,2024,1.010670322
AC,RURAL,INDIA,NR,UK,2025,1.013355645
AC,RURAL,INDIA,NR,UK,2026,1.016048103
AC,RURAL,INDIA,NR,UK,2027,1.018747715
AC,RURAL,INDIA,NR,UK,2028,1.021454499
AC,RURAL,INDIA,NR,UK,2029,1.024168476
AC,RURAL,INDIA,NR,UK,2030,1.026889663
AC,RURAL,INDIA,NR,UK,2031,1.029618081
AC,RURAL,INDIA,NR,UK,2032,1.032353748
AC,RURAL,INDIA,NR,UK,2033,1.035096683
AC,RURAL,INDIA,NR,UK,2034,1.037846906
AC,RURAL,INDIA,NR,UK,2035,1.040604437
AC,RURAL,INDIA,NR,UK,2036,1.043369294
AC,RURAL,INDIA,NR,UK,2037,1.046141498
AC,RURAL,INDIA,NR,UK,2038,1.048921067
AC,RURAL,INDIA,NR,UK,2039,1.051708021
AC,RURAL,INDIA,NR,UK,2040,1.05450238
AC,RURAL,INDIA,NR,UK,2041,1.057304164
AC,URBAN,INDIA,ER,BR,2024,1.119593705
AC,URBAN,INDIA,ER,BR,2025,1.120225785
AC,URBAN,INDIA,ER,BR,2026,1.120858222
AC,URBAN,INDIA,ER,BR,2027,1.121491015
AC,URBAN,INDIA,ER,BR,2028,1.122124166
AC,URBAN,INDIA,ER,BR,2029,1.122757674
AC,URBAN,INDIA,ER,BR,2030,1.12339154
AC,URBAN,INDIA,ER,BR,2031,1.124025764
AC,URBAN,INDIA,ER,BR,2032,1.124660345
AC,URBAN,INDIA,ER,BR,2033,1.125295285
AC,URBAN,INDIA,ER,BR,2034,1.125930584
AC,URBAN,INDIA,ER,BR,2035,1.126566241
AC,URBAN,INDIA,ER,BR,2036,1.127202257
AC,URBAN,INDIA,ER,BR,2037,1.127838632
AC,URBAN,INDIA,ER,BR,2038,1.128475366
AC,URBAN,INDIA,ER,BR,2039,1.12911246
AC,URBAN,INDIA,ER,BR,2040,1.129749914
AC,URBAN,INDIA,ER,BR,2041,1.130387727
AC,URBAN,INDIA,ER,JH,2024,1.125916318
AC,URBAN,INDIA,ER,JH,2025,1.126548398
AC,URBAN,INDIA,ER,JH,2026,1.127180834
AC,URBAN,INDIA,ER,JH,2027,1.127813624
AC,URBAN,INDIA,ER,JH,2028,1.12844677
AC,URBAN,INDIA,ER,JH,2029,1.129080271
AC,URBAN,INDIA,ER,JH,2030,1.129714128
AC,URBAN,INDIA,ER,JH,2031,1.130348341
AC,URBAN,INDIA,ER,JH,2032,1.13098291
AC,URBAN,INDIA,ER,JH,2033,1.131617834
AC,URBAN,INDIA,ER,JH,2034,1.132253116
AC,URBAN,INDIA,ER,JH,2035,1.132888754
AC,URBAN,INDIA,ER,JH,2036,1.133524749
AC,URBAN,INDIA,ER,JH,2037,1.134161101
AC,URBAN,INDIA,ER,JH,2038,1.13479781
AC,URBAN,INDIA,ER,JH,2039,1.135434876
AC,URBAN,INDIA,ER,JH,2040,1.136072301
AC,URBAN,INDIA,ER,JH,2041,1.136710083
AC,URBAN,INDIA,ER,OD,2024,1.157837723
AC,URBAN,INDIA,ER,OD,2025,1.166613054
AC,URBAN,INDIA,ER,OD,2026,1.175454893
AC,URBAN,INDIA,ER,OD,2027,1.184363745
AC,URBAN,INDIA,ER,OD,2028,1.193340118
AC,URBAN,INDIA,ER,OD,2029,1.202384524
AC,URBAN,INDIA,ER,OD,2030,1.211497478
AC,URBAN,INDIA,ER,OD,2031,1.220679499
AC,URBAN,INDIA,ER,OD,2032,1.229931112
AC,URBAN,INDIA,ER,OD,2033,1.239252843
AC,URBAN,INDIA,ER,OD,2034,1.248645224
AC,URBAN,INDIA,ER,OD,2035,1.258108791
AC,URBAN,INDIA,ER,OD,2036,1.267644083
AC,URBAN,INDIA,ER,OD,2037,1.277251643
AC,URBAN,INDIA,ER,OD,2038,1.28693202
AC,URBAN,INDIA,ER,OD,2039,1.296685765
AC,URBAN,INDIA,ER,OD,2040,1.306513434
AC,URBAN,INDIA,ER,OD,2041,1.316415588
AC,URBAN,INDIA,ER,WB,2024,1.157964279
AC,URBAN,INDIA,ER,WB,2025,1.166740569
AC,URBAN,INDIA,ER,WB,2026,1.175583375
AC,URBAN,INDIA,ER,WB,2027,1.184493201
AC,URBAN,INDIA,ER,WB,2028,1.193470555
AC,URBAN,INDIA,ER,WB,2029,1.202515949
AC,URBAN,INDIA,ER,WB,2030,1.211629899
AC,URBAN,INDIA,ER,WB,2031,1.220812924
AC,URBAN,INDIA,ER,WB,2032,1.230065548
AC,URBAN,INDIA,ER,WB,2033,1.239388298
AC,URBAN,INDIA,ER,WB,2034,1.248781706
AC,URBAN,INDIA,ER,WB,2035,1.258246307
AC,URBAN,INDIA,ER,WB,2036,1.267782641
AC,URBAN,INDIA,ER,WB,2037,1.277391251
