ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,ER,JH,2024,0.002675203
RURAL,Q3,INDIA,ER,JH,2024,0.003424382
RURAL,Q4,INDIA,ER,JH,2024,0.004569989
RURAL,Q5,INDIA,ER,JH,2024,0.009360754
URBAN,Q1,INDIA,ER,JH,2024,0.026374481
URBAN,Q2,INDIA,ER,JH,2024,0.048054593
URBAN,Q3,INDIA,ER,JH,2024,0.073525272
URBAN,Q4,INDIA,ER,JH,2024,0.109997337
URBAN,Q5,INDIA,ER,JH,2024,0.197202151
RURAL,Q1,INDIA,ER,JH,2025,0.002485995
RURAL,Q2,INDIA,ER,JH,2025,0.00344987
RURAL,Q3,INDIA,ER,JH,2025,0.004394884
RURAL,Q4,INDIA,ER,JH,2025,0.005861157
RURAL,Q5,INDIA,ER,JH,2025,0.012078122
URBAN,Q1,INDIA,ER,JH,2025,0.029439232
URBAN,Q2,INDIA,ER,JH,2025,0.05334801
URBAN,Q3,INDIA,ER,JH,2025,0.080980718
URBAN,Q4,INDIA,ER,JH,2025,0.120463353
URBAN,Q5,INDIA,ER,JH,2025,0.213073679
RURAL,Q1,INDIA,ER,JH,2026,0.003209684
RURAL,Q2,INDIA,ER,JH,2026,0.004443721
RURAL,Q3,INDIA,ER,JH,2026,0.005634253
RURAL,Q4,INDIA,ER,JH,2026,0.007508648
RURAL,Q5,INDIA,ER,JH,2026,0.015561118
URBAN,Q1,INDIA,ER,JH,2026,0.032816356
URBAN,Q2,INDIA,ER,JH,2026,0.059139209
URBAN,Q3,INDIA,ER,JH,2026,0.089063807
URBAN,Q4,INDIA,ER,JH,2026,0.13172026
URBAN,Q5,INDIA,ER,JH,2026,0.229862795
RURAL,Q1,INDIA,ER,JH,2027,0.004138156
RURAL,Q2,INDIA,ER,JH,2027,0.005715842
RURAL,Q3,INDIA,ER,JH,2027,0.007213536
RURAL,Q4,INDIA,ER,JH,2027,0.009606179
RURAL,Q5,INDIA,ER,JH,2027,0.020013603
URBAN,Q1,INDIA,ER,JH,2027,0.036523162
URBAN,Q2,INDIA,ER,JH,2027,0.065450026
URBAN,Q3,INDIA,ER,JH,2027,0.097794497
URBAN,Q4,INDIA,ER,JH,2027,0.143783331
URBAN,Q5,INDIA,ER,JH,2027,0.24756981
RURAL,Q1,INDIA,ER,JH,2028,0.00533367
RURAL,Q2,INDIA,ER,JH,2028,0.007349852
RURAL,Q3,INDIA,ER,JH,2028,0.009232623
RURAL,Q4,INDIA,ER,JH,2028,0.012285323
RURAL,Q5,INDIA,ER,JH,2028,0.025723087
URBAN,Q1,INDIA,ER,JH,2028,0.040627859
URBAN,Q2,INDIA,ER,JH,2028,0.072384196
URBAN,Q3,INDIA,ER,JH,2028,0.107297397
URBAN,Q4,INDIA,ER,JH,2028,0.156802051
URBAN,Q5,INDIA,ER,JH,2028,0.266354454
RURAL,Q1,INDIA,ER,JH,2029,0.006872539
RURAL,Q2,INDIA,ER,JH,2029,0.009447966
RURAL,Q3,INDIA,ER,JH,2029,0.011813094
RURAL,Q4,INDIA,ER,JH,2029,0.015705984
RURAL,Q5,INDIA,ER,JH,2029,0.033038741
URBAN,Q1,INDIA,ER,JH,2029,0.045169916
URBAN,Q2,INDIA,ER,JH,2029,0.079995878
URBAN,Q3,INDIA,ER,JH,2029,0.117629788
URBAN,Q4,INDIA,ER,JH,2029,0.170834688
