DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,949279.4069854473,INCAND
D_RES,2022,INDIA,ER,BR,RURAL,Q1,866055.7339396838,INCAND
D_RES,2023,INDIA,ER,BR,RURAL,Q1,780361.1981146967,INCAND
D_RES,2024,INDIA,ER,BR,RURAL,Q1,692148.1943159206,INCAND
D_RES,2025,INDIA,ER,BR,RURAL,Q1,601368.4552160775,INCAND
D_RES,2026,INDIA,ER,BR,RURAL,Q1,507973.0423478567,INCAND
D_RES,2027,INDIA,ER,BR,RURAL,Q1,411912.32680929214,INCAND
D_RES,2028,INDIA,ER,BR,RURAL,Q1,313136.00886653084,INCAND
D_RES,2029,INDIA,ER,BR,RURAL,Q1,211593.08649932922,INCAND
D_RES,2030,INDIA,ER,BR,RURAL,Q1,107231.87810897671,INCAND
D_RES,2031,INDIA,ER,BR,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,ER,JH,RURAL,Q1,281135.9134592347,INCAND
D_RES,2022,INDIA,ER,JH,RURAL,Q1,256854.25969782638,INCAND
D_RES,2023,INDIA,ER,JH,RURAL,Q1,231737.1278077231,INCAND
D_RES,2024,INDIA,ER,JH,RURAL,Q1,205777.20704638332,INCAND
D_RES,2025,INDIA,ER,JH,RURAL,Q1,178967.86345272305,INCAND
D_RES,2026,INDIA,ER,JH,RURAL,Q1,151303.18144670452,INCAND
D_RES,2027,INDIA,ER,JH,RURAL,Q1,122778.02368059663,INCAND
D_RES,2028,INDIA,ER,JH,RURAL,Q1,93388.08129032963,INCAND
D_RES,2029,INDIA,ER,JH,RURAL,Q1,63129.92025948152,INCAND
D_RES,2030,INDIA,ER,JH,RURAL,Q1,32001.057531118084,INCAND
D_RES,2031,INDIA,ER,JH,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,ER,OD,RURAL,Q1,478007.31239347166,INCAND
D_RES,2022,INDIA,ER,OD,RURAL,Q1,438810.01972805837,INCAND
D_RES,2023,INDIA,ER,OD,RURAL,Q1,397821.9687777541,INCAND
D_RES,2024,INDIA,ER,OD,RURAL,Q1,354998.1775635426,INCAND
D_RES,2025,INDIA,ER,OD,RURAL,Q1,310293.3655375072,INCAND
D_RES,2026,INDIA,ER,OD,RURAL,Q1,263661.9777603699,INCAND
D_RES,2027,INDIA,ER,OD,RURAL,Q1,215058.24520311705,INCAND
D_RES,2028,INDIA,ER,OD,RURAL,Q1,164436.23701315,INCAND
D_RES,2029,INDIA,ER,OD,RURAL,Q1,111749.91491374663,INCAND
D_RES,2030,INDIA,ER,OD,RURAL,Q1,56953.18992646392,INCAND
D_RES,2031,INDIA,ER,OD,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,ER,WB,RURAL,Q1,787264.8505414352,INCAND
D_RES,2022,INDIA,ER,WB,RURAL,Q1,715939.2514695401,INCAND
D_RES,2023,INDIA,ER,WB,RURAL,Q1,642779.8573826553,INCAND
D_RES,2024,INDIA,ER,WB,RURAL,Q1,567841.6117850224,INCAND
D_RES,2025,INDIA,ER,WB,RURAL,Q1,491187.8952411783,INCAND
D_RES,2026,INDIA,ER,WB,RURAL,Q1,412891.04305972724,INCAND
D_RES,2027,INDIA,ER,WB,RURAL,Q1,333032.99652245763,INCAND
D_RES,2028,INDIA,ER,WB,RURAL,Q1,251705.91023833834,INCAND
D_RES,2029,INDIA,ER,WB,RURAL,Q1,169012.8566343316,INCAND
D_RES,2030,INDIA,ER,WB,RURAL,Q1,85068.52971139878,INCAND
D_RES,2031,INDIA,ER,WB,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NER,AS,RURAL,Q1,287666.87135409773,INCAND
D_RES,2022,INDIA,NER,AS,RURAL,Q1,262160.2874563003,INCAND
D_RES,2023,INDIA,NER,AS,RURAL,Q1,235934.18924932703,INCAND
D_RES,2024,INDIA,NER,AS,RURAL,Q1,208985.75248850565,INCAND
D_RES,2025,INDIA,NER,AS,RURAL,Q1,181312.7002896785,INCAND
D_RES,2026,INDIA,NER,AS,RURAL,Q1,152913.25619633336,INCAND
D_RES,2027,INDIA,NER,AS,RURAL,Q1,123786.23150318461,INCAND
D_RES,2028,INDIA,NER,AS,RURAL,Q1,93931.03848270916,INCAND
D_RES,2029,INDIA,NER,AS,RURAL,Q1,63347.699202836986,INCAND
D_RES,2030,INDIA,NER,AS,RURAL,Q1,32036.896465706857,INCAND
D_RES,2031,INDIA,NER,AS,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NER,NE,RURAL,Q1,114121.31606290478,INCAND
D_RES,2022,INDIA,NER,NE,RURAL,Q1,103140.14433485473,INCAND
D_RES,2023,INDIA,NER,NE,RURAL,Q1,92045.07728476246,INCAND
D_RES,2024,INDIA,NER,NE,RURAL,Q1,80842.02699640389,INCAND
D_RES,2025,INDIA,NER,NE,RURAL,Q1,69537.40915746528,INCAND
D_RES,2026,INDIA,NER,NE,RURAL,Q1,58138.11286132325,INCAND
D_RES,2027,INDIA,NER,NE,RURAL,Q1,46651.538646372355,INCAND
D_RES,2028,INDIA,NER,NE,RURAL,Q1,35085.633705158565,INCAND
D_RES,2029,INDIA,NER,NE,RURAL,Q1,23448.90408692526,INCAND
D_RES,2030,INDIA,NER,NE,RURAL,Q1,11750.450802737796,INCAND
D_RES,2031,INDIA,NER,NE,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NR,DL,RURAL,Q1,3832.1300827603127,INCAND
D_RES,2022,INDIA,NR,DL,RURAL,Q1,3436.718084682274,INCAND
D_RES,2023,INDIA,NR,DL,RURAL,Q1,3040.5089090628303,INCAND
D_RES,2024,INDIA,NR,DL,RURAL,Q1,2644.6667337856284,INCAND
D_RES,2025,INDIA,NR,DL,RURAL,Q1,2250.4187580964767,INCAND
D_RES,2026,INDIA,NR,DL,RURAL,Q1,1859.0864473315016,INCAND
D_RES,2027,INDIA,NR,DL,RURAL,Q1,1591.0616398961117,INCAND
D_RES,2028,INDIA,NR,DL,RURAL,Q1,1179.1684974922282,INCAND
D_RES,2029,INDIA,NR,DL,RURAL,Q1,775.4101945371258,INCAND
D_RES,2030,INDIA,NR,DL,RURAL,Q1,381.67730990553423,INCAND
D_RES,2031,INDIA,NR,DL,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NR,HP,RURAL,Q1,73784.58878330956,INCAND
D_RES,2022,INDIA,NR,HP,RURAL,Q1,67119.7110105872,INCAND
D_RES,2023,INDIA,NR,HP,RURAL,Q1,60292.80067792475,INCAND
D_RES,2024,INDIA,NR,HP,RURAL,Q1,53304.613226742855,INCAND
D_RES,2025,INDIA,NR,HP,RURAL,Q1,46156.17419001432,INCAND
D_RES,2026,INDIA,NR,HP,RURAL,Q1,38848.83481245495,INCAND
D_RES,2027,INDIA,NR,HP,RURAL,Q1,31384.267729381085,INCAND
D_RES,2028,INDIA,NR,HP,RURAL,Q1,23764.498300325788,INCAND
D_RES,2029,INDIA,NR,HP,RURAL,Q1,15991.924792542985,INCAND
D_RES,2030,INDIA,NR,HP,RURAL,Q1,8069.35015550819,INCAND
D_RES,2031,INDIA,NR,HP,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NR,HR,RURAL,Q1,181779.10411737545,INCAND
D_RES,2022,INDIA,NR,HR,RURAL,Q1,166130.1619205112,INCAND
D_RES,2023,INDIA,NR,HR,RURAL,Q1,149941.90124136957,INCAND
D_RES,2024,INDIA,NR,HR,RURAL,Q1,133205.77152270277,INCAND
D_RES,2025,INDIA,NR,HR,RURAL,Q1,115913.24777856568,INCAND
D_RES,2026,INDIA,NR,HR,RURAL,Q1,98055.83207578285,INCAND
D_RES,2027,INDIA,NR,HR,RURAL,Q1,79625.04663860916,INCAND
D_RES,2028,INDIA,NR,HR,RURAL,Q1,60612.442199462144,INCAND
D_RES,2029,INDIA,NR,HR,RURAL,Q1,41009.62681997029,INCAND
D_RES,2030,INDIA,NR,HR,RURAL,Q1,20808.245098289834,INCAND
D_RES,2031,INDIA,NR,HR,RURAL,Q1,0.0,INCAND
D_RES,2021,INDIA,NR,JK,RURAL,Q1,91660.50372602559,INCAND
D_RES,2022,INDIA,NR,JK,RURAL,Q1,83465.00936927003,INCAND
D_RES,2023,INDIA,NR,JK,RURAL,Q1,75050.3012744544,INCAND
D_RES,2024,INDIA,NR,JK,RURAL,Q1,66417.13495885041,INCAND
