Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2021,INDIA,ER,BR,356.94129134276875
2021,INDIA,ER,JH,145.24060530364835
2021,INDIA,ER,OD,175.3855258803784
2021,INDIA,ER,WB,322.02801305132243
2021,INDIA,WR,CG,95.25101788682163
2021,INDIA,WR,GJ,116.21700626144701
2021,INDIA,WR,MP,237.6690822275203
2021,INDIA,WR,MH,151.77803565365525
2021,INDIA,WR,GA,0.44749787850321665
2021,INDIA,WR,UT,0.7451857132165177
2021,INDIA,NR,DL,1.9121415630907097
2021,INDIA,NR,HR,57.20042289177104
2021,INDIA,NR,HP,22.11000801851276
2021,INDIA,NR,JK,22.311865361898466
2021,INDIA,NR,PB,32.023806402811736
2021,INDIA,NR,RJ,233.91862961184276
2021,INDIA,NR,UP,670.0982094992653
2021,INDIA,NR,UK,21.44473141279141
2021,INDIA,SR,AP,49.59961557125088
2021,INDIA,SR,KA,74.57555793846224
2021,INDIA,SR,KL,83.20041639696795
2021,INDIA,SR,TN,42.26515163842172
2021,INDIA,SR,TS,31.408488674703552
2021,INDIA,NER,AS,89.9755410983625
2021,INDIA,NER,NE,43.12012962004424
2022,INDIA,ER,BR,353.7753839621178
2022,INDIA,ER,JH,143.79403577524803
2022,INDIA,ER,OD,172.5928262010435
2022,INDIA,ER,WB,313.1439662245211
2022,INDIA,WR,CG,94.72941055243034
2022,INDIA,WR,GJ,109.0763868479328
2022,INDIA,WR,MP,230.18997502400663
2022,INDIA,WR,MH,136.1145104551531
2022,INDIA,WR,GA,0.38140709429586184
2022,INDIA,WR,UT,0.5611600170315018
2022,INDIA,NR,DL,1.7882853793561062
2022,INDIA,NR,HR,52.89458602485644
2022,INDIA,NR,HP,21.081971922684676
2022,INDIA,NR,JK,20.419614865038486
2022,INDIA,NR,PB,27.091121111853703
2022,INDIA,NR,RJ,225.4648846202647
2022,INDIA,NR,UP,652.3773409218917
2022,INDIA,NR,UK,20.597529820336035
2022,INDIA,SR,AP,36.94576438474773
2022,INDIA,SR,KA,61.02849061210439
2022,INDIA,SR,KL,78.65880755169582
2022,INDIA,SR,TN,33.273642046865206
2022,INDIA,SR,TS,25.79179963244808
2022,INDIA,NER,AS,82.69834875321237
2022,INDIA,NER,NE,41.43770594248369
2023,INDIA,ER,BR,352.5582959064261
2023,INDIA,ER,JH,143.06629506927453
2023,INDIA,ER,OD,170.5783580115444
2023,INDIA,ER,WB,306.9234983973696
2023,INDIA,WR,CG,94.55197963693479
2023,INDIA,WR,GJ,103.41013272728122
2023,INDIA,WR,MP,224.75048064561986
2023,INDIA,WR,MH,124.81711629893
2023,INDIA,WR,GA,0.3403831321254556
2023,INDIA,WR,UT,0.4436423667934573
2023,INDIA,NR,DL,1.726193448325136
2023,INDIA,NR,HR,49.7064671390088
2023,INDIA,NR,HP,20.32820277929174
2023,INDIA,NR,JK,19.157912689212736
2023,INDIA,NR,PB,23.723237343307982
2023,INDIA,NR,RJ,219.64162728461415
2023,INDIA,NR,UP,640.1506215304628
2023,INDIA,NR,UK,20.010864320327894
2023,INDIA,SR,AP,28.00278404535619
2023,INDIA,SR,KA,50.533877972321406
2023,INDIA,SR,KL,75.4433587525292
2023,INDIA,SR,TN,26.848229418263042
2023,INDIA,SR,TS,21.596417373402048
2023,INDIA,NER,AS,77.24092590398023
2023,INDIA,NER,NE,40.18062625726975
2024,INDIA,ER,BR,351.2851543376676
2024,INDIA,ER,JH,142.26191036833904
2024,INDIA,ER,OD,168.43677843290078
2024,INDIA,ER,WB,300.57711022483176
2024,INDIA,WR,CG,94.35811206637301
2024,INDIA,WR,GJ,97.66127766359496
2024,INDIA,WR,MP,219.068851787631
2024,INDIA,WR,MH,113.58127218840822
2024,INDIA,WR,GA,0.3072402842355613
2024,INDIA,WR,UT,0.3363436922506324
2024,INDIA,NR,DL,1.6756037351637905
2024,INDIA,NR,HR,46.55202360219894
2024,INDIA,NR,HP,19.566785018976255
2024,INDIA,NR,JK,17.99088593042744
2024,INDIA,NR,PB,20.47688544606368
2024,INDIA,NR,RJ,213.5885114187896
2024,INDIA,NR,UP,627.3052574063236
2024,INDIA,NR,UK,19.442273014237138
2024,INDIA,SR,AP,19.708817337773795
2024,INDIA,SR,KA,40.22381646244274
2024,INDIA,SR,KL,72.36675696431413
2024,INDIA,SR,TN,20.70510808015645
2024,INDIA,SR,TS,17.51999574032208
2024,INDIA,NER,AS,71.67747350154538
2024,INDIA,NER,NE,38.90145312893997
2025,INDIA,ER,BR,349.9123813038386
2025,INDIA,ER,JH,141.3873073712763
2025,INDIA,ER,OD,166.18714615238017
2025,INDIA,ER,WB,294.1343488529332
2025,INDIA,WR,CG,94.14728202922437
2025,INDIA,WR,GJ,91.85830582150187
2025,INDIA,WR,MP,213.17650869025923
2025,INDIA,WR,MH,102.50917756581063
2025,INDIA,WR,GA,0.2764481974249521
2025,INDIA,WR,UT,0.23878592315184888
2025,INDIA,NR,DL,1.6347689047278615
2025,INDIA,NR,HR,43.45590112225658
2025,INDIA,NR,HP,18.80216926109439
2025,INDIA,NR,JK,16.90676977750944
2025,INDIA,NR,PB,17.372489695873647
2025,INDIA,NR,RJ,207.3554340247656
2025,INDIA,NR,UP,613.9073318175427
2025,INDIA,NR,UK,18.89424007530634
2025,INDIA,SR,AP,12.144712115139425
2025,INDIA,SR,KA,30.783820347274347
2025,INDIA,SR,KL,69.4449741647684
2025,INDIA,SR,TN,14.88889553477319
2025,INDIA,SR,TS,13.587263634589839
2025,INDIA,NER,AS,66.06842611136683
2025,INDIA,NER,NE,37.605881637222865
2026,INDIA,ER,BR,348.29799282590227
2026,INDIA,ER,JH,140.42295087250113
2026,INDIA,ER,OD,163.84839112229636
2026,INDIA,ER,WB,287.53717596302243
2026,INDIA,WR,CG,93.95882641889173
2026,INDIA,WR,GJ,85.98397020515931
2026,INDIA,WR,MP,207.04484909840303
2026,INDIA,WR,MH,91.59632768137456
2026,INDIA,WR,GA,0.2476697272416166
2026,INDIA,WR,UT,0.14932757105062955
2026,INDIA,NR,DL,1.6016848519249818
2026,INDIA,NR,HR,40.41039838049012
2026,INDIA,NR,HP,18.03040385965951
2026,INDIA,NR,JK,15.823833331572068
2026,INDIA,NR,PB,14.391580293433396
2026,INDIA,NR,RJ,200.88389240085243
2026,INDIA,NR,UP,599.8313094479589
2026,INDIA,NR,UK,18.33892276205174
2026,INDIA,SR,AP,5.302998625344715
2026,INDIA,SR,KA,22.90817386197179
2026,INDIA,SR,KL,66.66437308573838
2026,INDIA,SR,TN,10.55164040973573
2026,INDIA,SR,TS,9.851925861056108
2026,INDIA,NER,AS,60.41354351341525
2026,INDIA,NER,NE,36.28587272378009
2027,INDIA,ER,BR,346.6622063009353
2027,INDIA,ER,JH,139.37974493748635
2027,INDIA,ER,OD,161.37826728405952
2027,INDIA,ER,WB,280.82630336682365
2027,INDIA,WR,CG,93.769995719663
2027,INDIA,WR,GJ,80.06308228159374
2027,INDIA,WR,MP,200.69925919586981
2027,INDIA,WR,MH,80.85717789267873
2027,INDIA,WR,GA,0.2209232002444271
2027,INDIA,WR,UT,0.1258291362009194
2027,INDIA,NR,DL,1.5766404522716484
2027,INDIA,NR,HR,37.44265320007541
2027,INDIA,NR,HP,17.25721585954746
2027,INDIA,NR,JK,14.75066078141593
2027,INDIA,NR,PB,11.559100989040207
2027,INDIA,NR,RJ,194.2720107601049
2027,INDIA,NR,UP,585.1634694789938
2027,INDIA,NR,UK,17.779717360538456
2027,INDIA,SR,AP,1.6700670194787544
