Year,ModelGeography,EnergyDemand
2021,INDIA,7.244782615883042
2022,INDIA,7.343438510441414
2023,INDIA,7.416409856496035
2024,INDIA,7.488871456895048
2025,INDIA,7.56070270844742
2026,INDIA,7.632480908897023
2027,INDIA,7.703974915887997
2028,INDIA,7.77613861251847
2029,INDIA,7.848978271743314
2030,INDIA,7.922500225389768
2031,INDIA,7.996710864490814
