Year,ModelGeography,EnergyDemand
2021,INDIA,1321.1365722246169
2022,INDIA,1341.3250724754537
2023,INDIA,1356.2821105707435
2024,INDIA,1371.152518935843
2025,INDIA,1385.9109939875912
2026,INDIA,1400.6756864908252
2027,INDIA,1415.3988170823077
2028,INDIA,1430.276709114892
2029,INDIA,1445.3109893396609
2030,INDIA,1460.503301630528
2031,INDIA,1475.855307119222
