Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2021,INDIA,ER,BR,0.0
2021,INDIA,ER,JH,0.0
2021,INDIA,ER,OD,0.0
2021,INDIA,ER,WB,0.0
2021,INDIA,WR,CG,0.0
2021,INDIA,WR,GJ,12.26057333467499
2021,INDIA,WR,MP,0.15596199504050268
2021,INDIA,WR,MH,7.25025106892522
2021,INDIA,WR,GA,0.0
2021,INDIA,WR,UT,0.8900030777428783
2021,INDIA,NR,DL,6.397335188966267
2021,INDIA,NR,HR,0.5435847623370162
2021,INDIA,NR,HP,0.0
2021,INDIA,NR,JK,0.0
2021,INDIA,NR,PB,0.0018750149790450002
2021,INDIA,NR,RJ,0.0079128025938593
2021,INDIA,NR,UP,0.6706349927866029
2021,INDIA,NR,UK,0.0
2021,INDIA,SR,AP,0.069854523633157
2021,INDIA,SR,KA,0.000524374327826265
2021,INDIA,SR,KL,0.0002921247247989059
2021,INDIA,SR,TN,0.0
2021,INDIA,SR,TS,0.0650947884008721
2021,INDIA,NER,AS,0.2487343532997786
2021,INDIA,NER,NE,0.29147589061806
2022,INDIA,ER,BR,0.0
2022,INDIA,ER,JH,0.0
2022,INDIA,ER,OD,0.0
2022,INDIA,ER,WB,0.0
2022,INDIA,WR,CG,0.0
2022,INDIA,WR,GJ,12.371360338040452
2022,INDIA,WR,MP,0.20420769364271
2022,INDIA,WR,MH,7.628800487555622
2022,INDIA,WR,GA,0.0
2022,INDIA,WR,UT,0.9404902060299245
2022,INDIA,NR,DL,6.723671417411041
2022,INDIA,NR,HR,0.6288823430929265
2022,INDIA,NR,HP,0.0
2022,INDIA,NR,JK,0.0
2022,INDIA,NR,PB,0.24674153096734242
2022,INDIA,NR,RJ,0.0133583074655177
2022,INDIA,NR,UP,0.9131434475869242
2022,INDIA,NR,UK,0.0
2022,INDIA,SR,AP,0.09519128889625089
2022,INDIA,SR,KA,0.0012067156708738
2022,INDIA,SR,KL,0.0006389893196544
2022,INDIA,SR,TN,0.0
2022,INDIA,SR,TS,0.0888122229793355
2022,INDIA,NER,AS,0.2621045850239921
2022,INDIA,NER,NE,0.3110329965877111
2023,INDIA,ER,BR,0.0
2023,INDIA,ER,JH,0.0
2023,INDIA,ER,OD,0.0
2023,INDIA,ER,WB,0.0
2023,INDIA,WR,CG,0.0
2023,INDIA,WR,GJ,12.512082624373125
2023,INDIA,WR,MP,0.2663369951698424
2023,INDIA,WR,MH,8.021417655954625
2023,INDIA,WR,GA,0.0016462626754479997
2023,INDIA,WR,UT,0.9926424559110958
2023,INDIA,NR,DL,7.063164984912197
2023,INDIA,NR,HR,0.7253429905785066
2023,INDIA,NR,HP,0.0
2023,INDIA,NR,JK,0.0
2023,INDIA,NR,PB,0.4891767521424266
2023,INDIA,NR,RJ,0.0223884372733909
2023,INDIA,NR,UP,1.233974051202174
2023,INDIA,NR,UK,0.0
2023,INDIA,SR,AP,0.1298086573397062
2023,INDIA,SR,KA,0.0027734182164746
2023,INDIA,SR,KL,0.0013973730680107
2023,INDIA,SR,TN,0.0
2023,INDIA,SR,TS,0.1212499064219016
2023,INDIA,NER,AS,0.2756389209637983
2023,INDIA,NER,NE,0.33214577513046073
2024,INDIA,ER,BR,0.0
2024,INDIA,ER,JH,0.0
2024,INDIA,ER,OD,0.0
2024,INDIA,ER,WB,0.0
2024,INDIA,WR,CG,0.0
2024,INDIA,WR,GJ,12.648889838371762
2024,INDIA,WR,MP,0.34811542394550815
2024,INDIA,WR,MH,8.441094089003991
2024,INDIA,WR,GA,0.0028753355542479996
2024,INDIA,WR,UT,1.0477350053429444
2024,INDIA,NR,DL,7.418869619671521
2024,INDIA,NR,HR,0.8358444407084679
2024,INDIA,NR,HP,0.0
2024,INDIA,NR,JK,0.0
2024,INDIA,NR,PB,0.7297095328552768
2024,INDIA,NR,RJ,0.0375169838249659
2024,INDIA,NR,UP,1.6674581178655599
2024,INDIA,NR,UK,0.0
2024,INDIA,SR,AP,0.1771742828126101
2024,INDIA,SR,KA,0.0063816587069537006
2024,INDIA,SR,KL,0.0030626844103655
2024,INDIA,SR,TN,0.0
2024,INDIA,SR,TS,0.165693480573799
2024,INDIA,NER,AS,0.2899028968294245
2024,INDIA,NER,NE,0.3557435543834988
2025,INDIA,ER,BR,0.0
2025,INDIA,ER,JH,0.0
2025,INDIA,ER,OD,0.0
2025,INDIA,ER,WB,0.0004848450548555029
2025,INDIA,WR,CG,0.0
2025,INDIA,WR,GJ,12.800304932369972
2025,INDIA,WR,MP,0.4554508788763846
