DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,44879.386025746484,AVERAGE
D_RES,2022,INDIA,ER,BR,RURAL,Q1,42135.21070388579,AVERAGE
D_RES,2023,INDIA,ER,BR,RURAL,Q1,40077.369669094405,AVERAGE
D_RES,2024,INDIA,ER,BR,RURAL,Q1,38574.23048159964,AVERAGE
D_RES,2025,INDIA,ER,BR,RURAL,Q1,37483.75469659447,AVERAGE
D_RES,2026,INDIA,ER,BR,RURAL,Q1,36715.72646206063,AVERAGE
D_RES,2027,INDIA,ER,BR,RURAL,Q1,35714.20120890821,AVERAGE
D_RES,2028,INDIA,ER,BR,RURAL,Q1,34993.463729175186,AVERAGE
D_RES,2029,INDIA,ER,BR,RURAL,Q1,34512.60118489466,AVERAGE
D_RES,2030,INDIA,ER,BR,RURAL,Q1,34224.9211312925,AVERAGE
D_RES,2031,INDIA,ER,BR,RURAL,Q1,34102.20734612821,AVERAGE
D_RES,2021,INDIA,ER,JH,RURAL,Q1,828.5950174039001,AVERAGE
D_RES,2022,INDIA,ER,JH,RURAL,Q1,766.1962057819151,AVERAGE
D_RES,2023,INDIA,ER,JH,RURAL,Q1,722.7074847906031,AVERAGE
D_RES,2024,INDIA,ER,JH,RURAL,Q1,694.279225414656,AVERAGE
D_RES,2025,INDIA,ER,JH,RURAL,Q1,676.37434010408,AVERAGE
D_RES,2026,INDIA,ER,JH,RURAL,Q1,666.406367607642,AVERAGE
D_RES,2027,INDIA,ER,JH,RURAL,Q1,655.99320704841,AVERAGE
D_RES,2028,INDIA,ER,JH,RURAL,Q1,649.8123670448,AVERAGE
D_RES,2029,INDIA,ER,JH,RURAL,Q1,649.59436225536,AVERAGE
D_RES,2030,INDIA,ER,JH,RURAL,Q1,654.243488132444,AVERAGE
D_RES,2031,INDIA,ER,JH,RURAL,Q1,663.17905269777,AVERAGE
D_RES,2021,INDIA,ER,OD,RURAL,Q1,1044.92027330246,AVERAGE
D_RES,2022,INDIA,ER,OD,RURAL,Q1,664.58777306469,AVERAGE
D_RES,2023,INDIA,ER,OD,RURAL,Q1,426.80720773643196,AVERAGE
D_RES,2024,INDIA,ER,OD,RURAL,Q1,277.68604395074397,AVERAGE
D_RES,2025,INDIA,ER,OD,RURAL,Q1,182.656189259964,AVERAGE
D_RES,2026,INDIA,ER,OD,RURAL,Q1,121.33883719003201,AVERAGE
D_RES,2027,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2028,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2029,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2030,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2031,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2021,INDIA,ER,WB,RURAL,Q1,3288.2494591818336,AVERAGE
D_RES,2022,INDIA,ER,WB,RURAL,Q1,3044.363760902938,AVERAGE
D_RES,2023,INDIA,ER,WB,RURAL,Q1,2837.07127823058,AVERAGE
D_RES,2024,INDIA,ER,WB,RURAL,Q1,2672.6983237389823,AVERAGE
D_RES,2025,INDIA,ER,WB,RURAL,Q1,2538.910861260968,AVERAGE
D_RES,2026,INDIA,ER,WB,RURAL,Q1,2428.40203249588,AVERAGE
D_RES,2027,INDIA,ER,WB,RURAL,Q1,2311.7150691093693,AVERAGE
D_RES,2028,INDIA,ER,WB,RURAL,Q1,2214.832934059955,AVERAGE
D_RES,2029,INDIA,ER,WB,RURAL,Q1,2133.7923002191455,AVERAGE
