Year,ModelGeography,EnergyDemand
2021,INDIA,847.5571739709164
2022,INDIA,905.702789111469
2023,INDIA,954.4143564487205
2024,INDIA,1005.3591853027403
2025,INDIA,1057.991030911076
2026,INDIA,1112.2434722354342
2027,INDIA,1167.777426668855
2028,INDIA,1224.9803611871946
2029,INDIA,1283.8926261918962
2030,INDIA,1344.6222760797364
2031,INDIA,1408.166870920959
