ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
TV,RURAL,INDIA,NR,JK,2024,1
TV,RURAL,INDIA,NR,JK,2025,1
TV,RURAL,INDIA,NR,JK,2026,1
TV,RURAL,INDIA,NR,JK,2027,1
TV,RURAL,INDIA,NR,JK,2028,1
TV,RURAL,INDIA,NR,JK,2029,1
TV,RURAL,INDIA,NR,JK,2030,1
TV,RURAL,INDIA,NR,JK,2031,1
TV,RURAL,INDIA,NR,JK,2032,1
TV,RURAL,INDIA,NR,JK,2033,1
TV,RURAL,INDIA,NR,JK,2034,1
TV,RURAL,INDIA,NR,JK,2035,1
TV,RURAL,INDIA,NR,JK,2036,1
TV,RURAL,INDIA,NR,JK,2037,1
TV,RURAL,INDIA,NR,JK,2038,1
TV,RURAL,INDIA,NR,JK,2039,1
TV,RURAL,INDIA,NR,JK,2040,1
TV,RURAL,INDIA,NR,JK,2041,1
TV,RURAL,INDIA,NR,PB,2024,1
TV,RURAL,INDIA,NR,PB,2025,1
TV,RURAL,INDIA,NR,PB,2026,1
TV,RURAL,INDIA,NR,PB,2027,1
TV,RURAL,INDIA,NR,PB,2028,1
TV,RURAL,INDIA,NR,PB,2029,1
TV,RURAL,INDIA,NR,PB,2030,1
TV,RURAL,INDIA,NR,PB,2031,1
TV,RURAL,INDIA,NR,PB,2032,1
TV,RURAL,INDIA,NR,PB,2033,1
TV,RURAL,INDIA,NR,PB,2034,1
TV,RURAL,INDIA,NR,PB,2035,1
TV,RURAL,INDIA,NR,PB,2036,1
TV,RURAL,INDIA,NR,PB,2037,1
TV,RURAL,INDIA,NR,PB,2038,1
TV,RURAL,INDIA,NR,PB,2039,1
TV,RURAL,INDIA,NR,PB,2040,1
TV,RURAL,INDIA,NR,PB,2041,1
TV,RURAL,INDIA,NR,RJ,2024,1
TV,RURAL,INDIA,NR,RJ,2025,1
TV,RURAL,INDIA,NR,RJ,2026,1
TV,RURAL,INDIA,NR,RJ,2027,1
TV,RURAL,INDIA,NR,RJ,2028,1
TV,RURAL,INDIA,NR,RJ,2029,1
TV,RURAL,INDIA,NR,RJ,2030,1
TV,RURAL,INDIA,NR,RJ,2031,1
TV,RURAL,INDIA,NR,RJ,2032,1
TV,RURAL,INDIA,NR,RJ,2033,1
TV,RURAL,INDIA,NR,RJ,2034,1
TV,RURAL,INDIA,NR,RJ,2035,1
TV,RURAL,INDIA,NR,RJ,2036,1
TV,RURAL,INDIA,NR,RJ,2037,1
TV,RURAL,INDIA,NR,RJ,2038,1
TV,RURAL,INDIA,NR,RJ,2039,1
TV,RURAL,INDIA,NR,RJ,2040,1
TV,RURAL,INDIA,NR,RJ,2041,1
TV,RURAL,INDIA,NR,UP,2024,1
TV,RURAL,INDIA,NR,UP,2025,1
TV,RURAL,INDIA,NR,UP,2026,1
TV,RURAL,INDIA,NR,UP,2027,1
TV,RURAL,INDIA,NR,UP,2028,1
TV,RURAL,INDIA,NR,UP,2029,1
TV,RURAL,INDIA,NR,UP,2030,1
TV,RURAL,INDIA,NR,UP,2031,1
TV,RURAL,INDIA,NR,UP,2032,1
TV,RURAL,INDIA,NR,UP,2033,1
TV,RURAL,INDIA,NR,UP,2034,1
TV,RURAL,INDIA,NR,UP,2035,1
TV,RURAL,INDIA,NR,UP,2036,1
TV,RURAL,INDIA,NR,UP,2037,1
TV,RURAL,INDIA,NR,UP,2038,1
TV,RURAL,INDIA,NR,UP,2039,1
TV,RURAL,INDIA,NR,UP,2040,1
TV,RURAL,INDIA,NR,UP,2041,1
TV,RURAL,INDIA,NR,UK,2024,1
TV,RURAL,INDIA,NR,UK,2025,1
TV,RURAL,INDIA,NR,UK,2026,1
TV,RURAL,INDIA,NR,UK,2027,1
TV,RURAL,INDIA,NR,UK,2028,1
TV,RURAL,INDIA,NR,UK,2029,1
TV,RURAL,INDIA,NR,UK,2030,1
TV,RURAL,INDIA,NR,UK,2031,1
TV,RURAL,INDIA,NR,UK,2032,1
TV,RURAL,INDIA,NR,UK,2033,1
TV,RURAL,INDIA,NR,UK,2034,1
TV,RURAL,INDIA,NR,UK,2035,1
TV,RURAL,INDIA,NR,UK,2036,1
TV,RURAL,INDIA,NR,UK,2037,1
TV,RURAL,INDIA,NR,UK,2038,1
TV,RURAL,INDIA,NR,UK,2039,1
TV,RURAL,INDIA,NR,UK,2040,1
TV,RURAL,INDIA,NR,UK,2041,1
TV,URBAN,INDIA,ER,BR,2024,1
TV,URBAN,INDIA,ER,BR,2025,1
TV,URBAN,INDIA,ER,BR,2026,1
TV,URBAN,INDIA,ER,BR,2027,1
TV,URBAN,INDIA,ER,BR,2028,1
TV,URBAN,INDIA,ER,BR,2029,1
TV,URBAN,INDIA,ER,BR,2030,1
TV,URBAN,INDIA,ER,BR,2031,1
TV,URBAN,INDIA,ER,BR,2032,1
TV,URBAN,INDIA,ER,BR,2033,1
TV,URBAN,INDIA,ER,BR,2034,1
TV,URBAN,INDIA,ER,BR,2035,1
TV,URBAN,INDIA,ER,BR,2036,1
TV,URBAN,INDIA,ER,BR,2037,1
TV,URBAN,INDIA,ER,BR,2038,1
TV,URBAN,INDIA,ER,BR,2039,1
TV,URBAN,INDIA,ER,BR,2040,1
TV,URBAN,INDIA,ER,BR,2041,1
TV,URBAN,INDIA,ER,JH,2024,1
TV,URBAN,INDIA,ER,JH,2025,1
TV,URBAN,INDIA,ER,JH,2026,1
TV,URBAN,INDIA,ER,JH,2027,1
TV,URBAN,INDIA,ER,JH,2028,1
TV,URBAN,INDIA,ER,JH,2029,1
TV,URBAN,INDIA,ER,JH,2030,1
TV,URBAN,INDIA,ER,JH,2031,1
TV,URBAN,INDIA,ER,JH,2032,1
TV,URBAN,INDIA,ER,JH,2033,1
TV,URBAN,INDIA,ER,JH,2034,1
TV,URBAN,INDIA,ER,JH,2035,1
TV,URBAN,INDIA,ER,JH,2036,1
TV,URBAN,INDIA,ER,JH,2037,1
TV,URBAN,INDIA,ER,JH,2038,1
TV,URBAN,INDIA,ER,JH,2039,1
TV,URBAN,INDIA,ER,JH,2040,1
TV,URBAN,INDIA,ER,JH,2041,1
TV,URBAN,INDIA,ER,OD,2024,1
TV,URBAN,INDIA,ER,OD,2025,1
TV,URBAN,INDIA,ER,OD,2026,1
TV,URBAN,INDIA,ER,OD,2027,1
TV,URBAN,INDIA,ER,OD,2028,1
TV,URBAN,INDIA,ER,OD,2029,1
TV,URBAN,INDIA,ER,OD,2030,1
TV,URBAN,INDIA,ER,OD,2031,1
TV,URBAN,INDIA,ER,OD,2032,1
TV,URBAN,INDIA,ER,OD,2033,1
TV,URBAN,INDIA,ER,OD,2034,1
TV,URBAN,INDIA,ER,OD,2035,1
TV,URBAN,INDIA,ER,OD,2036,1
TV,URBAN,INDIA,ER,OD,2037,1
TV,URBAN,INDIA,ER,OD,2038,1
TV,URBAN,INDIA,ER,OD,2039,1
TV,URBAN,INDIA,ER,OD,2040,1
TV,URBAN,INDIA,ER,OD,2041,1
TV,URBAN,INDIA,ER,WB,2024,1
TV,URBAN,INDIA,ER,WB,2025,1
TV,URBAN,INDIA,ER,WB,2026,1
TV,URBAN,INDIA,ER,WB,2027,1
TV,URBAN,INDIA,ER,WB,2028,1
TV,URBAN,INDIA,ER,WB,2029,1
TV,URBAN,INDIA,ER,WB,2030,1
TV,URBAN,INDIA,ER,WB,2031,1
TV,URBAN,INDIA,ER,WB,2032,1
TV,URBAN,INDIA,ER,WB,2033,1
TV,URBAN,INDIA,ER,WB,2034,1
TV,URBAN,INDIA,ER,WB,2035,1
TV,URBAN,INDIA,ER,WB,2036,1
TV,URBAN,INDIA,ER,WB,2037,1
TV,URBAN,INDIA,ER,WB,2038,1
TV,URBAN,INDIA,ER,WB,2039,1
TV,URBAN,INDIA,ER,WB,2040,1
TV,URBAN,INDIA,ER,WB,2041,1
TV,URBAN,INDIA,ER,SK,2024,1
TV,URBAN,INDIA,ER,SK,2025,1
TV,URBAN,INDIA,ER,SK,2026,1
TV,URBAN,INDIA,ER,SK,2027,1
TV,URBAN,INDIA,ER,SK,2028,1
TV,URBAN,INDIA,ER,SK,2029,1
TV,URBAN,INDIA,ER,SK,2030,1
TV,URBAN,INDIA,ER,SK,2031,1
TV,URBAN,INDIA,ER,SK,2032,1
TV,URBAN,INDIA,ER,SK,2033,1
TV,URBAN,INDIA,ER,SK,2034,1
TV,URBAN,INDIA,ER,SK,2035,1
TV,URBAN,INDIA,ER,SK,2036,1
TV,URBAN,INDIA,ER,SK,2037,1
TV,URBAN,INDIA,ER,SK,2038,1
TV,URBAN,INDIA,ER,SK,2039,1
TV,URBAN,INDIA,ER,SK,2040,1
TV,URBAN,INDIA,ER,SK,2041,1
TV,URBAN,INDIA,WR,CG,2024,1
TV,URBAN,INDIA,WR,CG,2025,1
TV,URBAN,INDIA,WR,CG,2026,1
TV,URBAN,INDIA,WR,CG,2027,1
TV,URBAN,INDIA,WR,CG,2028,1
TV,URBAN,INDIA,WR,CG,2029,1
TV,URBAN,INDIA,WR,CG,2030,1
TV,URBAN,INDIA,WR,CG,2031,1
TV,URBAN,INDIA,WR,CG,2032,1
TV,URBAN,INDIA,WR,CG,2033,1
TV,URBAN,INDIA,WR,CG,2034,1
TV,URBAN,INDIA,WR,CG,2035,1
TV,URBAN,INDIA,WR,CG,2036,1
TV,URBAN,INDIA,WR,CG,2037,1
TV,URBAN,INDIA,WR,CG,2038,1
TV,URBAN,INDIA,WR,CG,2039,1
TV,URBAN,INDIA,WR,CG,2040,1
TV,URBAN,INDIA,WR,CG,2041,1
TV,URBAN,INDIA,WR,GJ,2024,1
TV,URBAN,INDIA,WR,GJ,2025,1
TV,URBAN,INDIA,WR,GJ,2026,1
TV,URBAN,INDIA,WR,GJ,2027,1
TV,URBAN,INDIA,WR,GJ,2028,1
TV,URBAN,INDIA,WR,GJ,2029,1
TV,URBAN,INDIA,WR,GJ,2030,1
TV,URBAN,INDIA,WR,GJ,2031,1
TV,URBAN,INDIA,WR,GJ,2032,1
TV,URBAN,INDIA,WR,GJ,2033,1
TV,URBAN,INDIA,WR,GJ,2034,1
TV,URBAN,INDIA,WR,GJ,2035,1
TV,URBAN,INDIA,WR,GJ,2036,1
TV,URBAN,INDIA,WR,GJ,2037,1
TV,URBAN,INDIA,WR,GJ,2038,1
TV,URBAN,INDIA,WR,GJ,2039,1
TV,URBAN,INDIA,WR,GJ,2040,1
